Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t2761,1.6025265609457382e-7,1.1236863067291222e-6,4.182195073591885e-5,4.3105889698742544e-5
t2762,1.4201476793555916e-7,1.0967657609289818e-6,3.8983599332306795e-5,4.0222379861171335e-5
t2763,1.2747736245198646e-7,1.0689683278845483e-6,3.524395418317105e-5,3.644039987350758e-5
t2764,1.1555631069740812e-7,1.0355023609054322e-6,3.118430522805456e-5,3.23353638996574e-5
t2765,1.0548111899342234e-7,9.904881290227042e-7,2.7206398860938974e-5,2.83023681089551e-5
t2766,9.665685457884133e-8,9.27507265163131e-7,2.355309751682539e-5,2.4577261636567363e-5
t2767,8.842827646357212e-8,8.3822423939562e-7,1.9575964096407313e-5,2.0502616612266507e-5
t2768,8.08822643973014e-8,7.221106525487646e-7,1.5663876504729324e-5,1.6466869421675388e-5
t2769,8.467721086692242e-8,7.683177387397343e-7,1.6986883746467858e-5,1.7839878696074513e-5
t2770,9.059008633218998e-8,8.049143146845056e-7,1.8379124544274174e-5,1.927462894529087e-5
t2771,1.0095685059054164e-7,8.679870979896972e-7,2.1038290712103252e-5,2.200723466068349e-5
t2772,1.1345049830528754e-7,9.04621552306922e-7,2.3471746236463264e-5,2.4489818287075475e-5
t2773,1.2955943380995422e-7,9.312137996548278e-7,2.6077208571956884e-5,2.7137981805421666e-5
t2774,1.5163680733012298e-7,9.617988212948656e-7,2.9524035860335366e-5,3.063747148896035e-5
t2775,1.818094066363715e-7,9.9420766239354e-7,3.4113234845484615e-5,3.5289251914514524e-5
t2776,2.265158546159757e-7,1.045762406859246e-6,4.1919116487916985e-5,4.3191394749392205e-5
t2777,2.9828409905721786e-7,1.1366324461949355e-6,5.847106041636382e-5,5.990597696161598e-5
t2778,4.307518737446029e-7,1.3203785724585018e-6,0.00011778723062331155,0.00011953836106951465
t2779,5.833905922233684e-7,1.513536438085372e-6,0.0004364032720130351,0.00043850019904334385
t2780,5.811662562564926e-7,1.7390068285193415e-6,0.7990709374245494,0.7990732575976341
t2781,3.604439640842243e-7,1.4219556023534374e-6,0.0001393644389496626,0.00014114683851610026
t2782,2.687609211311782e-7,1.2803552540463627e-6,7.623070138923332e-5,7.777981756441087e-5
t2783,2.1650341777752576e-7,1.2034698183357698e-6,5.5881542993110296e-5,5.730151622922359e-5
t2784,1.8191350393745498e-7,1.154561567670689e-6,4.641284105751046e-5,4.77493161291186e-5
t2785,1.5706069822917148e-7,1.1183723265267492e-6,4.152761544832986e-5,4.2803048473085785e-5
t2786,1.382155545102261e-7,1.0859384583403753e-6,3.7552521353520274e-5,3.877667536637088e-5
t2787,1.2335587057859925e-7,1.0508957207457074e-6,3.302653670178435e-5,3.420078829310866e-5
t2788,1.1124217580724651e-7,1.0074465698609553e-6,2.8551092537886948e-5,2.966978128355515e-5
t2789,1.009931304315349e-7,9.4921830557631e-7,2.447055068465116e-5,2.5520762120659004e-5
t2790,9.179584386161045e-8,8.681932675169797e-7,2.0358775709227284e-5,2.1318764820605873e-5
t2791,8.277124483670073e-8,7.516479438965086e-7,1.613370841340184e-5,1.696812760213505e-5
t2792,8.444047661530963e-8,7.867650646512313e-7,1.7167602788423736e-5,1.8038808329690278e-5
t2793,8.689296858516674e-8,7.975188820136482e-7,1.772171322198108e-5,1.8606125072579895e-5
t2794,9.216765572231987e-8,8.201643066839528e-7,1.8810442204431822e-5,1.9722774166838093e-5
t2795,1.0154425395064867e-7,8.700775220410333e-7,2.1054113041075393e-5,2.2025734817067074e-5
t2796,1.1285682985478107e-7,8.983854739693982e-7,2.303893231354853e-5,2.4050174617372707e-5
t2797,1.2750150324871862e-7,9.202704957912098e-7,2.515737715312531e-5,2.620514915216524e-5
t2798,1.4728303525278965e-7,9.441896844854093e-7,2.7824355046770758e-5,2.8915827766508956e-5
t2799,1.745160750784934e-7,9.72011857559502e-7,3.143010143303337e-5,3.257662936567136e-5
t2800,2.1464393757307153e-7,1.0157529126995418e-6,3.736109363563797e-5,3.8591490485910585e-5
t2801,2.788801508630025e-7,1.0928534370069676e-6,4.916477786856531e-5,5.053651145643528e-5
t2802,4.07431469096767e-7,1.2740446653636576e-6,8.971072840719427e-5,9.13922045416547e-5
t2803,6.209534411941845e-7,1.5443733161260997e-6,0.0003449710022963654,0.0003471363290536857
t2804,6.409047885680708e-7,1.8163713620496594e-6,0.6384230064828552,0.6384254637590059
t2805,3.7330021997399375e-7,1.4482152267172331e-6,0.00013900065983302068,0.00014082217527971192
t2806,2.7237377668332115e-7,1.2930332265444395e-6,7.630973873084661e-5,7.787514573407437e-5
t2807,2.1688694291546747e-7,1.2096939655571633e-6,5.5985422935727855e-5,5.741200384420049e-5
t2808,1.809197690938297e-7,1.1573217602297582e-6,4.65118189822949e-5,4.7850060511618486e-5
t2809,1.5538271723819733e-7,1.1182673470813314e-6,4.158711843076826e-5,4.286076849508778e-5
t2810,1.3618688249569826e-7,1.0832660544317375e-6,3.758045693993461e-5,3.8799909876862045e-5
t2811,1.2113690667147532e-7,1.04540696805363e-6,3.303963267452716e-5,3.4206176549252266e-5
t2812,1.0891047383339107e-7,9.986033114597975e-7,2.856043269925821e-5,2.9667946484551398e-5
t2813,9.85645311850228e-8,9.360402428837072e-7,2.4478690945932388e-5,2.5513295720001117e-5
t2814,8.919673799095929e-8,8.490832793345966e-7,2.0230525999088318e-5,2.1168806016413875e-5
t2815,7.985274013118458e-8,7.228892977442306e-7,1.572143081197889e-5,1.6524172849854302e-5
t2816,8.147351505861492e-8,7.523901101527549e-7,1.654845720723314e-5,1.738232083244451e-5
t2817,8.42985237300117e-8,7.665877978355805e-7,1.7061406484713817e-5,1.791229280627941e-5
t2818,8.965510363403806e-8,7.842198962297692e-7,1.7881506676907093e-5,1.87553816767709e-5
t2819,1.0022639802576062e-7,8.443299739855813e-7,2.0255448579373203e-5,2.1200004951384545e-5
t2820,1.1264919355553992e-7,8.762920692395855e-7,2.2152743594179013e-5,2.3141684856974138e-5
t2821,1.2875230408176605e-7,9.020913491278137e-7,2.41217351579017e-5,2.515257881111128e-5
t2822,1.500387226630402e-7,9.253865238304924e-7,2.6332193101013106e-5,2.7407618347506638e-5
t2823,1.7895022889308965e-7,9.476856968265046e-7,2.9059324527492255e-5,3.018596045321185e-5
t2824,2.24120366520877e-7,9.923315524138051e-7,3.408985316697087e-5,3.530630508590555e-5
t2825,3.0357397197117046e-7,1.0794322527896724e-6,4.4942799421457076e-5,4.632580564621792e-5
t2826,4.796660118668244e-7,1.268456647273763e-6,8.04167085270399e-5,8.216483118618049e-5
t2827,1.0879051384143672e-6,1.7360973353868316e-6,0.0007041303089759478,0.000706954311449749
t2828,9.592596412418752e-7,1.9351777454472353e-6,2.736825627015905,2.7368285214532917
t2829,4.487100566649463e-7,1.4917899146611633e-6,0.00011888276725289486,0.00012082326722422097
t2830,3.072765261675395e-7,1.3177289346834627e-6,6.47316884927345e-5,6.635669395358551e-5
t2831,2.3734778557182551e-7,1.226310858243752e-6,4.7586069589753076e-5,4.904972823356865e-5
t2832,1.9439873034133082e-7,1.1704068987445459e-6,3.978842864609573e-5,4.115323427518161e-5
t2833,1.6481406383167666e-7,1.1296452250158285e-6,3.591673845851587e-5,3.721119774736337e-5
t2834,1.4308576451080685e-7,1.0947988643842904e-6,3.424693699422525e-5,3.5484821623120344e-5
t2835,1.263888748094551e-7,1.0587459315373155e-6,3.129209145866505e-5,3.247722626501182e-5
t2836,1.130860487794694e-7,1.0155823059272367e-6,2.768284025038083e-5,2.8811508605087536e-5
t2837,1.0203555713283557e-7,9.58507045756852e-7,2.3964996109801146e-5,2.5025538712690835e-5
t2838,9.233308360467815e-8,8.801916582581179e-7,2.0490654956083914e-5,2.146317969794671e-5
t2839,8.306169241442268e-8,7.689913621367809e-7,1.669377164397573e-5,1.7545824698526936e-5
t2840,7.99458904306256e-8,7.117712209430741e-7,1.54674063219314e-5,1.62591234333051e-5
t2841,8.412997555670724e-8,7.448537055226633e-7,1.6481036361687086e-5,1.7310020042766456e-5
t2842,9.109492730652732e-8,7.663394573422633e-7,1.745714883764145e-5,1.831458322229024e-5
t2843,1.0545725638531581e-7,8.318921379259949e-7,2.0261355155590614e-5,2.1198704549901926e-5
t2844,1.255755520746917e-7,8.773167614060077e-7,2.336438573792074e-5,2.4367278051401438e-5
t2845,1.5481323615155408e-7,9.06107245897023e-7,2.7075742844525395e-5,2.8136663326573973e-5
t2846,2.0402016517695719e-7,9.423290268855831e-7,3.358816123938385e-5,3.473451043144639e-5
t2847,3.0054947868086995e-7,9.928303010515116e-7,4.84229318683357e-5,4.9716311648068086e-5
t2848,5.934409505438056e-7,1.0950362527110415e-6,0.00012129774655770666,0.0001229862237609615
t2849,5.2590964846947006e-6,1.3224971224428839e-6,0.0030560608460495704,0.003062642439656708
t2850,0.01717511737892429,2.083914433756087e-6,2.747411570938444,2.7645887722318023
t2851,6.170403855996767e-7,5.581015189695738e-6,0.00010424696814610486,0.00011044502372140028
t2852,1.8582980584646048e-7,1.1654315271052167e-5,3.7952752652320085e-5,4.979289772921871e-5
t2853,8.046305857917485e-8,6.206398308623744e-7,1.2774842144762205e-5,1.3475945034203753e-5
t2854,7.883527308221151e-8,7.030727047891381e-7,2.0004683289437963e-5,2.0786591267309314e-5
t2855,7.863564070984735e-8,7.912687752398459e-7,2.2795831540561544e-5,2.3665735956511236e-5
t2856,7.861400523451466e-8,8.639092043980353e-7,2.5404812748939472e-5,2.634733595857202e-5
t2857,7.866882051416739e-8,9.176911280181166e-7,2.7013919763348668e-5,2.801027971188095e-5
t2858,7.870917214163296e-8,9.505041872314367e-7,2.724489625901245e-5,2.827410961838552e-5
t2859,7.872372003872639e-8,9.608398438079244e-7,2.617410413197501e-5,2.721366769582166e-5
t2860,7.871425558051735e-8,9.473925091819057e-7,2.4149368622997634e-5,2.5175475387760057e-5
t2861,7.86589338527295e-8,9.071287245318945e-7,2.1613922885694333e-5,2.2599710544078956e-5
t2862,7.770562833470878e-8,8.342671738466887e-7,1.852100696864217e-5,1.9432979770823568e-5
t2863,7.4485346135961e-8,7.158416923268598e-7,1.4845873477500562e-5,1.5636200515963382e-5
t2864,7.762064571640507e-8,7.560963464032783e-7,1.6258296918689528e-5,1.7092013910809213e-5
t2865,8.13818487479717e-8,7.76198366788273e-7,1.7113627252065776e-5,1.797120746760202e-5
t2866,8.828676164455186e-8,8.215759831155779e-7,1.8860337039727574e-5,1.9770199784487702e-5
t2867,9.776534826500618e-8,8.682462808955796e-7,2.101091615647655e-5,2.1976927785637136e-5
t2868,1.0887846580016722e-7,8.908710015159493e-7,2.2690514167149278e-5,2.3690263634465395e-5
t2869,1.233780979227311e-7,9.111751307827331e-7,2.4497921128240174e-5,2.553247435694564e-5
t2870,1.4243944319964618e-7,9.286538937611522e-7,2.647826667965815e-5,2.7549360016618947e-5
t2871,1.6876308998275965e-7,9.488721318594323e-7,2.9079500735173615e-5,3.0197135957015806e-5
t2872,2.0961627636688897e-7,9.909937128437149e-7,3.3837743114147834e-5,3.503835310335844e-5
t2873,2.7982812967898963e-7,1.073282023338971e-6,4.3728387428547095e-5,4.508149758156505e-5
t2874,4.271361687691869e-7,1.2516216433917441e-6,7.31166998824431e-5,7.479545769460402e-5
t2875,7.836151457126856e-7,1.59298815595343e-6,0.0002674265494188728,0.0002698031527205389
t2876,8.768742664882577e-7,1.7864533574001842e-6,2.4507960893063125,2.4507987526339363
t2877,4.960525268713813e-7,1.4511288026863909e-6,0.0004696826938370169,0.0004716298751665747
t2878,3.5829820951222993e-7,1.3223382346080854e-6,0.0002262841869378783,0.0002279648233819986
t2879,2.833221746598158e-7,1.2740828139645573e-6,0.00014606190488426174,0.00014761930987288612
t2880,2.635168905704761e-7,1.4199656637981204e-6,0.00012673503061038854,0.00012841851316475715
t2881,2.1182642785195733e-7,1.3038222566682056e-6,8.555488670875925e-5,8.707053539327941e-5
t2882,1.7771581362844142e-7,1.2307390446282046e-6,7.124551446375929e-5,7.265396932201593e-5
t2883,1.531824398770187e-7,1.1749823821029897e-6,5.6202889275797465e-5,5.7531054097777475e-5
t2884,1.3456770412702506e-7,1.1229723135379563e-6,4.356770415525169e-5,4.482524417291667e-5
t2885,1.1984256587937847e-7,1.0651505817422401e-6,3.389235816375706e-5,3.507735131137868e-5
t2886,1.076304287666089e-7,9.925026640878498e-7,2.6694503097692065e-5,2.7794636190546524e-5
t2887,9.68392472108651e-8,8.954696973634852e-7,2.081370070942592e-5,2.180600965400027e-5
t2888,8.719079440977929e-8,7.692596604080228e-7,1.6015110030458247e-5,1.6871560485276048e-5
t2889,9.031486767808666e-8,8.014858123542289e-7,1.7000601766013684e-5,1.7892402446046e-5
t2890,9.70972741765541e-8,8.428752188814043e-7,1.8559007177427526e-5,1.9498979670485484e-5
t2891,1.0888256233364791e-7,9.030396063570457e-7,2.1163075561425376e-5,2.217499773011607e-5
t2892,1.2508011180336134e-7,9.511609055555028e-7,2.421502171474108e-5,2.5291262732099943e-5
t2893,1.4719975370879587e-7,9.869932849687014e-7,2.776692607906487e-5,2.8901119117742366e-5
t2894,1.7878773184939173e-7,1.0186335849738759e-6,3.239748022964995e-5,3.359490154647322e-5
t2895,2.2615126416436045e-7,1.0486898594665034e-6,3.9126984817781304e-5,4.040182594141217e-5
t2896,3.090737707294739e-7,1.0996587133405291e-6,5.289080514318123e-5,5.4299537627251234e-5
t2897,4.967853062615108e-7,1.2030040742486676e-6,0.00010007157549959596,0.00010177136488010614
t2898,1.31023803449085e-6,1.421910287258576e-6,0.0006749442534718499,0.0006776764017935993
t2899,0.0011921520169268852,1.8601814062193575e-6,2.74952770627028,2.750721718468613
t2900,8.162194210226833e-6,2.453653869034325e-6,0.00022841101752265488,0.00023902686560191603
t2901,5.770951242703622e-7,1.7814641886639052e-6,4.551246579101927e-5,4.787102510395353e-5
t2902,3.298266807991057e-7,1.520542736138489e-6,3.0949953665684865e-5,3.280032308262246e-5
t2903,2.476681146545773e-7,1.38362348971337e-6,2.7157604549659673e-5,2.878889615402762e-5
t2904,2.0977687744538683e-7,1.2964671200420888e-6,2.7220077450443686e-5,2.8726321447931162e-5
t2905,1.897523217050736e-7,1.231489853620955e-6,3.051177164779798e-5,3.193301382312401e-5
t2906,1.3930520437513132e-7,1.1750986862455712e-6,3.547724950127741e-5,3.6791653391898116e-5
t2907,1.2570371468473463e-7,1.1179124645693559e-6,3.54386281636896e-5,3.668224434294369e-5
t2908,1.1169926916272017e-7,1.05314827965938e-6,3.0829030356112154e-5,3.199387790493425e-5
t2909,9.786771305321944e-8,9.73804020838066e-7,2.4394110127314407e-5,2.5465781861205693e-5
t2910,8.501953150283214e-8,8.715617172741731e-7,1.8293143777702688e-5,1.924972502647969e-5
t2911,7.29467458629627e-8,7.270210903991933e-7,1.3290074537126625e-5,1.4090042373388781e-5
t2912,7.61401799833485e-8,7.788187601150475e-7,1.4215522225968707e-5,1.5070481166067103e-5
t2913,8.089891663090619e-8,8.105631519312732e-7,1.5827504451560865e-5,1.6718966520123045e-5
t2914,8.793095558854367e-8,8.468339484428e-7,1.765223763329878e-5,1.8587002537330125e-5
t2915,9.803469904303732e-8,8.763216319188402e-7,1.9592503678297334e-5,2.056686000925921e-5
t2916,1.1442216284661905e-7,9.305266936979189e-7,2.281300021590794e-5,2.3857949072452476e-5
t2917,1.3725650246655995e-7,9.692039837196228e-7,2.6476466401850838e-5,2.758292688803702e-5
t2918,1.7173137218259557e-7,1.0092105381610677e-6,3.1581254899495874e-5,3.276219680983954e-5
t2919,2.2601086538025118e-7,1.0461561641056039e-6,3.916278039539306e-5,4.043494742487891e-5
t2920,3.30779454216051e-7,1.1121945929996494e-6,5.6572897128416456e-5,5.8015871175632155e-5
t2921,6.425371938059746e-7,1.2688621218636155e-6,0.00014760852734015123,0.00014951992665582082
t2922,5.1017354882100055e-6,1.604544959660882e-6,2.2811450065266308,2.2811517128070786
t2923,0.020414421314155013,2.1864337825038506e-6,0.4691906401362375,0.48960724788417503
t2924,1.1156183476078403e-6,3.2858241911707823e-6,0.00011211247710545485,0.00011651391964423347
t2925,2.739583306309866e-7,1.3741252353009214e-6,2.7185647165396866e-5,2.8833730731328772e-5
t2926,2.1318621233147019e-7,1.2993845854481843e-6,2.4848613266625226e-5,2.636118406440488e-5
t2927,1.8251406574653414e-7,1.2537697270874984e-6,2.5051289399334162e-5,2.6487573192168194e-5
t2928,1.6578619664073632e-7,1.218196532855624e-6,2.7213876275526087e-5,2.859785900502245e-5
t2929,1.5703064489086786e-7,1.1853777245003589e-6,3.24480707477912e-5,3.379047911718243e-5
t2930,1.2621471110788307e-7,1.1510475983406861e-6,3.660047577441265e-5,3.7877738083861224e-5
t2931,1.1813966074572643e-7,1.1133058470279857e-6,3.6273634995734776e-5,3.750508050350849e-5
t2932,1.084101373349612e-7,1.0645047640056786e-6,3.20106299319421e-5,3.318354483328274e-5
t2933,9.788288990957653e-8,9.980694928383745e-7,2.5901004611716274e-5,2.6996956994464225e-5
t2934,8.744826478118207e-8,9.092502040592859e-7,1.9879812627630098e-5,2.0876511096470567e-5
t2935,7.709828567692212e-8,7.85490963081537e-7,1.4847051366093296e-5,1.5709640614851756e-5
t2936,7.52820626927549e-8,7.527807049447958e-7,1.3584425405582004e-5,1.4412488173219556e-5
t2937,8.170013708843924e-8,7.998706589642572e-7,1.531545354469015e-5,1.619702434074285e-5
t2938,9.231422545610993e-8,8.604505586373958e-7,1.799737441584642e-5,1.895013919993993e-5
t2939,1.0871083665225e-7,9.244719484802345e-7,2.18185128271446e-5,2.2851695612277085e-5
t2940,1.331837019609024e-7,9.782337487941972e-7,2.724035038462334e-5,2.835176783537844e-5
t2941,1.7143874204514587e-7,1.022654491052518e-6,3.568501374623322e-5,3.687910697933088e-5
t2942,2.3824420682465257e-7,1.0671300759503928e-6,5.229038056928119e-5,5.359575485205623e-5
t2943,3.8411849925485997e-7,1.128904510860531e-6,0.00010999668096162157,0.00011150970397173696
t2944,9.834017817275178e-7,1.251059007167223e-6,0.0009021452558925094,0.0009043797166814041
t2945,0.03086765505070755,1.5076977104328585e-6,2.749297919562348,2.780167082310766
t2946,0.00016997252901920272,2.2544752025349003e-6,0.00023679317262571343,0.00040902017684745103
t2947,5.819772889758972e-7,4.786475092268029e-6,6.407557862428435e-5,6.944403100552827e-5
t2948,2.0529427051566663e-7,6.8972334256918085e-6,3.3033630210350804e-5,4.013615790655828e-5
t2949,9.605026486350096e-8,7.575320455252028e-7,1.3828733821418234e-5,1.4682316131806938e-5
t2950,8.368621718694673e-8,7.319066673934412e-7,1.8045109179996005e-5,1.8860702064576392e-5
t2951,8.141641952282049e-8,8.280594197409647e-7,2.0727899281779712e-5,2.1637375121043497e-5
t2952,8.036119238723119e-8,9.092786434132348e-7,2.0743202452707947e-5,2.1732842288508412e-5
t2953,8.027664101786132e-8,9.70935300267187e-7,2.075709623463393e-5,2.180830817591898e-5
t2954,8.08861181345109e-8,1.009840602192737e-6,2.075535147146688e-5,2.1846078191794128e-5
t2955,8.138807343128645e-8,1.0252379751008886e-6,2.074292832939506e-5,2.1849554377927235e-5
t2956,8.16480636968968e-8,1.0163622460249542e-6,2.07253309017558e-5,2.1823341211477652e-5
t2957,8.165966569378051e-8,9.814181999553779e-7,2.0717168543221776e-5,2.1780246408870936e-5
t2958,8.089093731431944e-8,9.143795387557145e-7,2.0007804730987674e-5,2.100307520705771e-5
t2959,7.867412092399658e-8,8.059783195275952e-7,1.7623947258933677e-5,1.850859969938527e-5
t2960,8.149811987676351e-8,8.262134093478096e-7,1.815211228604341e-5,1.9059823815267985e-5
t2961,8.590001999163539e-8,8.41816868136018e-7,1.8813254254898932e-5,1.9740971143026585e-5
t2962,9.431462990090427e-8,8.931178499430442e-7,2.091832129659822e-5,2.1905753776442168e-5
t2963,1.0643824283284327e-7,9.542258166576603e-7,2.4045706962124043e-5,2.5106371021614547e-5
t2964,1.2135782341971487e-7,9.94363074188496e-7,2.7223858073386606e-5,2.833957897099482e-5
t2965,1.4022030264064125e-7,1.0239334490535612e-6,3.068649372791692e-5,3.185064747961112e-5
t2966,1.648738024662595e-7,1.0523146284351956e-6,3.498157117025406e-5,3.6198759601155516e-5
t2967,1.990885321758523e-7,1.0941657807841374e-6,4.160947642628255e-5,4.290273073924254e-5
t2968,2.473282899283451e-7,1.153480284435788e-6,5.271155108791102e-5,5.4112359662275154e-5
t2969,3.1171320098381664e-7,1.2203451732069192e-6,7.129997188187447e-5,7.28320302560652e-5
t2970,4.296795654973251e-7,1.4034426728729036e-6,0.00015588271478132125,0.00015771583701969146
