Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
t8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.5385117423052,0.0,0.0,0.0,0.0,0.0,0.0,-222.7384587276316,-222.47494016006618,-222.53139984560798,-221.37444892001307,-222.52386186548574,-222.5385117423052,-222.5385117423052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.67691497663074,-215.1692598356913,-215.15170595118335
t8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.5386865603761,0.0,0.0,0.0,0.0,0.0,0.0,-222.94380755787554,-222.51572103132517,-222.53347167185603,-221.51724616597403,-222.52583072370834,-222.5386865603761,-222.5386865603761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6792049704799,-215.16950752656876,-215.15207807416948
t8588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53871999120716,0.0,0.0,0.0,0.0,0.0,0.0,-223.03523958713546,-222.53272860990236,-222.5342977979592,-221.57052986439766,-222.52667314832237,-222.53871999120716,-222.53871999120716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.68139343970847,-215.1697485947647,-215.15243812959426
t8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53864767039775,0.0,0.0,0.0,0.0,0.0,0.0,-223.05645386234883,-222.5356373659105,-222.53437909901402,-221.5717271756302,-222.52684933982604,-222.53864767039775,-222.53864767039775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6834858034962,-215.1699834889039,-215.15278683492954
t8590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53846884473865,0.0,0.0,0.0,0.0,0.0,0.0,-223.0254102543152,-222.52810044893658,-222.53390163090523,-221.53488946890488,-222.52652992519333,-222.53846884473865,-222.53846884473865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6854872063921,-215.1702126322921,-215.15312488552343
t8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53816155310017,0.0,0.0,0.0,0.0,0.0,0.0,-222.95030662150722,-222.51157449583067,-222.53291974661505,-221.4654739709937,-222.5257686986316,-222.53816155310017,-222.53816155310017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.68740208061624,-215.1704363805838,-215.15345289898875
t8592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53780228869863,0.0,0.0,0.0,0.0,0.0,0.0,-222.83972269234465,-222.48797582673387,-222.5315482840125,-221.37020906625986,-222.5246625771034,-222.53780228869863,-222.53780228869863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.68923500747064,-215.17065515999963,-215.15377154074753
t8593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53742889036545,0.0,0.0,0.0,0.0,0.0,0.0,-222.7230050462006,-222.46247424189343,-222.52999769997578,-221.26820966453647,-222.52338783538173,-222.53742889036545,-222.53742889036545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6910610550555,-215.17087376602342,-215.1540897598418
t8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53701527605378,0.0,0.0,0.0,0.0,0.0,0.0,-222.56248670920482,-222.42697293425206,-222.5279660771025,-221.1307598828113,-222.52168211838284,-222.53701527605378,-222.53701527605378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6928093436577,-215.17108786875573,-215.15439929532434
t8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53658800414482,0.0,0.0,0.0,0.0,0.0,0.0,-222.3526026833376,-222.37954853293294,-222.52558787356216,-220.9505698165523,-222.5196354758846,-222.53658800414482,-222.53658800414482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6944839036431,-215.171298732121,-215.15470143344427
t8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53614641340556,0.0,0.0,0.0,0.0,0.0,0.0,-222.0774933121318,-222.3153377831408,-222.52270672677966,-220.7123678378724,-222.51711988332687,-222.53614641340556,-222.53614641340556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.69608816809688,-215.1715069856228,-215.1549969298882
t8597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53565483650985,0.0,0.0,0.0,0.0,0.0,0.0,-221.69524440996355,-222.22242672125228,-222.51857540977997,-220.38301284348822,-222.51358381010098,-222.53565483650985,-222.53565483650985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.69762450313792,-215.17171149728446,-215.15528503175022
t8598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.5349248544985,0.0,0.0,0.0,0.0,0.0,0.0,-221.06382072239808,-222.0605154040075,-222.51135574044366,-219.8723672387734,-222.50796433271123,-222.5349248544985,-222.5349248544985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6990954686403,-215.17191225524354,-215.15556590338358
t8599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.4779633537926,0.0,0.0,0.0,0.0,0.0,0.0,-184.55609406034554,-185.34845256036206,-185.7335753197568,-218.66178510690722,-222.49429764966018,-182.4779633537926,-182.4779633537926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70050337134367,-215.17210937564946,-215.15583983565477
t8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.27432613427533,0.0,0.0,0.0,0.0,0.0,0.0,-58.782862118719905,-59.194760555567484,-59.21111317387165,-207.71076807112016,-222.41069717358502,-55.27432613427533,-55.27432613427533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70185050161064,-215.17230307580118,-215.15610719347836
t8601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.33028999434843,0.0,0.0,0.0,0.0,0.0,0.0,-49.524208500418816,-50.9669353143597,-51.075532015432245,-207.0764975278677,-222.40316470748292,-46.33028999434843,-46.33028999434843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70328975529995,-215.17250222856296,-215.15638501056918
t8602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.9388413749175,0.0,0.0,0.0,0.0,0.0,0.0,-44.449804016035124,-50.34427643100711,-51.007303018297705,-206.74297126280683,-222.39926306136044,-40.9388413749175,-40.9388413749175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70482732661526,-215.1727072220839,-215.15667391835106
t8603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.45584298598838,0.0,0.0,0.0,0.0,0.0,0.0,-43.479798393082795,-50.19574169795334,-51.000547595504145,-206.5300920366647,-222.39688231117563,-39.45584298598838,-39.45584298598838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70646880989315,-215.17291846170764,-215.15697474116928
t8604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.455461093432355,0.0,0.0,0.0,0.0,0.0,0.0,-43.01858844274108,-50.11896133484788,-50.997216911483456,-206.3874866623963,-222.3954184421183,-39.455461093432355,-39.455461093432355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.70822128828584,-215.17313639963456,-215.1572883783967
t8605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.455385325626665,0.0,0.0,0.0,0.0,0.0,0.0,-42.79005361127887,-50.073542025545734,-50.99540389781836,-206.29710011094053,-222.39466341386938,-39.455385325626665,-39.455385325626665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7100915638955,-215.17336158853425,-215.15761580521604
t8606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.455469971554635,0.0,0.0,0.0,0.0,0.0,0.0,-42.71259926763362,-50.04922822422636,-50.99467659862703,-206.25663556338228,-222.394618805964,-39.455469971554635,-39.455469971554635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.71208815841754,-215.17359466644123,-215.15795812231127
t8607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.45588565355145,0.0,0.0,0.0,0.0,0.0,0.0,-42.89028959388116,-50.04705246749264,-50.99517737744642,-206.2832226662759,-222.39557367744524,-39.45588565355145,-39.45588565355145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.71422006786366,-215.1738363784835,-215.15831655689067
t8608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.02951736860039,0.0,0.0,0.0,0.0,0.0,0.0,-46.60275874276309,-50.09226859845946,-50.99840156406206,-206.4690207830335,-222.39894777343574,-44.02951736860039,-44.02951736860039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.71649678779372,-215.17408756282748,-215.15869252666533
t8609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.1038276474333,0.0,0.0,0.0,0.0,0.0,0.0,-250.70805209132126,-250.87594815272598,-251.0890568738392,-248.62488084299065,-251.07556083075124,-251.1038276474333,-251.1038276474333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7189282728392,-215.1743490780723,-215.159087606125
t8610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10423413384964,0.0,0.0,0.0,0.0,0.0,0.0,-251.1189159604309,-250.96072408617758,-251.09368821822503,-248.90821925285445,-251.0797474149032,-251.10423413384964,-251.10423413384964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.72121214065535,-215.17460024143972,-215.15946376821032
t8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.1043168300219,0.0,0.0,0.0,0.0,0.0,0.0,-251.26800689812117,-250.98753058736273,-251.09513989140342,-248.98756323562438,-251.08115902047172,-251.1043168300219,-251.1043168300219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7233592242541,-215.1748420466052,-215.15982274695753
t8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10427668203562,0.0,0.0,0.0,0.0,0.0,0.0,-251.30775617038574,-250.99133117792155,-251.09541399560226,-248.9876465909537,-251.0815109307589,-251.10427668203562,-251.10427668203562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7253788264737,-215.17507533636538,-215.16016590840508
t8613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.104126351477,0.0,0.0,0.0,0.0,0.0,0.0,-251.27675342336101,-250.98042644171278,-251.09492043312676,-248.9372345212481,-251.08118003660775,-251.104126351477,-251.104126351477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.72727924837332,-215.17530082745708,-215.16049446089627
t8614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10385130089827,0.0,0.0,0.0,0.0,0.0,0.0,-251.18851468374243,-250.9571604398529,-251.09375447332644,-248.8437598698632,-251.08025779375254,-251.10385130089827,-251.10385130089827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.72906788119204,-215.17551913939045,-215.160809482628
t8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10345524525817,0.0,0.0,0.0,0.0,0.0,0.0,-251.04543200714207,-250.92110704425883,-251.09187511313675,-248.70460333270913,-251.0787015764612,-251.10345524525817,-251.10345524525817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.73075122920383,-215.17573081111146,-215.16111193188962
t8616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.1030278337661,0.0,0.0,0.0,0.0,0.0,0.0,-250.85357946134076,-250.87425001307818,-251.0894101259398,-248.52398529073506,-251.0766053498123,-251.1030278337661,-251.1030278337661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.73233543857353,-215.17593632280614,-215.16140267059345
t8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10262456685035,0.0,0.0,0.0,0.0,0.0,0.0,-250.66634321931838,-250.8274205200919,-251.0869022335336,-248.34331573072217,-251.07445212031735,-251.10262456685035,-251.10262456685035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.73383600152906,-215.1761362227227,-215.1616828794252
t8618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10223662548142,0.0,0.0,0.0,0.0,0.0,0.0,-250.4849681850048,-250.7807353794654,-251.08436118697264,-248.16382846170777,-251.07224816418994,-251.10223662548142,-251.10223662548142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.73525689883337,-215.17633087826138,-215.161953192437
t8619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10186910783787,0.0,0.0,0.0,0.0,0.0,0.0,-250.31093159701473,-250.7343337402645,-251.0818015701628,-247.98683388291138,-251.070002669449,-251.10186910783787,-251.10186910783787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7366021044518,-215.17652063435975,-215.16221422950792
t8620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10150142747716,0.0,0.0,0.0,0.0,0.0,0.0,-250.12204178206386,-250.6820816328997,-251.07909172440787,-247.79478848845713,-251.06755733766062,-251.10150142747716,-251.10150142747716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.73787188493537,-215.1767057175408,-215.1624662926951
t8621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10111991656254,0.0,0.0,0.0,0.0,0.0,0.0,-249.80643077753237,-250.60046427355218,-251.07549006744512,-247.5131806390474,-251.06423030404963,-251.10111991656254,-251.10111991656254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7390637094768,-215.17688633868295,-215.16270968337014
t8622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.10059060977002,0.0,0.0,0.0,0.0,0.0,0.0,-249.23018236306584,-250.45105429629768,-251.0688423705685,-247.0539066787172,-251.05852103696452,-251.10059060977002,-251.10059060977002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7401807575874,-215.17706272649974,-215.16294484381092
t8623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-204.77923668205312,0.0,0.0,0.0,0.0,0.0,0.0,-207.12518240455992,-207.95650796931807,-208.40585961689948,-245.86954174642622,-251.00888290936172,-204.77923668205312,-204.77923668205312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74122577671938,-215.17723506910932,-215.16317218252772
t8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.006669476177976,0.0,0.0,0.0,0.0,0.0,0.0,-61.68880338023047,-62.06449499070278,-62.10082479791753,-234.20666837902706,-249.89946919280587,-58.006669476177976,-58.006669476177976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74220150561806,-215.17740355237837,-215.1633920895937
t8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.3962286752759,0.0,0.0,0.0,0.0,0.0,0.0,-51.70492650233533,-53.13070143652313,-53.25150604844547,-233.56643234607728,-249.8908878624137,-48.3962286752759,-48.3962286752759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74325058900098,-215.1775759532491,-215.1636196045868
t8626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.6703948007231,0.0,0.0,0.0,0.0,0.0,0.0,-45.986447100000845,-52.47214285190865,-53.182058871232485,-233.23079241312007,-249.88665149557812,-42.6703948007231,-42.6703948007231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74437673265496,-215.17775248332268,-215.16385520643692
t8627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.36710834341125,0.0,0.0,0.0,0.0,0.0,0.0,-44.478817456593305,-52.320617455494784,-53.17521753352649,-233.01677016580268,-249.88409550133758,-39.36710834341125,-39.36710834341125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74558544935147,-215.17793333917922,-215.16409934095975
t8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.36621017949121,0.0,0.0,0.0,0.0,0.0,0.0,-43.93938014784992,-52.24305516363623,-53.171854629789024,-232.87336470931245,-249.88251163646117,-39.36621017949121,-39.36621017949121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74688003129944,-215.17811875028323,-215.16435249135264
t8629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.366037056381664,0.0,0.0,0.0,0.0,0.0,0.0,-43.67692864366984,-52.19723649599779,-53.17001883445521,-232.782259003441,-249.881652119677,-39.366037056381664,-39.366037056381664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7482639187855,-215.17830899383384,-215.16461516351376
t8630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.366055510713615,0.0,0.0,0.0,0.0,0.0,0.0,-43.56789995740481,-52.172599269486554,-53.1692653698073,-232.74092838630844,-249.88148752648337,-39.366055510713615,-39.366055510713615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.74974230255063,-215.178504389464,-215.1648879084039
t8631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.36626331846485,0.0,0.0,0.0,0.0,0.0,0.0,-43.660886584785686,-52.170042597758254,-53.169726804612154,-232.7660025108941,-249.88224652088968,-39.36626331846485,-39.36626331846485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.75131992340843,-215.17870529835682,-215.16517137809942
t8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.73752937302476,0.0,0.0,0.0,0.0,0.0,0.0,-48.31178519057947,-52.21470386611437,-53.1728869032971,-232.94667772508973,-249.88504498630854,-45.73752937302476,-45.73752937302476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.75300141762054,-215.17891209516253,-215.1654661512822
t8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.96883201043502,0.0,0.0,0.0,0.0,0.0,0.0,-249.55580932888955,-249.7371856380208,-249.954188881439,-247.48084251086357,-249.94296199091934,-249.96883201043502,-249.96883201043502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7547923568096,-215.17912509770267,-215.16577299173912
t8634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.96942000875896,0.0,0.0,0.0,0.0,0.0,0.0,-249.96492190411888,-249.821551265971,-249.95889292263874,-247.75973351522472,-249.94661505177393,-249.96942000875896,-249.96942000875896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.756480697931,-215.1793319033752,-215.16606800707092
t8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.96953157837444,0.0,0.0,0.0,0.0,0.0,0.0,-250.1120238993267,-249.8478212367343,-249.96036457512173,-247.8383475714717,-249.94788692443052,-249.96953157837444,-249.96953157837444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.7580722107089,-215.17953295045712,-215.1663520168139
