BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t5692,196.33017392280007,69.99998896482617,-89.000615267959,0.0,0.0,0.0,4.686637733788537e-11,0.0,0.0,-82.0,62.468001153188425,-63.96800208263668
t5693,196.1938665823871,116.32459882410228,-66.28061605042983,0.0,0.0,0.0,4.6846581770072324e-11,0.0,0.0,-84.0,63.372299417741004,-65.59229873029652
t5694,196.5915708457801,65.000004130947,-80.00061496163462,0.0,0.0,0.0,4.686637741553624e-11,0.0,0.0,-91.0,62.46798394147184,-63.96798515828015
t5695,198.09813646490593,116.59420919145657,-53.00061484283172,0.0,0.0,0.0,4.686637614406046e-11,0.0,0.0,-98.0,63.68002605422433,-65.18002766092123
t5696,216.67193685806188,39.99998921850619,-84.87061499578444,0.0,0.0,0.0,4.6866377702932997e-11,0.0,0.0,-99.0,62.437798911259875,-63.99780091609663
t5697,236.665678222013,71.09178253519896,-83.12061473623726,0.0,0.0,0.0,4.6866377372461e-11,0.0,0.0,-94.0,63.64946601258485,-65.20946859344312
t5698,242.39272758294982,2.856044060247806e-6,-161.39301911087193,0.0,0.0,0.0,4.6866376955852716e-11,0.0,0.0,-89.0,61.110349616714686,-62.67035302706522
t5699,245.90672957940782,2.9042492086710956e-6,-163.34672454762864,0.0,0.0,0.0,4.68663768684551e-11,0.0,0.0,-86.0,61.10953820528541,-62.6695429114701
t5700,247.44503664053474,2.887471988514304e-6,-153.88503044990708,0.0,0.0,0.0,4.686637692503722e-11,0.0,0.0,-92.0,61.11034109294157,-62.67034834744952
t5701,247.7470362701879,2.9064744647497713e-6,-153.18702029675222,0.0,0.0,0.0,4.686637699825985e-11,0.0,0.0,-93.0,61.10954032896233,-62.669556859784564
t5702,246.5815267247248,15.20801433753978,-94.17060680285647,0.0,0.0,0.0,4.68678673917054e-11,0.0,0.0,-118.0,63.10707624393617,-63.167088489303154
t5703,246.52511905117018,80.71769434893616,-58.39061469571192,0.0,0.0,0.0,4.690883513693902e-11,0.0,0.0,-131.0,65.26886318922212,-63.10886408977639
t5704,246.7414157882798,1.8002244661011717e-6,-120.90141645322555,0.0,0.0,0.0,4.6908834358256617e-11,0.0,0.0,-138.0,62.81559071397548,-60.655591628770466
t5705,243.95409882424912,135.06922065304212,-34.850615154315086,0.0,0.0,0.0,4.6908834494580686e-11,0.0,0.0,-153.0,65.32901605788929,-63.049017067075624
t5706,236.83128118459388,70.00000079541707,-55.500614620430206,0.0,0.0,0.0,4.69088350840881e-11,0.0,0.0,-152.0,64.16606879451264,-61.88606978158846
t5707,217.4792576734531,135.06922068298306,-11.30061478567739,0.0,0.0,0.0,4.690883529715138e-11,0.0,0.0,-153.0,65.32906037276527,-63.04906136639417
t5708,199.23891003282623,70.00000077719031,-32.75061474491416,0.0,0.0,0.0,4.690883575169028e-11,0.0,0.0,-142.0,64.16610762151686,-61.88610861173873
t5709,197.66226826053926,135.06922061514587,-16.750614674553262,0.0,0.0,0.0,4.690883508588863e-11,0.0,0.0,-138.0,65.32912014012524,-63.04912114959529
t5710,197.63748492502657,70.00000073111437,-56.75061514173146,0.0,0.0,0.0,4.690883504851111e-11,0.0,0.0,-118.0,64.1661587882007,-61.886159806165615
t5711,197.5879186338019,134.29460016585844,-48.310615686416085,0.0,0.0,0.0,4.684873043744666e-11,0.0,0.0,-102.0,63.402316610486636,-65.56231624403154
t5712,197.47019868625742,70.00000079707611,-64.75061424902603,0.0,0.0,0.0,4.690883489744733e-11,0.0,0.0,-110.0,64.16620025198641,-61.88620124589369
t5713,196.78246624247535,131.05149928232288,-51.553715895461195,0.0,0.0,0.0,4.6882792419748214e-11,0.0,0.0,-100.0,63.936387736990305,-64.85328674097735
t5714,196.26202020200543,63.68674514110381,-82.75061543667383,0.0,0.0,0.0,4.690883465571229e-11,0.0,0.0,-92.0,64.16624189212804,-61.88624383110229
t5715,195.8592939878379,115.85459919467627,-66.75061273743829,0.0,0.0,0.0,4.6903569721839685e-11,0.0,0.0,-88.0,65.32928642242472,-63.049290493775494
t5716,195.64863726903442,64.99999863629151,-89.75061465658212,0.0,0.0,0.0,4.690883442840381e-11,0.0,0.0,-85.0,64.16625534519386,-61.88625711778619
t5717,195.43798042970656,115.85459760261955,-66.7506127373734,0.0,0.0,0.0,4.690535537446114e-11,0.0,0.0,-88.0,65.32928060073097,-63.04928448497165
t5718,196.44168960578583,48.03152746265095,-80.75061357363181,0.0,0.0,0.0,4.690883441992428e-11,0.0,0.0,-94.0,64.16622980531625,-61.88623344695628
t5719,198.94710167084898,90.00000210350802,-50.720614903080445,0.0,0.0,0.0,4.6908834395260167e-11,0.0,0.0,-104.0,65.29919387957125,-63.079194347263964
t5720,217.85676571158123,1.9056895896451838e-6,-121.01676578906213,0.0,0.0,0.0,4.690883403277136e-11,0.0,0.0,-109.0,62.81558546255155,-60.65558637717764
t5721,236.20939488740734,1.9057247441807911e-6,-142.36939511926903,0.0,0.0,0.0,4.6908833823049893e-11,0.0,0.0,-101.0,62.814815356044306,-60.65481626952212
t5722,241.96031350791597,1.9188703727759877e-6,-151.12031345455307,0.0,0.0,0.0,4.690883368829856e-11,0.0,0.0,-103.0,62.81556098379252,-60.65556190785156
t5723,244.98625693794526,2.659039726373598e-6,-91.63729586066165,0.0,0.0,0.0,4.690883389499386e-11,0.0,0.0,-103.0,64.8917558564397,-62.73175677546884
t5724,245.66289691730734,3.8104854785608263e-6,-105.540619237666,0.0,0.0,0.0,4.690883387360253e-11,0.0,0.0,-110.0,64.10599475114692,-61.94599565680682
t5725,245.97188884065926,2.0235392813306235e-6,-138.13188625730442,0.0,0.0,0.0,4.690883380017754e-11,0.0,0.0,-115.0,62.81466581238706,-60.6546667342928
t5726,245.04717655445947,1.941845793409328e-6,-123.20717650873405,0.0,0.0,0.0,4.690883388078471e-11,0.0,0.0,-134.0,62.81554389177805,-60.65554481433172
t5727,244.77475458688107,1.8788497308259095e-6,-95.93475530330531,0.0,0.0,0.0,4.690883411118734e-11,0.0,0.0,-156.0,62.81487116574402,-60.65487209766074
t5728,244.07202917716737,1.8669985928442569e-6,-94.23202943228424,0.0,0.0,0.0,4.6908834324809226e-11,0.0,0.0,-162.0,62.81560642566673,-60.655607354781935
t5729,241.44203848846595,135.06922012598486,-14.850615379286433,0.0,0.0,0.0,4.723980165196165e-11,0.0,0.0,-173.0,65.32912004971189,-63.04912007298508
t5730,234.8491657916285,70.00000018786173,-27.500615133342993,0.0,0.0,0.0,4.723980228153437e-11,0.0,0.0,-180.0,64.16611584401605,-61.88611591443802
t5731,216.10322335032717,145.76860482946884,-3.765870751383832e-7,0.0,0.0,0.0,4.728812534137147e-11,0.0,0.0,-175.0,65.32915903981637,-63.049159151266366
t5732,197.59702601606557,70.00000019504384,-3.7506172680880896,0.0,0.0,0.0,4.724732112350933e-11,0.0,0.0,-171.0,64.16616406806375,-61.886164129292645
t5733,196.32397827395172,136.24938632439188,-4.1812942814689504e-7,0.0,0.0,0.0,4.7288125080543076e-11,0.0,0.0,-161.0,65.32921803331661,-63.04921808332438
t5734,195.91505578404946,65.00000016657462,-33.750613211600346,0.0,0.0,0.0,4.723980186883949e-11,0.0,0.0,-141.0,64.16620888967157,-61.886208991172616
t5735,195.7911404643101,129.99999987737118,-27.75061529617564,0.0,0.0,0.0,4.723980103384675e-11,0.0,0.0,-127.0,65.32923854987203,-63.04923860318763
t5736,195.90886013435298,65.00000007808495,-55.75061483453657,0.0,0.0,0.0,4.7239801420092493e-11,0.0,0.0,-119.0,64.16622289934958,-61.88622297691289
t5737,195.927447825682,126.85460067487581,-55.75061492565384,0.0,0.0,0.0,4.716251276981345e-11,0.0,0.0,-99.0,65.3292467701571,-63.04924687918094
t5738,195.66102856074642,64.99999915341968,-82.75061533099739,0.0,0.0,0.0,4.723980077597973e-11,0.0,0.0,-92.0,64.16622014356108,-61.88622020377042
t5739,195.4937424061123,110.85459312254505,-71.75061723854898,0.0,0.0,0.0,4.7232458601666406e-11,0.0,0.0,-83.0,65.32922281377348,-63.04922290061043
t5740,195.33884797387552,64.99999887954955,-91.75061423162495,0.0,0.0,0.0,4.7239800284650547e-11,0.0,0.0,-83.0,64.16620914861079,-61.8862092155726
t5741,195.39460980159055,103.15922685521807,-69.75061470941651,0.0,0.0,0.0,4.723979883315228e-11,0.0,0.0,-85.0,65.32919066825492,-63.04919077043454
t5742,196.5684562495599,40.00001053948042,-82.75061432936809,0.0,0.0,0.0,4.723980043020084e-11,0.0,0.0,-92.0,64.1661739425031,-61.88617405180182
t5743,199.35290451843628,80.00000095090444,-50.75061606921408,0.0,0.0,0.0,4.723980035550836e-11,0.0,0.0,-104.0,65.32909931481203,-63.049099391540196
t5744,218.08445061060368,5.110956124723735e-7,-123.36445067979909,0.0,0.0,0.0,4.723979942071851e-11,0.0,0.0,-107.0,62.87059882139043,-60.59059898147367
t5745,236.96204481822497,5.109640662343172e-7,-142.2420458961452,0.0,0.0,0.0,4.723979919024548e-11,0.0,0.0,-102.0,62.86986601331386,-60.58986618198522
t5746,243.01294323658092,5.09063068148895e-7,-149.29294467224247,0.0,0.0,0.0,4.7239799048701865e-11,0.0,0.0,-106.0,62.870602054002816,-60.590602196255944
t5747,246.25490090937762,5.148064059339557e-7,-149.53490055839927,0.0,0.0,0.0,4.7239799031884637e-11,0.0,0.0,-104.0,62.869786444693695,-60.58978659778781
t5748,246.95981997659146,5.110952974448421e-7,-142.23981717844654,0.0,0.0,0.0,4.7239799084609064e-11,0.0,0.0,-117.0,62.87058682852188,-60.59058694913678
t5749,246.18128752793083,5.118550446091282e-7,-125.46128516834489,0.0,0.0,0.0,4.72397992019021e-11,0.0,0.0,-128.0,62.869842461142355,-60.58984259625685
t5750,245.2887701294531,5.097312208869405e-7,-109.56877034546116,0.0,0.0,0.0,4.7239799329090954e-11,0.0,0.0,-148.0,62.87059178121518,-60.59059194972053
t5751,245.04177727448487,5.079106800372358e-7,-82.32177687074561,0.0,0.0,0.0,4.723979975167855e-11,0.0,0.0,-170.0,62.86992874474664,-60.58992892577088
t5752,244.84421387745095,5.072631404509004e-7,-81.12421449206482,0.0,0.0,0.0,4.7239800053675386e-11,0.0,0.0,-176.0,62.870611799248664,-60.590611955948305
t5753,242.19392480064909,100.00001817885457,-0.8506183470701589,0.0,0.0,0.0,4.731777403582956e-11,0.0,0.0,-187.0,65.32902857132018,-63.049028641322664
t5754,235.0366324439622,70.00000008742387,-17.500615803423287,0.0,0.0,0.0,4.731777161088482e-11,0.0,0.0,-190.0,64.1660903936976,-61.886090484628326
t5755,215.91734875320827,164.7686069138045,-2.1772613448894843e-7,0.0,0.0,0.0,4.740865065077067e-11,0.0,0.0,-194.0,65.32910823791856,-63.04910828767372
t5756,197.92540293525468,75.24938399971899,-4.131803432484829e-7,0.0,0.0,0.0,4.7374951231796696e-11,0.0,0.0,-180.0,64.1661363955524,-61.88613641144921
t5757,196.8196410274773,149.2493839035413,-2.3558465378775362e-7,0.0,0.0,0.0,4.740864203311093e-11,0.0,0.0,-174.0,65.32914824929884,-63.04914823975591
t5758,196.44789386397866,40.0000002582778,-20.75061699265646,0.0,0.0,0.0,4.731777144224108e-11,0.0,0.0,-154.0,64.16616693941731,-61.88616693346836
t5759,196.06995097190938,80.00000017583763,-25.750617669815494,0.0,0.0,0.0,4.7317770693446507e-11,0.0,0.0,-129.0,65.32915219961393,-63.04915230930747
t5760,196.11332125563143,40.00000002699877,-56.7506166134335,0.0,0.0,0.0,4.7317770514147884e-11,0.0,0.0,-118.0,64.16618783556491,-61.88618790616775
t5761,196.02658040293593,80.00000023542047,-49.750617346289516,0.0,0.0,0.0,4.731776883874315e-11,0.0,0.0,-105.0,65.3291807271633,-63.04918081192412
t5762,195.67961557319785,40.00000001608976,-81.7506121058691,0.0,0.0,0.0,4.731776946324413e-11,0.0,0.0,-93.0,64.16619554821929,-61.88619563081683
t5763,195.5557002955515,79.99999987063742,-64.75061644866366,0.0,0.0,0.0,4.73177679882948e-11,0.0,0.0,-90.0,65.32915664766632,-63.04915676055285
t5764,195.43798007097328,40.000000124315534,-88.75061758850512,0.0,0.0,0.0,4.7317768752651525e-11,0.0,0.0,-86.0,64.16617659719553,-61.88617672656511
t5765,195.45656742631976,80.00000004578172,-66.75061506627296,0.0,0.0,0.0,4.7317767766505145e-11,0.0,0.0,-88.0,65.32911190641462,-63.04911204500088
t5766,196.76565670025036,39.9999994950803,-78.75061623980227,0.0,0.0,0.0,4.7317769415890084e-11,0.0,0.0,-96.0,64.16612122894992,-61.886121273776155
t5767,199.38323813886663,79.99999985038738,-48.7506163987495,0.0,0.0,0.0,4.731776880405572e-11,0.0,0.0,-106.0,65.32901482298881,-63.049014889261805
t5768,217.94407664920288,1.045115324445783e-6,-80.65061614128224,0.0,0.0,0.0,4.7317769854070286e-11,0.0,0.0,-107.0,64.1660441865058,-61.88604428125841
t5769,236.97158551561853,30.000001436698557,-76.90061477263146,0.0,0.0,0.0,4.7317769306996674e-11,0.0,0.0,-104.0,65.32892671220131,-63.0489267579037
t5770,243.0347243406882,8.823333230441022e-7,-104.40311856270546,0.0,0.0,0.0,4.7317769322555715e-11,0.0,0.0,-108.0,64.16601706677041,-61.88601720415028
t5771,246.39447717066042,6.17780453396748e-7,-123.57808490325995,0.0,0.0,0.0,4.731776906492541e-11,0.0,0.0,-96.0,63.90518921352435,-61.62518933927013
t5772,247.30477096381225,6.873326099649721e-7,-103.27044091975222,0.0,0.0,0.0,4.7317769359912904e-11,0.0,0.0,-113.0,64.16599292612108,-61.88599304848043
t5773,247.03615426497143,1.0333272117907896e-6,-58.25061605610203,0.0,0.0,0.0,4.731776990887449e-11,0.0,0.0,-132.0,65.32882501414369,-63.04882507827306
t5774,245.91002471602548,15.000000680846295,-59.450614773725334,0.0,0.0,0.0,4.731777003197313e-11,0.0,0.0,-155.0,64.16600098090295,-61.88600108099538
t5775,245.7129002311505,80.00000037856302,-9.450614954498882,0.0,0.0,0.0,4.7348025027679926e-11,0.0,0.0,-180.0,65.32889641899403,-63.04889648221079
t5776,244.3460099381215,70.00000019452706,-21.500614420423776,0.0,0.0,0.0,4.734802511254876e-11,0.0,0.0,-193.0,64.16603061352525,-61.88603061181341
t5777,241.12632061357468,147.2186027708028,-2.3562201173317227e-7,0.0,0.0,0.0,4.740865053022822e-11,0.0,0.0,-200.0,65.32897446810505,-63.04897449288771
t5778,234.94685583121225,70.00000015410302,-1.5006145892870775,0.0,0.0,0.0,4.7348025647837827e-11,0.0,0.0,-206.0,64.16604373230409,-61.886043753807705
t5779,216.56790650079486,173.76860318380804,-2.3244937580432888e-7,0.0,0.0,0.0,4.740865198009336e-11,0.0,0.0,-203.0,65.32902794354266,-63.04902793252435
t5780,198.2785629074395,82.24938633641,-2.752349916533483e-7,0.0,0.0,0.0,4.740865020069808e-11,0.0,0.0,-187.0,64.1660858401668,-61.88608585763142
t5781,196.30539093208233,151.249386241677,-2.510902278896892e-7,0.0,0.0,0.0,4.7408650787367256e-11,0.0,0.0,-176.0,65.32906743796495,-63.049067429731736
t5782,196.076146975804,64.99999999226662,-25.750613234941476,0.0,0.0,0.0,4.73480246869589e-11,0.0,0.0,-149.0,64.16612779866324,-61.886127894966194
t5783,195.93364367282416,80.00000002429118,-25.750615228597972,0.0,0.0,0.0,4.7317770640358107e-11,0.0,0.0,-129.0,65.32908322956104,-63.04908333175083
t5784,195.79733627481326,39.999999932779986,-57.750618117577005,0.0,0.0,0.0,4.731777007376318e-11,0.0,0.0,-117.0,64.16614775878625,-61.88614783626966
t5785,195.72298678862992,79.99999971394476,-51.75061195564133,0.0,0.0,0.0,4.731776791693879e-11,0.0,0.0,-103.0,65.3291182255409,-63.04911828789673
t5786,195.60526686615233,39.99999983103297,-84.75061588095032,0.0,0.0,0.0,4.7317767769469405e-11,0.0,0.0,-90.0,64.16616536518312,-61.88616541841047
t5787,195.5866795803134,30.00000298480346,-69.75061224810291,0.0,0.0,0.0,4.731776776826498e-11,0.0,0.0,-85.0,65.32911237078964,-63.049112528393024
t5788,195.58048394754385,15.000025731671602,-93.75061477481614,0.0,0.0,0.0,4.73177675063166e-11,0.0,0.0,-81.0,64.16615843434127,-61.88615855301595
t5789,195.49374243071583,79.99999868090082,-70.75061452997943,0.0,0.0,0.0,4.731776707835905e-11,0.0,0.0,-84.0,65.3290989009115,-63.04909894789125
t5790,196.33841583803365,39.99999976687566,-83.75061717434977,0.0,0.0,0.0,4.7317767329793894e-11,0.0,0.0,-91.0,64.1661317232984,-61.88613177069643
t5791,198.75872103020066,79.99999978713643,-50.75061569948487,0.0,0.0,0.0,4.731776722017278e-11,0.0,0.0,-104.0,65.32903484907537,-63.049034921889564
t5792,217.44005429686132,39.99999748505007,-81.65061636219542,0.0,0.0,0.0,4.7317767203970604e-11,0.0,0.0,-106.0,64.16606860615919,-61.886068716399166
t5793,236.92365411508442,30.00000883219867,-72.900618053969,0.0,0.0,0.0,4.731776696658063e-11,0.0,0.0,-108.0,65.328965865513,-63.04896589465081
t5794,243.1187663442435,15.000000419739223,-113.51813839103022,0.0,0.0,0.0,4.7317766821950596e-11,0.0,0.0,-99.0,64.16604410966325,-61.88604416683508
t5795,246.66667293186015,1.5637529783515793e-6,-94.85061860352184,0.0,0.0,0.0,4.7317766848094285e-11,0.0,0.0,-95.0,65.32891318654083,-63.048913245390594
t5796,247.40789454451766,5.576504365841849e-7,-142.68789515821874,0.0,0.0,0.0,4.731776671391308e-11,0.0,0.0,-107.0,62.870289861536925,-60.59028997874543
t5797,246.5676725438864,7.579273532426055e-7,-70.25061505305989,0.0,0.0,0.0,4.7317767050582316e-11,0.0,0.0,-120.0,65.32885879586155,-63.04885886250368
t5798,245.34275391221183,15.000000092761367,-79.45061302720848,0.0,0.0,0.0,4.7317766960175417e-11,0.0,0.0,-135.0,64.16601352937525,-61.88601363884628
t5799,245.32637949386154,130.00000007123157,-34.45061719057587,0.0,0.0,0.0,4.731776657656229e-11,0.0,0.0,-155.0,65.3289590238652,-63.04895905879728
t5800,245.41739517693233,70.00000014473964,-54.50061173581916,0.0,0.0,0.0,4.7317767003591936e-11,0.0,0.0,-160.0,64.16603298012396,-61.88603303139253
t5801,242.44230103264772,135.06922010173503,-11.850617443743086,0.0,0.0,0.0,4.731776726886901e-11,0.0,0.0,-176.0,65.3289946528749,-63.04899471875689
t5802,235.97121489646008,70.0000001729029,-29.500611817604838,0.0,0.0,0.0,4.7317767195024484e-11,0.0,0.0,-178.0,64.16604633461603,-61.88604642426293
t5803,216.67943073411806,135.76860679811216,-3.2743803692398054e-7,0.0,0.0,0.0,4.7374943992163095e-11,0.0,0.0,-165.0,65.32903864827989,-63.04903868708114
t5804,197.31821604348363,65.48454009327031,-22.75061693920346,0.0,0.0,0.0,4.7317767105021547e-11,0.0,0.0,-152.0,64.16608770158706,-61.8860877297586
t5805,196.03897213974176,129.99999960516365,-19.750616887624652,0.0,0.0,0.0,4.731776666853331e-11,0.0,0.0,-135.0,65.32909178962151,-63.04909186789698
t5806,195.8654897146565,40.00000124752047,-52.75061142292644,0.0,0.0,0.0,4.731776646229051e-11,0.0,0.0,-122.0,64.16613981984861,-61.88613989896521
t5807,195.64244177102117,99.99999834117554,-47.750616533564255,0.0,0.0,0.0,4.7312544511869326e-11,0.0,0.0,-107.0,65.32915627893216,-63.049156306560135
t5808,195.67961671003115,50.00000074781519,-70.75061465746941,0.0,0.0,0.0,4.7317765400952047e-11,0.0,0.0,-104.0,64.16616984733423,-61.88616990885291
t5809,195.77874845682248,100.15083230811359,-59.750614525616264,0.0,0.0,0.0,4.724486383093667e-11,0.0,0.0,-95.0,65.32917934427525,-63.049179409434814
t5810,195.82211942459162,26.08625477559864,-84.75061856399655,0.0,0.0,0.0,4.725106166649881e-11,0.0,0.0,-90.0,64.16617520241873,-61.88617526942016
t5811,195.84690237120245,75.98332282849427,-71.75061436650373,0.0,0.0,0.0,4.724486313161294e-11,0.0,0.0,-83.0,65.32916578642691,-63.04916588726799
t5812,195.88407761006806,59.28326329408617,-93.75061648625321,0.0,0.0,0.0,4.724486267136666e-11,0.0,0.0,-81.0,64.16617535884491,-61.886175462370495
t5813,195.83451120341107,96.16488069901632,-71.75061459347737,0.0,0.0,0.0,4.723186192280859e-11,0.0,0.0,-83.0,65.32916087690543,-63.04916093594629
t5814,196.51281152922988,58.571355371376065,-88.75061510901509,0.0,0.0,0.0,4.7141673182568676e-11,0.0,0.0,-86.0,64.16615893879542,-61.88615903994989
t5815,198.96922675004856,76.82499638059568,-60.250615688867356,0.0,0.0,0.0,4.684658516056523e-11,0.0,0.0,-90.0,63.3421275113724,-65.62212699512611
t5816,217.63596386673137,3.745109366513253,-98.15062503256289,0.0,0.0,0.0,4.684656402722965e-11,0.0,0.0,-85.0,62.1176382826156,-64.39763783024094
t5817,236.19875541221236,28.939730387424316,-101.40062524697021,0.0,0.0,0.0,4.684656327383199e-11,0.0,0.0,-75.0,63.341057695802,-65.62105723965227
t5818,242.29336839027707,51.554600316581244,-131.05061524770247,0.0,0.0,0.0,4.677779263413318e-11,0.0,0.0,-76.0,62.11778331991317,-64.3977831319331
t5819,246.1968661331859,67.25459669003962,-115.3506166442509,0.0,0.0,0.0,4.6829876856091416e-11,0.0,0.0,-70.0,63.341549366332515,-65.6215490340484
t5820,247.81928981763306,40.000021409895695,-138.47950980083692,0.0,0.0,0.0,4.684580470505551e-11,0.0,0.0,-73.0,62.11767765339644,-64.39767720122333
t5821,247.6431151970831,71.85459984718838,-110.75061563204207,0.0,0.0,0.0,4.678428995601916e-11,0.0,0.0,-75.0,63.341691212905154,-65.62169101742796
t5822,246.9801859428788,65.00000201530618,-113.95061849305276,0.0,0.0,0.0,4.684580499410055e-11,0.0,0.0,-96.0,62.117718534130354,-64.39771808399765
t5823,247.2075688069353,5.516924734975405e-6,-137.92757272868369,0.0,0.0,0.0,4.6845805382643134e-11,0.0,0.0,-112.0,60.780920691717114,-63.06092024189955
t5824,246.19665579956163,5.5169791823861114e-6,-127.91665991383537,0.0,0.0,0.0,4.6845805421396197e-11,0.0,0.0,-126.0,60.781600636103974,-63.061600184257756
t5825,242.46837547123727,5.609077986455611e-6,-110.18837901478776,0.0,0.0,0.0,4.684580552726367e-11,0.0,0.0,-135.0,60.78091734598844,-63.06091689721076
t5826,235.6332972535,70.00000254509449,-54.06061766141228,0.0,0.0,0.0,4.684580568267896e-11,0.0,0.0,-149.0,62.17787396377767,-64.337873569011
t5827,216.9954157607231,135.06922218039938,-40.86061769258952,0.0,0.0,0.0,4.6845804302347794e-11,0.0,0.0,-119.0,63.40229018035583,-65.5622897865808
