CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,FishLake,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
4.28E-09,2.45E-09,4.56E-09,1.41E-09,0,0,0,0,0,0,0,3.48E-10,1.22E-07,2.73E-08,0,1.23E-07,0,2.10E-07,0,3.68E-07,3.68E-07,6.59E-10,3.68E-07,1.31E-08,3.15E-08,7.84E-09,3.25E-07,3.68E-07,3.68E-07,3.68E-07,3.59E-08,8.80E-08,1.03E-07,1.03E-07,1.03E-07,7.09E-09,0,0,2.29E-07,2.25E-07,2.25E-07,1.03E-07,1.06E-07,8.80E-08,8.80E-08,5.14E-08,5.14E-08,0,3.68E-07,3.68E-07,3.68E-07
4.35E-09,2.45E-09,4.41E-09,1.39E-09,0,0,0,0,0,0,0,3.47E-10,6.63E-08,2.41E-08,0,6.65E-08,0,8.01E-08,0,9.19E-08,9.19E-08,4.29E-10,9.19E-08,1.40E-08,2.54E-08,8.01E-09,8.87E-08,9.19E-08,9.19E-08,9.19E-08,2.85E-08,2.81E-08,5.78E-08,5.78E-08,5.78E-08,6.76E-09,0,0,8.08E-08,8.03E-08,8.03E-08,5.78E-08,5.87E-08,2.81E-08,2.81E-08,2.89E-08,2.89E-08,0,9.19E-08,9.19E-08,9.19E-08
9.09E-09,4.08E-09,7.14E-09,1.96E-09,0,0,0,0,0,0,0,3.76E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,9.999999998,1.217861972,2.21E-10,0.356699998,3.47E-08,6.50E-08,1.33E-08,8.17E-07,0.570012403,9.999999997,9.999999998,7.58E-08,9.999999964,4.01962472,3.162954107,3.470579794,9.30E-09,0,0,9.999999879,9.999999877,9.999999877,9.925713342,9.99999753,9.999999964,9.999999964,8.41286638,8.41286638,0,1.470000005,9.999999998,9.999999998
4.97E-09,2.68E-09,3.35E-09,1.94E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,0,2.18E-10,0.356699996,3.61E-08,7.20E-08,7.63E-09,9.31E-09,0.539033466,4.999999996,4.999999996,8.09E-08,4.999999999,4.999999996,4.999999996,4.999999996,4.999999967,0,0,4.999999996,4.999999996,4.999999996,4.999999996,4.999999996,4.999999999,4.999999999,4.999999998,4.999999998,0,1.499999997,4.999999996,4.999999996
0,0,0,2.06E-09,0,0,0,0,0,0,0,3.79E-10,3.01E-07,5.40E-08,0,3.04E-07,0,6.97E-07,0,0,0,4.67E-10,0.356699997,3.63E-08,7.30E-08,1.00E-08,0,0.439900875,9.999999996,9.999999997,7.81E-08,9.999999998,9.999999995,9.999999993,9.999999994,3.354600418,0,0,9.999999995,9.999999995,9.999999995,9.999999995,9.999999995,9.999999998,9.999999998,9.99999999,9.99999999,0,1.470000619,9.999999997,9.999999997
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.73E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,1.32E-09,0.356699996,3.30E-08,7.55E-08,1.41E-08,0,0.415117725,4.999999996,4.999999996,7.11E-08,4.999999999,4.999999995,4.999999995,4.999999995,4.999999942,0,0,4.999999996,4.999999996,4.999999996,4.999999995,4.999999995,4.999999999,4.999999999,4.999999998,4.999999998,0,1.499999947,4.999999996,4.999999996
0,0,0,1.87E-09,0,0,0,0,0,0,0,3.72E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,3.68E-09,0.356699995,3.33E-08,8.65E-08,1.13E-08,0,0.371747215,9.999999993,9.999999995,7.65E-08,9.999999998,9.999999995,9.999999991,9.999999993,1.354596427,0,0,9.999999995,9.999999995,9.999999995,9.999999995,9.999999995,9.999999998,9.999999998,9.999999987,9.999999987,0,1.470000615,9.999999995,9.999999995
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.72E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,1.14E-08,0.356699995,3.29E-08,9.79E-08,1.00E-08,0,0.365551428,4.999999995,4.999999995,8.44E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999908,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999897,4.999999995,4.999999995
0,0,0,1.93E-09,0,0,0,0,0,0,0,3.75E-10,3.02E-07,5.45E-08,0,3.05E-07,0,6.97E-07,0,0,0,2.58E-08,0.356699998,3.12E-08,1.14E-07,1.63E-08,0,0.427509301,9.999999997,9.999999998,7.99E-08,9.999999964,7.024460216,7.199134313,7.169086048,9.27E-09,0,0,9.999999879,9.999999877,9.999999877,9.929793787,9.999997531,9.999999964,9.999999964,9.016064727,9.016064727,0,1.470000005,9.999999998,9.999999998
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.71E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,3.62E-08,0.356699995,2.90E-08,1.17E-07,2.45E-08,0,0.396530363,4.999999995,4.999999995,6.65E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999898,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999882,4.999999995,4.999999995
0,0,0,1.97E-09,0,0,0,0,0,0,0,3.77E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,0,0,4.97E-08,0.356699998,3.47E-08,1.27E-07,3.33E-08,0,0.359355643,9.999999997,9.999999998,6.40E-08,9.999999964,2.954270967,3.035982213,3.036632876,9.31E-09,0,0,9.999999879,9.999999877,9.999999877,9.923301219,9.99999753,9.999999964,9.999999964,5.702207943,5.702207943,0,1.470000005,9.999999998,9.999999998
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.73E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.08E-08,0.356699996,3.59E-08,1.28E-07,2.70E-08,0,0.334572493,4.999999996,4.999999996,6.26E-08,4.999999999,4.999999995,4.999999995,4.999999995,4.999999953,0,0,4.999999996,4.999999996,4.999999996,4.999999995,4.999999995,4.999999999,4.999999999,4.999999998,4.999999998,0,1.499999964,4.999999996,4.999999996
0,0,0,2.01E-09,0,0,0,0,0,0,0,3.79E-10,3.02E-07,5.47E-08,0,3.05E-07,0,6.98E-07,0,0,0,6.35E-08,0.356699998,3.78E-08,1.27E-07,2.87E-08,0,0.278810412,9.999999997,9.999999998,6.24E-08,9.999999964,2.694427309,2.628108892,2.667159856,9.34E-09,0,0,9.999999879,9.999999877,9.999999877,9.922203741,9.99999753,9.999999964,9.999999964,3.221352679,3.221352679,0,1.470000005,9.999999998,9.999999998
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.16E-08,0.356699996,3.36E-08,1.26E-07,2.62E-08,0,0.260223049,4.999999996,4.999999996,6.26E-08,4.999999999,4.999999996,4.999999996,4.999999996,4.999999962,0,0,4.999999996,4.999999996,4.999999996,4.999999996,4.999999996,4.999999999,4.999999999,4.999999998,4.999999998,0,1.499999982,4.999999996,4.999999996
0,0,0,1.96E-09,0,0,0,0,0,0,0,3.77E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,0,0,6.33E-08,0.356699998,3.66E-08,1.29E-07,2.39E-08,0,0.272614625,9.999999997,9.999999998,6.85E-08,9.999999964,3.621017498,3.331968528,3.445200649,9.30E-09,0,0,9.999999879,9.999999877,9.999999877,9.9248072,9.999997531,9.999999964,9.999999964,4.015805494,4.015805494,0,1.470000005,9.999999998,9.999999998
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.72E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0.087956691,6.13E-08,0.356699995,3.91E-08,1.26E-07,2.37E-08,0,0.328376706,4.999999995,4.999999995,7.00E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999904,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999891,4.999999995,4.999999995
0,0,0,2.25E-09,0,0,0,0,0,0,0,3.89E-10,3.02E-07,5.52E-08,0,3.05E-07,0,6.98E-07,0,0,2.983761841,6.42E-08,0.356699998,4.43E-08,1.24E-07,2.11E-08,3.36E-07,0.402726154,9.999999998,9.999999998,7.48E-08,9.999999964,7.59999248,7.273279921,7.391141887,9.49E-09,0,0,9.999999879,9.999999877,9.999999877,9.999995658,9.99999887,9.999999964,9.999999964,8.545095477,8.545095477,0,1.470000006,9.999999998,9.999999998
2.70E-09,1.80E-09,1.48E-09,1.42E-09,0,0,0,0,0,0,0,3.49E-10,1.68E-07,2.90E-08,0,1.70E-07,0,4.32E-07,0,2.1,4.837617699,3.29E-08,0.356699294,2.29E-08,6.41E-08,5.08E-09,1.40E-06,0.43990017,4.999999294,4.999999294,3.51E-08,4.999999662,2.30E-07,2.30E-07,2.30E-07,7.36E-09,0,0,0.072576619,2.92E-05,2.92E-05,2.49E-07,2.95E-07,4.999999662,4.999999662,1.15E-07,1.15E-07,0,1.469998597,4.999999294,4.999999294
4.00E-09,2.39E-09,3.43E-09,1.42E-09,0,0,0,0,0,0,0,3.48E-10,1.68E-07,2.90E-08,0,1.70E-07,0,4.32E-07,0,9.999999293,5.778077782,3.29E-08,0.356699294,2.29E-08,5.53E-08,3.86E-09,2.15E-06,0.446095957,9.99999858,9.999999293,3.23E-08,9.999999662,2.30E-07,2.30E-07,2.30E-07,7.36E-09,0,0,0.074052727,2.92E-05,2.92E-05,2.49E-07,2.95E-07,9.999999662,9.999999662,1.15E-07,1.15E-07,0,1.469998596,9.999999293,9.999999293
4.28E-09,2.47E-09,4.24E-09,1.42E-09,0,0,0,0,0,0,0,3.46E-10,1.83E-07,2.95E-08,0,1.85E-07,0,4.92E-07,0,4.99999964,4.99999964,3.36E-08,0.356699641,2.32E-08,4.67E-08,4.19E-09,2.83E-06,0.353159498,4.99999964,4.99999964,3.17E-08,4.999999662,1.96E-07,1.96E-07,1.96E-07,7.33E-09,0,0,0.072957647,2.94E-05,2.94E-05,2.10E-07,2.41E-07,4.999999662,4.999999662,9.81E-08,9.81E-08,0,1.46999929,4.99999964,4.99999964
4.44E-09,2.52E-09,4.62E-09,1.43E-09,0,0,0,0,0,0,0,3.47E-10,2.36E-07,3.26E-08,0,2.39E-07,0,6.17E-07,0,9.999999905,6.46820018,3.75E-08,0.356699905,2.52E-08,5.16E-08,4.46E-09,3.29E-06,0.371747123,9.9999998,9.999999905,3.60E-08,9.999999962,3.95E-06,3.95E-06,3.95E-06,7.68E-09,0,0,9.99999987,9.999999869,9.999999869,2.10011966,9.999998948,9.999999962,9.999999962,1.98E-06,1.98E-06,0,1.469999818,9.999999905,9.999999905
4.53E-09,2.55E-09,4.80E-09,1.44E-09,0,0,0,0,0,0,0,3.46E-10,2.55E-07,3.48E-08,0,2.58E-07,0,6.45E-07,0,4.99999994,4.99999994,4.02E-08,0.35669994,2.66E-08,6.01E-08,4.87E-09,3.36E-06,0.495662899,4.99999994,4.99999994,4.02E-08,4.999999977,4.999999817,4.999999817,4.999999817,7.98E-09,0,0,4.999999927,4.999999926,4.999999926,4.999999832,4.999999855,4.999999977,4.999999977,4.999999908,4.999999908,0,1.469999889,4.99999994,4.99999994
4.59E-09,2.56E-09,4.88E-09,1.45E-09,0,0,0,0,0,0,0,3.44E-10,2.69E-07,3.73E-08,0,2.71E-07,0,6.61E-07,0,9.999999959,6.366711737,4.34E-08,0.356699959,2.84E-08,7.06E-08,5.75E-09,3.41E-06,0.693928104,9.999999922,9.999999959,4.42E-08,9.999999964,5.260779177,4.010504832,4.375418975,7.83E-09,0,0,9.999999879,9.999999877,9.999999877,9.999998,9.99999931,9.999999964,9.999999964,4.353947977,4.353947977,0,1.469999928,9.999999959,9.999999959
4.43E-09,2.51E-09,4.64E-09,1.43E-09,0,0,0,0,0,0,0,3.40E-10,2.36E-07,3.25E-08,0,2.38E-07,0,6.16E-07,0,4.999999903,4.999999903,3.74E-08,0.356699903,2.51E-08,6.48E-08,6.17E-09,3.22E-06,0.972738465,4.999999903,4.999999903,4.00E-08,4.999999961,2.70E-06,2.70E-06,2.70E-06,7.67E-09,0,0,4.999999867,4.999999866,4.999999866,8.75E-06,4.999998618,4.999999961,4.999999961,1.35E-06,1.35E-06,0,1.469999816,4.999999903,4.999999903
4.17E-09,2.42E-09,4.19E-09,1.39E-09,0,0,0,0,0,0,0,3.26E-10,6.63E-08,2.41E-08,0,6.65E-08,0,8.01E-08,0,9.19E-08,9.19E-08,2.67E-08,9.19E-08,1.98E-08,3.99E-08,6.77E-09,8.92E-08,9.19E-08,9.19E-08,9.19E-08,2.94E-08,2.82E-08,5.78E-08,5.78E-08,5.78E-08,6.76E-09,0,0,8.08E-08,8.08E-08,8.08E-08,5.89E-08,6.10E-08,2.82E-08,2.82E-08,2.89E-08,2.89E-08,0,9.19E-08,9.19E-08,9.19E-08
4.32E-09,2.44E-09,3.68E-09,1.39E-09,0,0,0,0,0,0,0,2.60E-10,6.63E-08,2.41E-08,0,6.65E-08,0,8.01E-08,0,9.19E-08,9.19E-08,2.67E-08,9.19E-08,1.98E-08,3.84E-08,8.26E-09,8.86E-08,9.19E-08,9.19E-08,9.19E-08,3.09E-08,2.82E-08,5.78E-08,5.78E-08,5.78E-08,6.76E-09,0,0,8.08E-08,8.08E-08,8.08E-08,5.89E-08,6.10E-08,2.82E-08,2.82E-08,2.89E-08,2.89E-08,0,9.19E-08,9.19E-08,9.19E-08
8.82E-09,4.01E-09,3.36E-09,1.95E-09,0,0,0,0,0,0,0,2.60E-11,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,9.999999998,1.170500673,6.32E-08,0.356699998,4.39E-08,1.02E-07,2.52E-08,7.30E-07,1.090458515,9.999999997,9.999999998,8.15E-08,9.999999964,5.110279226,5.15622097,5.132750498,9.29E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998001,9.99999931,9.999999964,9.999999964,6.002676754,6.002676754,0,1.470000005,9.999999998,9.999999998
4.49E-09,2.49E-09,0,1.88E-09,0,0,0,0,0,0,0,0,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,4.999999995,0,6.12E-08,0.356699995,4.20E-08,9.84E-08,3.32E-08,3.49E-09,1.183395318,4.999999995,4.999999995,8.10E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999892,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999873,4.999999995,4.999999995
0,0,0,2.04E-09,0,0,0,0,0,0,0,0,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.27E-08,0.356699997,4.34E-08,1.01E-07,4.36E-08,0,0.966542773,9.999999996,9.999999997,8.43E-08,9.999999998,9.999999995,9.999999993,9.999999994,4.354600069,0,0,9.999999995,9.999999995,9.999999995,9.999999995,9.999999995,9.999999998,9.999999998,9.999999989,9.999999989,0,1.470000618,9.999999997,9.999999997
0,0,0,1.89E-09,0,0,0,0,0,0,0,0,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.14E-08,0.356699996,4.21E-08,9.82E-08,4.75E-08,0,0.892193327,4.999999996,4.999999996,8.31E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999932,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999932,4.999999996,4.999999996
0,0,0,1.92E-09,0,0,0,0,0,0,0,0,3.02E-07,5.45E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.31E-08,0.356699998,4.37E-08,8.94E-08,5.45E-08,0,0.805452311,9.999999997,9.999999998,8.41E-08,9.999999964,9.857271474,9.830153167,9.837693373,9.35E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998005,9.999999311,9.999999964,9.999999964,9.914742784,9.914742784,0,1.470000005,9.999999998,9.999999998
0,0,0,1.86E-09,0,0,0,0,0,0,0,7.30E-11,2.99E-07,5.25E-08,0,3.02E-07,0,6.95E-07,0,0,0,5.97E-08,0.356699995,4.18E-08,7.85E-08,5.42E-08,0,0.799256521,4.999999995,4.999999995,8.22E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999525,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999997,4.999999997,0,1.499997308,4.999999995,4.999999995
0,0,0,1.92E-09,0,0,0,0,0,0,0,5.04E-11,3.02E-07,5.45E-08,0,3.04E-07,0,6.97E-07,0,0,0,4.74E-08,0.356699998,4.37E-08,7.70E-08,5.85E-08,0,0.762081801,9.999999997,9.999999998,8.25E-08,9.999999964,5.880013993,6.910921966,6.588299738,9.27E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998001,9.99999931,9.999999964,9.999999964,7.487684438,7.487684438,0,1.470000004,9.999999998,9.999999998
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.00E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,3.47E-08,0.356699995,4.18E-08,6.93E-08,6.03E-08,0,0.78066916,4.999999995,4.999999995,8.07E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999996703,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999997,4.999999997,0,1.470000776,4.999999995,4.999999995
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.35E-10,3.02E-07,5.45E-08,0,3.04E-07,0,6.97E-07,0,0,0,2.51E-08,0.356699998,4.37E-08,5.06E-08,6.50E-08,0,0.836431246,9.999999997,9.999999998,8.39E-08,9.999999964,5.385374834,6.437867343,6.064800893,9.26E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998001,9.99999931,9.999999964,9.999999964,6.23328086,6.23328086,0,1.470000004,9.999999998,9.999999998
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.38E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,1.69E-08,0.356699995,4.18E-08,2.65E-08,6.66E-08,0,1.003717494,4.999999995,4.999999995,8.39E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.830400024,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999997,4.999999997,0,1.470000621,4.999999995,4.999999995
0,0,0,1.97E-09,0,0,0,0,0,0,0,3.49E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,0,0,1.08E-08,0.356699998,4.40E-08,3.35E-08,7.11E-08,0,1.183395321,9.999999997,9.999999998,8.93E-08,9.999999964,4.697440806,5.683506428,5.288265561,9.31E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998001,9.99999931,9.999999964,9.999999964,3.842697313,3.842697313,0,1.470000005,9.999999998,9.999999998
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.49E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.25E-09,0.356699996,4.22E-08,3.85E-08,6.99E-08,0,1.288723699,4.999999996,4.999999996,8.85E-08,4.999999999,4.999999995,4.999999995,4.999999995,4.99999995,0,0,4.999999996,4.999999996,4.999999996,4.999999995,4.999999995,4.999999999,4.999999999,4.999999998,4.999999998,0,1.49999996,4.999999996,4.999999996
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.55E-10,3.02E-07,5.45E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.93E-09,0.356699998,4.38E-08,3.30E-08,7.39E-08,0,1.301115274,9.999999997,9.999999998,9.10E-08,9.999999964,5.722504657,6.443972688,6.142853331,9.26E-09,0,0,9.999999879,9.999999879,9.999999879,9.999998001,9.999999311,9.999999964,9.999999964,4.022636356,4.022636356,0,1.470000005,9.999999998,9.999999998
0,0,0,1.87E-09,0,0,0,0,0,0,0,3.41E-10,2.99E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0.081190791,7.25E-09,0.356699995,4.19E-08,2.83E-08,7.65E-08,0,1.344485782,4.999999995,4.999999995,8.99E-08,4.999999998,4.999999995,4.999999995,4.999999995,4.999999851,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999998,4.999999998,4.999999998,4.999999998,0,1.499999804,4.999999995,4.999999995
0,0,0,2.01E-09,0,0,0,0,0,0,0,2.92E-10,3.01E-07,5.38E-08,0,3.04E-07,0,6.97E-07,0,0,2.91610284,6.71E-09,0.356699997,4.33E-08,2.46E-08,8.18E-08,1.61E-07,1.319702635,9.999999996,9.999999997,9.23E-08,9.999999998,9.999999995,9.999999992,9.999999994,3.354600903,0,0,9.999999995,9.999999995,9.999999995,9.999999995,9.999999995,9.999999998,9.999999998,9.999999989,9.999999989,0,1.470000072,9.999999997,9.999999997
2.68E-09,1.79E-09,1.97E-09,1.42E-09,0,0,0,0,0,0,0,9.34E-11,1.83E-07,2.96E-08,0,1.85E-07,0,4.94E-07,0,2.1,4.736129555,4.25E-09,0.356699648,2.30E-08,1.60E-08,3.84E-08,1.03E-06,1.109045525,4.999999648,4.999999648,4.61E-08,4.999999683,3.52E-07,3.51E-07,3.51E-07,9.66E-09,0,0,2.051900331,0.049234544,0.051134753,3.52E-07,5.42E-07,4.999999683,4.999999683,1.75E-07,1.75E-07,0,1.469999304,4.999999648,4.999999648
4.01E-09,2.39E-09,3.66E-09,1.42E-09,0,0,0,0,0,0,0,0,1.83E-07,2.96E-08,0,1.85E-07,0,4.94E-07,0,9.999999648,5.696887337,3.64E-09,0.356699648,2.07E-08,1.42E-08,3.08E-08,1.63E-06,0.70012358,9.999999288,9.999999648,4.23E-08,9.999999683,3.52E-07,3.52E-07,3.52E-07,9.66E-09,0,0,4.38281095,0.050195738,0.052487813,3.52E-07,5.42E-07,9.999999683,9.999999683,1.76E-07,1.76E-07,0,1.469999305,9.999999648,9.999999648
4.81E-09,2.65E-09,4.81E-09,1.48E-09,0,0,0,0,0,0,0,0,2.84E-07,4.25E-08,0,2.87E-07,0,6.79E-07,0,4.999999978,4.999999978,3.94E-09,0.356699978,2.73E-08,2.13E-08,3.84E-08,2.09E-06,0.297397752,4.999999978,4.999999978,6.10E-08,4.99999999,4.999999941,4.999999941,4.999999941,1.20E-08,0,0,4.999999969,4.999999954,4.999999954,4.999999941,4.999999946,4.99999999,4.99999999,4.99999997,4.99999997,0,1.469999967,4.999999978,4.999999978
5.13E-09,2.74E-09,5.40E-09,1.50E-09,0,0,0,0,0,0,0,0,2.92E-07,4.67E-08,0,2.94E-07,0,6.87E-07,0,9.999999987,6.414073064,3.40E-09,0.356699987,2.81E-08,2.99E-08,4.31E-08,2.53E-06,0.260223039,9.999999977,9.999999987,6.70E-08,9.999999988,0.356838464,0.33847824,0.345647621,1.09E-08,0,0,9.999999965,9.999999789,9.999999789,4.928751177,9.999999361,9.999999988,9.999999988,0.267442772,0.267442772,0,1.469999983,9.999999987,9.999999987
5.09E-09,2.72E-09,5.45E-09,1.49E-09,0,0,0,0,0,0,0,0,2.91E-07,4.63E-08,0,2.94E-07,0,6.86E-07,0,4.999999986,4.999999986,3.03E-09,0.356699986,2.48E-08,2.67E-08,4.02E-08,2.45E-06,0.260223038,4.999999986,4.999999986,6.65E-08,4.999999988,1.132543649,0.971543791,1.027822578,1.09E-08,0,0,4.999999965,4.999999789,4.999999789,4.735706868,4.999999361,4.999999988,4.999999988,2.337774833,2.337774833,0,1.469999982,4.999999986,4.999999986
5.03E-09,2.71E-09,5.41E-09,1.49E-09,0,0,0,0,0,0,0,0,2.91E-07,4.62E-08,0,2.94E-07,0,6.86E-07,0,9.999999986,6.204330166,3.38E-09,0.356699986,2.38E-08,2.77E-08,3.95E-08,2.57E-06,0.285006186,9.999999975,9.999999986,5.75E-08,9.999999988,0.218061072,0.211275869,0.213896245,1.09E-08,0,0,9.999999965,9.999999897,9.999999936,0.462684379,9.999999361,9.999999988,9.999999988,0.124341508,0.124341508,0,1.469999982,9.999999986,9.999999986
4.20E-09,2.43E-09,4.53E-09,1.40E-09,0,0,0,0,0,0,0,0,1.52E-07,2.84E-08,0,1.53E-07,0,3.50E-07,0,0.528242394,0.488872059,3.32E-09,0.152582949,1.64E-08,2.04E-08,2.65E-08,1.12E-06,0.164806942,0.507847006,0.534877876,2.80E-08,8.63E-07,5.11E-08,5.11E-08,5.11E-08,8.31E-09,0,0,1.63E-06,1.09E-07,1.63E-06,5.12E-08,5.40E-08,8.63E-07,8.63E-07,2.56E-08,2.56E-08,0,0.32409858,0.527958561,0.525898937
4.21E-09,2.43E-09,4.48E-09,1.40E-09,0,0,0,0,0,0,0,0,1.52E-07,2.84E-08,0,1.53E-07,0,3.50E-07,0,0.535502927,0.488862965,3.03E-09,0.151257883,1.84E-08,2.63E-08,2.97E-08,9.59E-07,0.214490571,0.513778773,0.54214141,2.07E-08,8.63E-07,5.11E-08,5.11E-08,5.11E-08,8.31E-09,0,0,1.63E-06,1.09E-07,1.63E-06,5.12E-08,5.40E-08,8.63E-07,8.63E-07,2.56E-08,2.56E-08,0,0.325955154,0.534818781,0.532673289
4.42E-09,2.46E-09,4.47E-09,1.40E-09,0,0,0,0,0,0,0,0,1.52E-07,2.84E-08,0,1.53E-07,0,3.50E-07,0,0.473386608,0.420415895,2.74E-09,0.149320948,2.03E-08,3.49E-08,3.39E-08,6.10E-07,0.250327196,0.457015423,0.478737977,1.91E-08,8.63E-07,5.11E-08,5.11E-08,5.11E-08,8.31E-09,0,0,1.63E-06,1.09E-07,1.63E-06,5.12E-08,5.40E-08,8.63E-07,8.63E-07,2.56E-08,2.56E-08,0,0.304884956,0.473185627,0.471530712
9.45E-09,4.23E-09,7.29E-09,2.02E-09,0,0,0,0,0,0,0,0,3.02E-07,5.48E-08,0,3.05E-07,0,6.98E-07,0,9.999999998,1.143437074,4.82E-09,0.356699998,3.98E-08,8.63E-08,9.83E-08,4.55E-07,1.05947958,9.999999997,9.999999998,4.15E-08,9.999999988,3.310077699,2.774257389,2.986550368,1.24E-08,0,0,9.999999965,9.999999936,9.999999965,9.73639733,9.999999361,9.999999988,9.999999988,7.798659162,7.798659162,0,1.470000005,9.999999998,9.999999998
