Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate
t2004,2.1324255260402656e-6,3.2763779763777515e-6,0.00015704721039501513
t2005,2.111438149746366e-6,3.2216145167954634e-6,0.00015337006499856562
t2006,2.1340423131093273e-6,3.2051405468114935e-6,0.0001547984819571152
t2007,2.2092192882291297e-6,3.2431018429979743e-6,0.000163418320080938
t2008,2.3658304083227154e-6,3.3700449952818847e-6,0.00018613288012619633
t2009,2.701768719621893e-6,3.6421317995942005e-6,0.0002607954271800503
t2010,4.510529433045387e-6,4.269884392491916e-6,0.0021821710455241935
t2011,0.0023618030528047896,5.952827245537186e-6,2.750821763914089
t2012,0.0023622258806329645,6.735365250674283e-6,2.75084796453041
t2013,0.002362414878083171,7.1931157490728025e-6,2.750854311503849
t2014,0.00236251925940718,7.470291263387313e-6,2.750851167007202
t2015,0.002362576291881891,7.627430107534939e-6,2.7508411647160167
t2016,0.002362601737173323,7.693892688351652e-6,2.7508264220961176
t2017,0.002362604122979705,7.68190872014218e-6,2.750810998335814
t2018,0.002362531047180329,7.5893402705798306e-6,2.7508017301998438
t2019,0.002362452392550542,7.5661981333114315e-6,2.7508098643681462
t2020,0.0023623483474036924,7.446168739905353e-6,2.750818284585805
t2021,0.002362198359399306,7.205194766501029e-6,2.750820689750314
t2022,0.0023619573100674912,6.791268711401884e-6,2.7508124878161726
t2023,0.0023614518072638045,6.081360202183617e-6,2.7507814739672756
t2024,5.809171776491284e-6,4.63534641652343e-6,0.004489040730077317
t2025,2.984960609869473e-6,3.954850394241043e-6,0.00030540066310957105
t2026,2.5317781668008915e-6,3.6182388413075616e-6,0.00020999063592772025
t2027,2.3067949150308646e-6,3.42320875658475e-6,0.00017824812108465236
t2028,2.1775255857387612e-6,3.2960861943285283e-6,0.0001616278977835809
t2029,2.109918460107487e-6,3.2218845488321267e-6,0.00015299529845960938
t2030,2.0903543076063535e-6,3.1916681765591176e-6,0.0001499006370106343
t2031,2.117334302405838e-6,3.216887700981042e-6,0.00015236089742507784
t2032,2.198679494361821e-6,3.3167429226009563e-6,0.00016181223171057824
t2033,2.3592535864923595e-6,3.531150662108519e-6,0.0001830075685764224
t2034,2.693745166400248e-6,3.998273040790286e-6,0.0002450897860257621
t2035,3.542335959277392e-6,4.991733245571003e-6,0.5933270599147856
t2036,4.0187706147573846e-6,5.719610120756952e-6,1.9532840842096704
t2037,4.270897152478106e-6,6.130089642185638e-6,1.9533965135116693
t2038,4.427649175910153e-6,6.375744068875113e-6,1.9534460224516774
t2039,4.526690137193777e-6,6.521767737838234e-6,1.9534728192887674
t2040,4.583614637852561e-6,6.601604523185445e-6,1.9534868567962447
t2041,4.605480380821707e-6,6.632553254970813e-6,1.9534923137636195
t2042,4.5947423027003435e-6,6.621516833204331e-6,1.9534918302744608
t2043,4.550401872138787e-6,6.567471315193836e-6,1.953485504649127
t2044,4.467394741652422e-6,6.458794869027702e-6,1.9534706568554623
t2045,4.33439953899196e-6,6.2719413895170934e-6,1.9534430560609592
t2046,4.1264541296010446e-6,5.96218850603357e-6,1.9533926108318838
t2047,3.776581088121225e-6,5.437310494205394e-6,1.9532777128260423
t2048,2.960123068813571e-6,4.434265604860011e-6,0.0003448394882189751
t2049,2.4926310338886344e-6,3.871939188153896e-6,0.0002233422763366836
t2050,2.232034554181984e-6,3.5415326768117628e-6,0.00018316456116784528
t2051,2.0779687016985126e-6,3.3539760960281872e-6,0.00016354010292203146
t2052,1.9870326398623855e-6,3.2446779841036173e-6,0.00015268771815311674
t2053,1.9418899298274023e-6,3.182439628289671e-6,0.00014695704841437515
t2054,1.936635461185282e-6,3.1585794900505438e-6,0.00014526483669776027
t2055,1.9724217233097147e-6,3.178159811793204e-6,0.00014783126355797827
t2056,2.059120045053893e-6,3.264090740142354e-6,0.0001564190589771486
t2057,2.2263524615902157e-6,3.4747878893979693e-6,0.00017671645115186356
t2058,2.5781095439306973e-6,3.95132840590641e-6,0.00023794391149167067
t2059,3.495945264006523e-6,4.965517070739339e-6,0.211398316932129
t2060,3.994396212743619e-6,5.70775801401366e-6,2.3123781836525334
t2061,4.2530100349943595e-6,6.124541226966013e-6,2.312490049669641
t2062,4.412879106283812e-6,6.373855038385495e-6,2.3125392116151473
t2063,4.5137699625992216e-6,6.52207699928844e-6,2.312565731526648
t2064,4.571926727314726e-6,6.6029405410813e-6,2.3125795084143332
t2065,4.594703286306368e-6,6.634221689292064e-6,2.31258472205574
t2066,4.584679458140409e-6,6.622745886825592e-6,2.312584014385669
t2067,4.541007620616688e-6,6.56831859375856e-6,2.3125775740444543
t2068,4.458635143714801e-6,6.458776383265204e-6,2.312562672126393
t2069,4.326297376814245e-6,6.270491424539788e-6,2.3125350778800313
t2070,4.119018418044385e-6,5.957951739701463e-6,2.312484665734856
t2071,3.7697283186415107e-6,5.427478106992651e-6,2.312369677068882
t2072,2.9526042232036793e-6,4.410362820126451e-6,0.00033821718644906195
t2073,2.495781483656907e-6,3.84774626910117e-6,0.000220161810627218
t2074,2.2457340629927853e-6,3.5229301990848745e-6,0.00018147452883034975
t2075,2.1021913415057767e-6,3.350615046535822e-6,0.00016338681974687784
t2076,2.0190246356984945e-6,3.248362556350836e-6,0.00015335649011332303
t2077,1.9824219226999105e-6,3.2018773184029538e-6,0.00014888365648069453
t2078,1.9861470436510257e-6,3.1968736324243532e-6,0.00014866708467892276
t2079,2.0314153883950346e-6,3.2340704955801992e-6,0.00015280662429939228
t2080,2.1291898660773313e-6,3.338129283918595e-6,0.0001633533886158925
t2081,2.309892798498832e-6,3.5635223069495105e-6,0.00018644036108753475
t2082,2.680047183008125e-6,4.050300962072816e-6,0.0002562258850320901
t2083,3.5621948104720057e-6,5.033473440424429e-6,1.564914874862049
t2084,4.0395256475088495e-6,5.751366810001993e-6,1.9453805496859868
t2085,4.290168754523039e-6,6.157222907832983e-6,1.9454841107178364
t2086,4.444981462153823e-6,6.397301907726857e-6,1.9455283942609918
t2087,4.542176553352296e-6,6.537567068546805e-6,1.9455508714154124
t2088,4.5972544938440345e-6,6.610114983768785e-6,1.9455605725924392
t2089,4.6172138658878864e-6,6.631399390092824e-6,1.9455612252300178
t2090,4.604410422831724e-6,6.606536388981847e-6,1.945555229981914
t2091,4.5603208521522915e-6,6.561245226989012e-6,1.9455460268006726
t2092,4.477407298994936e-6,6.457494087232072e-6,1.9455290497651954
t2093,4.344187717435834e-6,6.2721090023647695e-6,1.945499759403822
t2094,4.1352046107698905e-6,5.9599128834164375e-6,1.945447747374614
t2095,3.7816912989563863e-6,5.427342611353338e-6,1.9453308495922208
t2096,2.9413942101891233e-6,4.402190918674825e-6,0.0003349931276175425
t2097,2.47372850923187e-6,3.83160642162796e-6,0.00021758923772387438
t2098,2.220878235041607e-6,3.5029379840480455e-6,0.00017920141618115452
t2099,2.0763011406796057e-6,3.3269463212475196e-6,0.00016118908215956139
t2100,1.9943643027134823e-6,3.232328356449579e-6,0.0001517743666654877
t2101,1.9581612260371745e-6,3.189252568638194e-6,0.00014757322437721667
t2102,1.9613359196071275e-6,3.1822243753391048e-6,0.00014727249570761633
t2103,2.0060540144408086e-6,3.2204210410702767e-6,0.00015138384293691487
t2104,2.1028154046891146e-6,3.3264362398908206e-6,0.00016182419129651989
t2105,2.2781499016794893e-6,3.5409444730100248e-6,0.00018354379990282105
t2106,2.6359738999816186e-6,4.014409769757888e-6,0.00024795205092887815
t2107,3.5111425077259156e-6,4.996184662087322e-6,0.25986861149882073
t2108,3.994459675619059e-6,5.7235698200068075e-6,1.6897007360980891
t2109,4.247752161361347e-6,6.134081204390909e-6,1.6898122460373752
t2110,4.404375475393355e-6,6.378371830404608e-6,1.689861104971292
t2111,4.502929881513215e-6,6.5226311790444385e-6,1.6898873439959494
t2112,4.5592006578176626e-6,6.600415497873609e-6,1.6899008109309959
t2113,4.580301419048544e-6,6.6294328951742135e-6,1.6899056516529771
t2114,4.568631911679069e-6,6.616109296224768e-6,1.689904449170698
t2115,4.523042912304912e-6,6.558340886314575e-6,1.6898972180200424
t2116,4.438388498804139e-6,6.444976408511916e-6,1.6898812717126233
t2117,4.303007508918851e-6,6.251798877048043e-6,1.6898522245037337
t2118,4.090921303672543e-6,5.932133370795141e-6,1.6897992800600228
t2119,3.7315556937252356e-6,5.390284615840401e-6,1.6896749376873104
t2120,2.8780313599834613e-6,4.356581916180453e-6,0.00032280682758940697
t2121,2.422706964647795e-6,3.7955864613243688e-6,0.00021302116803095604
t2122,2.175871144474845e-6,3.474418082849395e-6,0.00017638935342748332
t2123,2.036387006269875e-6,3.3160370453141557e-6,0.0001600036131503252
t2124,1.9560670851580954e-6,3.23501879164883e-6,0.0001515946007130324
t2125,1.9183889366481198e-6,3.1998455671013226e-6,0.0001478938984281269
t2126,1.9170261649924817e-6,3.1966817523632544e-6,0.00014769492436103365
t2127,1.952461474555385e-6,3.2301108861120244e-6,0.00015121942092401652
t2128,2.0308242454728865e-6,3.3131670104687805e-6,0.00015964429207739286
t2129,2.167317440737813e-6,3.4707639453480376e-6,0.0001758523953272213
t2130,2.4102611083279762e-6,3.792607987649344e-6,0.00021237316674578685
t2131,2.864668379617265e-6,4.3639024512225574e-6,0.00032798772216308797
t2132,3.5488526491802364e-6,5.351306607443797e-6,0.12160680201141869
t2133,3.8369567139115115e-6,5.861516582385058e-6,0.12170483122868402
t2134,4.005122390866613e-6,6.158379682637655e-6,0.12174790315621295
t2135,4.108310524057227e-6,6.332666377544325e-6,0.12177050642577378
t2136,4.166385333057505e-6,6.426861940457819e-6,0.1217810980859551
t2137,4.1877792439928405e-6,6.462281939050111e-6,0.12178325460286447
t2138,4.175222827094573e-6,6.446362068510363e-6,0.12177832033423083
t2139,4.127269383698243e-6,6.3762038932229065e-6,0.12176535002214087
t2140,4.037614257553811e-6,6.237388412605538e-6,0.12174058051675957
t2141,3.89140764880993e-6,5.997918851950391e-6,0.12169522347773261
t2142,3.652502975459354e-6,5.593624044146746e-6,0.12159470337009538
t2143,3.196608101646394e-6,4.8694313954585235e-6,0.0009290002680792724
t2144,2.617558476070163e-6,4.1192264134107435e-6,0.0002651736481245475
t2145,2.3012536020371627e-6,3.6880644001830526e-6,0.00019984850436078342
t2146,2.113458905577964e-6,3.43681743404471e-6,0.00017228115297528653
t2147,2.0019730747291967e-6,3.305513881889276e-6,0.0001586252177455919
t2148,1.939589226392721e-6,3.2384503093434584e-6,0.00015161924467730034
t2149,1.915395448168594e-6,3.2102660452952884e-6,0.0001487938410928653
t2150,1.9263797280026436e-6,3.2158968128444337e-6,0.00014954837002697442
t2151,1.9747914174875283e-6,3.26183619219492e-6,0.0001543392067202447
t2152,2.068326133579286e-6,3.360592590336391e-6,0.0001645355086466849
t2153,2.228063216743215e-6,3.5552532868393273e-6,0.00018475415170748913
t2154,2.5055535349390745e-6,3.9240501371487815e-6,0.00023056642455697484
t2155,3.038986411762941e-6,4.622277997198383e-6,0.000478789142023759
t2156,3.431612104833898e-6,5.0838948687339025e-6,0.0006781483911678354
t2157,3.7248240318330276e-6,5.3999991839024535e-6,0.0008624703947867794
t2158,3.9615961995721265e-6,5.677420650787072e-6,0.0011173846311784133
t2159,4.1579714184196795e-6,5.999871366789887e-6,0.001378979634599809
t2160,4.560071865815044e-6,7.304201975784689e-6,1.6992520857721831
t2161,4.755900091662834e-6,7.967104678458245e-6,1.69933864314445
t2162,4.859026215818154e-6,8.324328314888394e-6,1.6993724905135401
t2163,4.900146971381698e-6,8.481127394463311e-6,1.6993853575316853
t2164,4.888401440161727e-6,8.475654573801474e-6,1.6993852170930674
t2165,4.821819832397023e-6,8.307357611036868e-6,1.6993720791589872
t2166,4.685758294978365e-6,7.935587609862126e-6,1.6993379058531826
t2167,4.434637983185608e-6,7.248054548700836e-6,1.6992500429922928
t2168,3.864423301600856e-6,5.881699282721212e-6,0.0004813957753108137
t2169,3.424132161300134e-6,5.136669028526548e-6,0.0002964012347454479
t2170,3.175039611303319e-6,4.740169271796984e-6,0.0002465319045431187
t2171,3.0299509689889578e-6,4.540211878742787e-6,0.00022394190797584042
t2172,2.9500325121823936e-6,4.444627833460321e-6,0.00021280205225324345
t2173,2.919877132653243e-6,4.412972667490722e-6,0.0002086932876068665
t2174,2.9341101173806182e-6,4.427850257748528e-6,0.0002101003867011107
t2175,2.994624416513128e-6,4.49210821947364e-6,0.00021726829346154582
t2176,3.1105368497171666e-6,4.621402849741493e-6,0.00023195261728714385
t2177,3.3038447427663555e-6,4.8542440210403895e-6,0.0002591997722990746
t2178,3.632452274562847e-6,5.287346613361556e-6,0.00031872436691965074
t2179,4.215849572992123e-6,6.036507263542862e-6,0.0005402770861663978
t2180,4.950273473203724e-6,7.218001541498061e-6,1.619830617806412
t2181,5.291525265692595e-6,7.854787838455418e-6,1.6199569983042996
t2182,5.496964865118606e-6,8.229509979552481e-6,1.6200118149580227
t2183,5.627013167275042e-6,8.45440264645315e-6,1.620041224941516
t2184,5.704215606409697e-6,8.580614401848262e-6,1.6200562123610696
t2185,5.738761931976421e-6,8.636114398342336e-6,1.6200614414224486
t2186,5.734699695723939e-6,8.63388949058056e-6,1.62005989900633
t2187,5.691836775225458e-6,8.575498033167427e-6,1.6200517367168559
t2188,5.605427052483059e-6,8.448525486669231e-6,1.6200338683753963
t2189,5.464698441040336e-6,8.229753761026259e-6,1.620001712834032
t2190,5.245241855532373e-6,7.866680717890117e-6,1.6199436130252431
t2191,4.8854845025157134e-6,7.259299336950824e-6,1.6198125217842516
t2192,4.131649235964685e-6,6.149433800106883e-6,0.0006132015786154402
t2193,3.491938344719939e-6,5.3747418510336025e-6,0.0003404208685084616
t2194,3.0598865503286833e-6,4.7755634014767484e-6,0.00024935356875297707
t2195,2.811993696780305e-6,4.39781251960344e-6,0.0002103480575913255
t2196,2.680038326499723e-6,4.220570450706293e-6,0.00019316400440781847
t2197,2.616080210921612e-6,4.137370720447776e-6,0.00018520096047491662
t2198,2.606738285949083e-6,4.126828851782707e-6,0.00018389554552674525
t2199,2.647436823613591e-6,4.1582560587538425e-6,0.00018769348448548188
t2200,2.752365057561927e-6,4.2887520648484484e-6,0.00019995688466054276
t2201,2.9514841271897554e-6,4.562775996078291e-6,0.0002263060082862618
t2202,3.3443119275845227e-6,5.1211376270513795e-6,0.0002956719536478163
t2203,4.149137686518832e-6,6.080986964160986e-6,0.0006880415140194863
t2204,4.926297205545991e-6,7.236522785808796e-6,2.060819611456102
t2205,5.280911742454618e-6,7.86277041921694e-6,2.06094746450853
t2206,5.494150339368015e-6,8.236378539772455e-6,2.0610034837116453
t2207,5.6294174033165756e-6,8.461709386183104e-6,2.06103378704051
t2208,5.710681988969701e-6,8.589815406012937e-6,2.0610496317449485
t2209,5.748739640598498e-6,8.648166793531138e-6,2.0610557708009445
t2210,5.7479518065346274e-6,8.649017160003649e-6,2.0610551955083007
t2211,5.708398418054577e-6,8.593949050425713e-6,2.061047997775424
t2212,5.6257729044274556e-6,8.4721035695102e-6,2.0610311726138173
t2213,5.489572474863903e-6,8.258285882889247e-6,2.0609999234362646
t2214,5.276995225335572e-6,7.9045387503577e-6,2.060942831833643
t2215,4.9307691106582524e-6,7.31434842998628e-6,2.060813182525573
t2216,4.227130256103423e-6,6.247464001514077e-6,0.0006796215169606308
t2217,3.590628547548044e-6,5.47242547459554e-6,0.00035909381291378484
t2218,3.1523116676808882e-6,4.878951149499775e-6,0.0002614847797753593
t2219,2.8896681624854142e-6,4.486597744895022e-6,0.00021824131457320994
t2220,2.7357979392970498e-6,4.22933431412764e-6,0.0001947381812339883
t2221,2.6602520404315894e-6,4.091698980453631e-6,0.00018325763064739011
t2222,2.6465641042108333e-6,4.0467346823393535e-6,0.00018013827581358745
t2223,2.692312228073102e-6,4.080673203354902e-6,0.00018445478362221827
t2224,2.811128305211059e-6,4.206164630080139e-6,0.00019812960259196037
t2225,3.0517420931500604e-6,4.479819427210083e-6,0.00022997637986399606
t2226,3.6095272694293712e-6,5.026316629836513e-6,0.000334655274046728
t2227,6.955733102558381e-6,6.108121166657122e-6,0.3440680313791641
t2228,1.1104128403209619e-5,7.687044138675438e-6,2.75066277848332
t2229,1.1638429101464406e-5,8.501168731695852e-6,2.7507122897320677
t2230,1.190553693502941e-5,8.989467934357921e-6,2.7507295216573926
t2231,1.2066233185671047e-5,9.289614416894548e-6,2.7507331751416704
t2232,1.2163410247393658e-5,9.464970902771726e-6,2.750729206382602
t2233,1.2211062965543067e-5,9.548087747915095e-6,2.750723215683887
t2234,1.2208895387008953e-5,9.5540222537086e-6,2.750722936437191
t2235,1.2153386362824035e-5,9.48791173233575e-6,2.750728704632421
t2236,1.2043986555014287e-5,9.340670103233385e-6,2.750733041435045
t2237,1.1869669453753174e-5,9.08265659061345e-6,2.750730257629711
t2238,1.1590073227482139e-5,8.659987442873651e-6,2.750714679377799
t2239,1.106002295269631e-5,7.964697928782416e-6,2.750670554214856
t2240,8.447323134735262e-6,6.705577190533173e-6,2.750048505470368
t2241,5.400020962310269e-6,5.813615182026612e-6,0.0007403037574177301
t2242,4.5997087046311975e-6,5.193505429469885e-6,0.00034027177770266774
t2243,4.2750026202377184e-6,4.8528949676890755e-6,0.0002754833414591049
t2244,4.1098620422280945e-6,4.668963606422411e-6,0.00024825903632974544
t2245,4.0322616974355306e-6,4.582243804256494e-6,0.00023615642979147667
t2246,4.019577717216774e-6,4.571837716247151e-6,0.0002342078597391789
t2247,4.067543384523598e-6,4.626218119956456e-6,0.00024127062374755355
t2248,4.189012571208465e-6,4.761890159090979e-6,0.00025989618563935525
t2249,4.42959361697471e-6,5.0353409504421686e-6,0.00030154400483402863
t2250,4.963863306200124e-6,5.574575044866992e-6,0.0004520141986775888
t2251,6.64656028073804e-6,6.485982460437457e-6,1.2588193483889556
t2252,8.314346422735508e-6,7.747301066941096e-6,2.7505723981707777
t2253,8.787363406262113e-6,8.436719186346112e-6,2.750633039665503
t2254,9.0457419976322e-6,8.854616746037711e-6,2.75065636382969
t2255,9.20612971920839e-6,9.111278090152175e-6,2.750664849198541
t2256,9.303992373468193e-6,9.259777870366678e-6,2.7506652766859823
t2257,9.352521164877123e-6,9.328988049781699e-6,2.75066312557355
t2258,9.35602539261096e-6,9.33726231932043e-6,2.750665473189748
t2259,9.313875601781951e-6,9.285746204408924e-6,2.7506720733873347
t2260,9.222390097847607e-6,9.167624563543831e-6,2.750676630844516
t2261,9.072013748063173e-6,8.96141467746423e-6,2.7506742740021632
t2262,8.83701183080463e-6,8.620346123900626e-6,2.7506598672010356
t2263,8.442768066489768e-6,8.062882720806904e-6,2.7506216334556037
t2264,7.5227656054439146e-6,7.100598264957343e-6,2.7503933858331
t2265,5.3153075603679995e-6,5.998231803556343e-6,0.0009904391449376113
t2266,4.443729539479141e-6,5.2840451360344175e-6,0.000355111013493293
t2267,4.09970024724428e-6,4.9215964609346135e-6,0.00028338182821733134
t2268,3.918720995273577e-6,4.735916036151845e-6,0.00025460134903772084
