BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t80,29.793053731780482,0.0020087888426024232,-0.18103948918928872,0.0,0.0,0.0,6.146379257556712e-7,49.99998418906201,-0.0,-98.0,64.71360712038212,-46.327592383681335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998418906201,-0.0,-0.0,0.0,0.0,0.0,49.99998418906201
t81,47.56889176999286,0.00019925928965069462,-2.5349380274035003,0.0,0.0,0.0,5.949473007699199e-7,-29.79005409959193,-0.0,-96.0,104.00653543340083,-23.25061687057177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79005409959193,-0.0,-0.0,0.0,0.0,29.79005409959193,0.0
t82,59.61823362726664,0.0008945269213549316,-5.054842670700203,0.0,0.0,0.0,5.942295026443029e-7,-69.53142796778315,-0.0,-86.0,118.08396647566823,-17.116802013606492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53142796778315,-0.0,-0.0,0.0,0.0,69.53142796778315,0.0
t83,64.56832161526519,0.0010432552255674442,-25.035586027736418,0.0,0.0,0.0,5.939976511143177e-7,-63.967979810628094,-0.0,-77.0,118.40860341063632,-16.974384976441833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.967979810628094,-0.0,-0.0,0.0,0.0,63.967979810628094,0.0
t84,67.76758344044885,0.0008799147473417386,-49.9874974999845,0.0,0.0,0.0,5.938368035252194e-7,-44.31367824038984,-0.0,-68.0,113.54765107089816,-19.014916707319394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31367824038984,-0.0,-0.0,0.0,0.0,44.31367824038984,0.0
t85,72.86583357014152,0.0007193092594652624,-49.992497444061144,0.0,0.0,0.0,5.936805647277615e-7,-45.246001349196675,-0.0,-74.0,114.80669565378813,-18.43473227325321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.246001349196675,-0.0,-0.0,0.0,0.0,45.246001349196675,0.0
t86,73.11553026849379,0.000691825840630804,-49.99313932137016,0.0,0.0,0.0,5.936395525805344e-7,-51.597407411962166,-0.0,-69.0,115.58546443657517,-18.111122330791094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.597407411962166,-0.0,-0.0,0.0,0.0,51.597407411962166,0.0
t87,68.46506210805208,0.0010292124560981773,-49.98463858486166,0.0,0.0,0.0,5.939064784485692e-7,-47.67691955695473,-0.0,-71.0,117.56106334925407,-17.36557454965525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67691955695473,-0.0,-0.0,0.0,0.0,47.67691955695473,0.0
t88,52.41677137332242,0.001778193481093308,-5.0429350021450245,0.0,0.0,0.0,5.945244210508933e-7,-47.26990195238717,-0.0,-80.0,103.3303119202618,-23.436002554981137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.26990195238717,-0.0,-0.0,0.0,0.0,47.26990195238717,0.0
t89,22.447345366601773,1.465329649329105,-0.0004987465806373329,0.0,0.0,0.0,6.205574119688948e-7,49.99998954685618,-0.0,-90.0,63.43448918579037,-47.34663305058231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998954685618,-0.0,-0.0,0.0,0.0,0.0,49.99998954685618
t90,13.318279728507799,34.47853740888308,-0.0004959029013951123,0.0,0.0,0.0,6.206078039517762e-7,49.99998343063444,-0.0,-100.0,56.11397248388669,-53.91026366026208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998343063444,-0.0,-0.0,0.0,0.0,0.0,49.99998343063444
t91,16.26252236787453,29.53429626921261,-0.0004973210979670483,0.0,0.0,0.0,6.205985518889793e-7,49.99998801909145,-0.0,-98.0,56.114060203400776,-53.91035153803446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998801909145,-0.0,-0.0,0.0,0.0,0.0,49.99998801909145
t92,19.202506120602255,25.594312503507524,-0.0004979167810829994,0.0,0.0,0.0,6.205928475486885e-7,49.99998422045689,-0.0,-97.0,56.114124071226854,-53.91041551029316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998422045689,-0.0,-0.0,0.0,0.0,0.0,49.99998422045689
t93,22.141673510458773,19.655145291933643,-0.0004981857789409986,0.0,0.0,0.0,6.205873460891138e-7,49.99998446255902,-0.0,-94.0,56.11415900180836,-53.91045059230892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998446255902,-0.0,-0.0,0.0,0.0,0.0,49.99998446255902
t94,25.079807099257785,18.71701120435248,-0.0004978736659801526,0.0,0.0,0.0,6.205865274105792e-7,49.99998922276786,-0.0,-96.0,56.11417951037927,-53.91047116255574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998922276786,-0.0,-0.0,0.0,0.0,0.0,49.99998922276786
t95,27.757496358628224,8.039322434912801,-0.0004980531577853731,0.0,0.0,0.0,6.205774766241289e-7,49.99998490046028,-0.0,-88.0,56.11418398898029,-53.9104761408494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998490046028,-0.0,-0.0,0.0,0.0,0.0,49.99998490046028
t96,29.795648075265596,0.001217801956529107,-0.0005025697471859765,0.0,0.0,0.0,6.201455463785179e-7,49.99998936085285,-0.0,-82.0,56.11414940723368,-53.910484074733034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998936085285,-0.0,-0.0,0.0,0.0,0.0,49.99998936085285
t97,29.793336985018932,0.003651432223268038,-0.0005478047612560725,0.0,0.0,0.0,6.201625461579425e-7,49.99998309785219,-0.0,-82.0,56.11409098490114,-53.91050120592482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998309785219,-0.0,-0.0,0.0,0.0,0.0,49.99998309785219
t98,26.85888962193514,0.0006195814142001573,-0.06003879389018357,0.0,0.0,0.0,6.165231509469425e-7,49.999982413043035,-0.0,-79.0,56.11194895129927,-53.91138828150736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999982413043035,-0.0,-0.0,0.0,0.0,0.0,49.999982413043035
t99,24.775215704102543,0.021732614575432095,-0.0005363571598335895,0.0,0.0,0.0,6.202431272256279e-7,49.999985245155074,-0.0,-77.0,56.11408713359893,-53.910470850975216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999985245155074,-0.0,-0.0,0.0,0.0,0.0,49.999985245155074
t100,22.107375435446393,0.6894498648911391,-0.000498530631412772,0.0,0.0,0.0,6.205392843189424e-7,49.999985595190275,-0.0,-75.0,56.11412277680833,-53.91042165266912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999985595190275,-0.0,-0.0,0.0,0.0,0.0,49.999985595190275
t101,19.193649588651457,8.60316357888274,-0.0004924043848028156,0.0,0.0,0.0,6.20578120249695e-7,49.99998559400241,-0.0,-80.0,56.114097115440515,-53.910389983688674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998559400241,-0.0,-0.0,0.0,0.0,0.0,49.99998559400241
t102,16.25935531537963,18.537454713708968,-0.0004894863078633137,0.0,0.0,0.0,6.205868402062068e-7,49.99998536356894,-0.0,-87.0,56.114043935232495,-53.910336352805004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998536356894,-0.0,-0.0,0.0,0.0,0.0,49.99998536356894
t103,13.469820052451277,36.32698651082073,-0.00048497309784546023,0.0,0.0,0.0,6.206019427251402e-7,49.999989510348826,-0.0,-102.0,56.1139752755913,-53.91026724703222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999989510348826,-0.0,-0.0,0.0,0.0,0.0,49.999989510348826
t104,28.365552577103955,11.656190441571443,-0.00030139430405067127,0.0,0.0,0.0,6.205747805294731e-7,49.999989044316365,-0.0,-114.0,67.86693104947219,-43.88833976709659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999989044316365,-0.0,-0.0,0.0,0.0,0.0,49.999989044316365
t105,47.359502350262204,0.00016824088475589653,-2.5372761597028664,0.0,0.0,0.0,5.951494218688431e-7,-16.99229446768867,-0.0,-108.0,103.59307773008962,-23.423155717294016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99229446768867,-0.0,-0.0,0.0,0.0,16.99229446768867,0.0
t106,60.15844868768858,0.0008789642470703207,-5.051644030560613,0.0,0.0,0.0,5.944374950319048e-7,-20.036925200748648,-0.0,-98.0,92.99712636335869,-30.067867318385886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.036925200748648,-0.0,-0.0,0.0,0.0,20.036925200748648,0.0
t107,66.45798707472905,0.0008892276007279272,-49.982265032208105,0.0,0.0,0.0,5.941164619944212e-7,-4.169764110688536,-0.0,-84.0,98.23618657958085,-26.543016272905984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169764110688536,-0.0,-0.0,0.0,0.0,4.169764110688536,0.0
t108,70.7085127833123,0.000770846747569806,-49.99033957344535,0.0,0.0,0.0,5.939638537642466e-7,-40.54212670491161,-0.0,-72.0,111.61884887077366,-19.795644244256568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54212670491161,-0.0,-0.0,0.0,0.0,40.54212670491161,0.0
t109,72.209182819296,0.0006320279580912068,-49.993733981614675,0.0,0.0,0.0,5.937833803350676e-7,-24.65345635887579,-0.0,-65.0,95.44690526250864,-28.009512302576198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65345635887579,-0.0,-0.0,0.0,0.0,24.65345635887579,0.0
t110,72.90927468830105,0.0007777994650910297,-49.991373367090155,0.0,0.0,0.0,5.939582344728531e-7,-22.512714258523825,-0.0,-68.0,96.10901952577032,-28.514966921441538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.512714258523825,-0.0,-0.0,0.0,0.0,22.512714258523825,0.0
t111,68.06271642173282,0.0011949982946483668,-25.039178520172506,0.0,0.0,0.0,5.942001363496166e-7,-46.58528745246936,-0.0,-69.0,99.1650331361434,-26.604461117303508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58528745246936,-0.0,-0.0,0.0,0.0,46.58528745246936,0.0
t112,53.011863881982826,0.0017899996114594291,-5.040330209707162,0.0,0.0,0.0,5.948484517379072e-7,-28.529075134322014,-0.0,-76.0,89.18225925214894,-32.626485812432406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.529075134322014,-0.0,-0.0,0.0,0.0,28.529075134322014,0.0
t113,22.705042185411124,3.0572662343636496,-0.0004979119548481863,0.0,0.0,0.0,6.20558646054892e-7,49.999984987371185,-0.0,-88.0,61.422297184487796,-49.184075240069305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999984987371185,-0.0,-0.0,0.0,0.0,0.0,49.999984987371185
t114,13.527979395365541,36.26884770728209,-0.0004963795105876015,0.0,0.0,0.0,6.206049461579238e-7,49.99998876643589,-0.0,-102.0,56.11402469545654,-53.91032618462015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998876643589,-0.0,-0.0,0.0,0.0,0.0,49.99998876643589
t115,16.54423651259234,29.252592431597805,-0.0004979225178714979,0.0,0.0,0.0,6.205945590940359e-7,49.999988753916256,-0.0,-98.0,56.11406602157849,-53.91036779669302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999988753916256,-0.0,-0.0,0.0,0.0,0.0,49.999988753916256
t116,19.560331457251728,26.236497665880382,-0.0004984347390279797,0.0,0.0,0.0,6.205899868032406e-7,49.99998915852224,-0.0,-98.0,56.11411386557286,-53.910415711995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998915852224,-0.0,-0.0,0.0,0.0,0.0,49.99998915852224
t117,22.576388723687444,28.220439942294625,-0.0004982679867152688,0.0,0.0,0.0,6.205882307833364e-7,49.999984896359926,-0.0,-103.0,56.11414944095372,-53.910451246685426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999984896359926,-0.0,-0.0,0.0,0.0,0.0,49.999984896359926
t118,25.592255702859923,24.20457276141896,-0.0004981392087855618,0.0,0.0,0.0,6.205760300404442e-7,49.99998963060919,-0.0,-102.0,56.11416796039876,-53.910469915630024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998963060919,-0.0,-0.0,0.0,0.0,0.0,49.99998963060919
t119,28.306701308574475,13.490127336704617,-0.000498132080360726,0.0,0.0,0.0,6.205490687902998e-7,49.99998981651463,-0.0,-94.0,56.11417534554559,-53.91047767469111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998981651463,-0.0,-0.0,0.0,0.0,0.0,49.99998981651463
t120,30.86821294929466,3.9286168220830344,-0.0004983570929715785,0.0,0.0,0.0,6.205321596822336e-7,49.99998997761715,-0.0,-87.0,56.1141724757791,-53.91047586699862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998997761715,-0.0,-0.0,0.0,0.0,0.0,49.99998997761715
t121,27.3158230533785,0.001124702695100559,-0.5171482434261355,0.0,0.0,0.0,6.17794614188766e-7,49.999983686418496,-0.0,-79.0,56.111742883440776,-53.91151259081518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999983686418496,-0.0,-0.0,0.0,0.0,0.0,49.999983686418496
t122,25.587317253772333,0.20952014055356355,-0.0005001558717079079,0.0,0.0,0.0,6.204962652960418e-7,49.9999857829606,-0.0,-78.0,56.114153162787225,-53.910462695153676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999857829606,-0.0,-0.0,0.0,0.0,0.0,49.9999857829606
t123,22.573736049067804,1.2230966901448581,-0.0004976706832430161,0.0,0.0,0.0,6.205025845668038e-7,49.99999036863881,-0.0,-76.0,56.114143029267076,-53.91045046556553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99999036863881,-0.0,-0.0,0.0,0.0,0.0,49.99999036863881
t124,19.559344292586957,5.237481561318412,-0.0004936669174756377,0.0,0.0,0.0,6.205173507729098e-7,49.99999034234963,-0.0,-77.0,56.11413056513696,-53.910435093635655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99999034234963,-0.0,-0.0,0.0,0.0,0.0,49.99999034234963
t125,16.543465787409986,7.253357169242545,-0.0004908092846080339,0.0,0.0,0.0,6.20520072266561e-7,49.99998573491619,-0.0,-76.0,56.114098934355894,-53.9104033276011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998573491619,-0.0,-0.0,0.0,0.0,0.0,49.99998573491619
t126,13.527337037741628,11.269481527543341,-0.0004862799323851444,0.0,0.0,0.0,6.205220187006207e-7,49.99998548278457,-0.0,-77.0,56.11404367425119,-53.91034795335702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998548278457,-0.0,-0.0,0.0,0.0,0.0,49.99998548278457
t127,10.71009457857921,24.086534008804506,-0.0002947496723805718,0.0,0.0,0.0,6.205198569580877e-7,49.99998959362758,-0.0,-87.0,56.113943732944065,-53.91024803479583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998959362758,-0.0,-0.0,0.0,0.0,0.0,49.99998959362758
t128,26.370938597108626,0.00017618240063092632,-2.356686251124196,0.0,0.0,0.0,5.95830458159836e-7,45.10793820190203,-0.0,-88.0,64.98958887930495,-46.111938145250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.10793820190203,-0.0,-0.0,0.0,0.0,0.0,45.10793820190203
t129,51.41808059527505,0.0010330017220311586,-2.515755421347559,0.0,0.0,0.0,5.950001527572869e-7,-46.89144922322207,-0.0,-90.0,108.9480565328229,-20.959943508308324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.89144922322207,-0.0,-0.0,0.0,0.0,46.89144922322207,0.0
t130,63.21755711240541,0.0009462723217106502,-5.061419886850844,0.0,0.0,0.0,5.942139354355504e-7,-77.86905545914324,-0.0,-88.0,122.95724558129338,-15.24525615406952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.86905545914324,-0.0,-0.0,0.0,0.0,77.86905545914324,0.0
t131,70.21619342217008,0.001105255962479614,-25.017208728452438,0.0,0.0,0.0,5.940344462923496e-7,-59.362077498137204,-0.0,-91.0,121.1005341434963,-15.938529128943152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.362077498137204,-0.0,-0.0,0.0,0.0,59.362077498137204,0.0
t132,71.46613037774169,0.000741414830384662,-49.991861227687195,0.0,0.0,0.0,5.937208855118209e-7,-32.23738208122172,-0.0,-88.0,116.53170970447039,-17.76932072168366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23738208122172,-0.0,-0.0,0.0,0.0,32.23738208122172,0.0
t133,73.6660796322426,0.0005596926458046108,-49.994885240561544,0.0,0.0,0.0,5.934306068352054e-7,-28.30393237190603,-0.0,-91.0,114.3253849853284,-18.69318471925106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.30393237190603,-0.0,-0.0,0.0,0.0,28.30393237190603,0.0
t134,72.61669834116708,0.0005336815864727892,-49.995258447221495,0.0,0.0,0.0,5.933685144528767e-7,-33.13025611809,-0.0,-86.0,114.95305615508894,-18.444756145701902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13025611809,-0.0,-0.0,0.0,0.0,33.13025611809,0.0
t135,67.76625349470744,0.0007973857255834159,-49.991444320791125,0.0,0.0,0.0,5.937717818530852e-7,-30.956197832739992,-0.0,-90.0,119.74693216314779,-16.566318911879293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.956197832739992,-0.0,-0.0,0.0,0.0,30.956197832739992,0.0
t136,51.96571204356677,0.0017028676419430068,-5.044388302058708,0.0,0.0,0.0,5.944709043523102e-7,-30.271445100516793,-0.0,-92.0,100.30235086424088,-24.95391039542965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.271445100516793,-0.0,-0.0,0.0,0.0,30.271445100516793,0.0
t137,19.67343980466516,6.227723717529884,-0.0005574935929884477,0.0,0.0,0.0,6.16956617277766e-7,49.999982732235274,-0.0,-94.0,64.54620341877344,-46.446774736477224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999982732235274,-0.0,-0.0,0.0,0.0,0.0,49.999982732235274
t138,9.240631585924802,38.572333340774804,-0.0005573815108864412,0.0,0.0,0.0,6.169817635662028e-7,49.99998030314363,-0.0,-100.0,56.10282252357939,-53.9151968796429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998030314363,-0.0,-0.0,0.0,0.0,0.0,49.99998030314363
t139,10.805643600822371,32.00734762595736,-0.0005595039689379273,0.0,0.0,0.0,6.169629309751961e-7,49.99998578950011,-0.0,-95.0,56.10288994635813,-53.915289454516014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998578950011,-0.0,-0.0,0.0,0.0,0.0,49.99998578950011
t140,12.370600193362364,27.442402349320453,-0.0005603200344763068,0.0,0.0,0.0,6.169505589808918e-7,49.999986103620174,-0.0,-92.0,56.10292938235726,-53.91533970442005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999986103620174,-0.0,-0.0,0.0,0.0,0.0,49.999986103620174
t141,13.935497587740603,26.877511173034993,-0.0005603638983350916,0.0,0.0,0.0,6.169409236393421e-7,49.99998653383676,-0.0,-93.0,56.10295281715845,-53.9153697436702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998653383676,-0.0,-0.0,0.0,0.0,0.0,49.99998653383676
t142,15.500301546539783,22.312721073130657,-0.0005602908980895432,0.0,0.0,0.0,6.169291230430466e-7,49.999986859129066,-0.0,-90.0,56.1029524615096,-53.91538364515688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999986859129066,-0.0,-0.0,0.0,0.0,0.0,49.999986859129066
t143,17.064892540089534,14.748153840322761,-0.0005601228280880369,0.0,0.0,0.0,6.16918382819768e-7,49.99998267360926,-0.0,-84.0,56.102933118814576,-53.915388557460965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998267360926,-0.0,-0.0,0.0,0.0,0.0,49.99998267360926
t144,18.628117278839344,9.1849675365799,-0.0005596479234306975,0.0,0.0,0.0,6.169102608009564e-7,49.99998282690298,-0.0,-80.0,56.10290268600202,-53.91539718779198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998282690298,-0.0,-0.0,0.0,0.0,0.0,49.99998282690298
t145,17.06392968812594,3.749302503230445,-0.00055989046543138,0.0,0.0,0.0,6.168962364623636e-7,49.999987569944956,-0.0,-73.0,56.10278913965256,-53.91543100597356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999987569944956,-0.0,-0.0,0.0,0.0,0.0,49.999987569944956
t146,15.4992267854009,4.314018632739488,-0.0005583499992147355,0.0,0.0,0.0,6.168927754431156e-7,49.99998315927317,-0.0,-72.0,56.10276266695884,-53.91541940163991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998315927317,-0.0,-0.0,0.0,0.0,0.0,49.99998315927317
t147,13.934389469205538,0.8797808610590596,-0.0005603532360969616,0.0,0.0,0.0,6.168596437525174e-7,49.99998801277777,-0.0,-67.0,56.10207703476864,-53.91565701994284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998801277777,-0.0,-0.0,0.0,0.0,0.0,49.99998801277777
t148,12.369431867594413,0.0011632303728208865,-0.0011997406366542538,0.0,0.0,0.0,6.149055566432071e-7,49.99998656391184,-0.0,-62.0,54.800496882466334,-55.16986079705536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998656391184,-0.0,-0.0,0.0,0.0,0.0,49.99998656391184
t149,10.804928930319125,3.0087073304681478,-0.0005531482572158381,0.0,0.0,0.0,6.168549345562367e-7,49.999987910312726,-0.0,-66.0,56.102350480096106,-53.9154034982876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999987910312726,-0.0,-0.0,0.0,0.0,0.0,49.999987910312726
t150,9.240190516795028,8.573122553599799,-0.0005461437858708101,0.0,0.0,0.0,6.168675221755819e-7,49.99998765805601,-0.0,-70.0,56.10251578913466,-53.91525236921562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998765805601,-0.0,-0.0,0.0,0.0,0.0,49.99998765805601
t151,7.826095257146184,15.98704440356623,-0.00034446285734180917,0.0,0.0,0.0,6.168681113162587e-7,49.99998258831901,-0.0,-76.0,56.10238071476072,-53.915143879442596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998258831901,-0.0,-0.0,0.0,0.0,0.0,49.99998258831901
t152,26.120109504262274,0.0002042377056153896,-2.350273499532234,0.0,0.0,0.0,5.961225003693547e-7,41.170402430550055,-0.0,-83.0,64.53511255251071,-46.47553776138099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.170402430550055,-0.0,-0.0,0.0,0.0,0.0,41.170402430550055
t153,48.96893250298744,0.0008407738015380514,-2.5354549261399133,0.0,0.0,0.0,5.948650090300998e-7,-57.51983311947776,-0.0,-79.0,110.41826246910753,-20.33273023485222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.51983311947776,-0.0,-0.0,0.0,0.0,57.51983311947776,0.0
t154,59.968943547614366,0.001088831979007737,-5.047177665623717,0.0,0.0,0.0,5.943715882060307e-7,-83.96506168724692,-0.0,-75.0,120.32257353004263,-16.28034457899344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.96506168724692,-0.0,-0.0,0.0,0.0,83.96506168724692,0.0
t155,64.31936349008889,0.0010690455549689799,-25.034588018897523,0.0,0.0,0.0,5.940920752090964e-7,-71.56702764412165,-0.0,-63.0,114.03608179680529,-18.754881203015728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.56702764412165,-0.0,-0.0,0.0,0.0,71.56702764412165,0.0
t156,69.86724818344756,0.000919527298313046,-49.98660588444739,0.0,0.0,0.0,5.939310981634875e-7,-41.86286167322213,-0.0,-58.0,103.42312873431419,-23.44180690895002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86286167322213,-0.0,-0.0,0.0,0.0,41.86286167322213,0.0
t157,69.96779336130618,0.0007084320275189429,-49.99280974014794,0.0,0.0,0.0,5.937233238453423e-7,-65.36951944835688,-0.0,-46.0,111.31761129142527,-19.923761917444864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.36951944835688,-0.0,-0.0,0.0,0.0,65.36951944835688,0.0
t158,71.5668508416117,0.000786947684146498,-49.9916218149061,0.0,0.0,0.0,5.938046812306808e-7,-73.36328388224199,-0.0,-49.0,118.01433785546982,-17.22704796892989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36328388224199,-0.0,-0.0,0.0,0.0,73.36328388224199,0.0
t159,66.56710012709486,0.0009664905022198553,-49.987720063379314,0.0,0.0,0.0,5.939513829668182e-7,-48.259689967598604,-0.0,-58.0,110.10099354109593,-20.42162814929486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.259689967598604,-0.0,-0.0,0.0,0.0,48.259689967598604,0.0
t160,50.41683696123743,0.00172542249470877,-5.043238171924835,0.0,0.0,0.0,5.944953334527346e-7,-48.61846725869618,-0.0,-71.0,99.50142885556957,-25.25826834277715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61846725869618,-0.0,-0.0,0.0,0.0,48.61846725869618,0.0
t161,20.547958539144368,0.0017111120531538612,-0.0009766815637621334,0.0,0.0,0.0,6.140949279170305e-7,49.99998015999495,-0.0,-84.0,62.00455176411648,-48.55320744761707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998015999495,-0.0,-0.0,0.0,0.0,0.0,49.99998015999495
t162,11.378208850996941,29.403769510413056,-0.0005589868743441227,0.0,0.0,0.0,6.1686839352082e-7,49.999980358229095,-0.0,-92.0,55.60288059851287,-54.38426683878782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999980358229095,-0.0,-0.0,0.0,0.0,0.0,49.999980358229095
t163,13.839166900155078,26.940260449426788,-0.000562284575095323,0.0,0.0,0.0,6.168629659798181e-7,49.99998077241904,-0.0,-92.0,55.60421966583964,-54.38305201077011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998077241904,-0.0,-0.0,0.0,0.0,0.0,49.99998077241904
