Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t8197,6.475201698154418e-8,3.8648594862041096e-7,1.191250534093144e-5,1.2363743306533396e-5
t8198,5.7094620239011106e-8,3.7720305586276064e-7,1.095735693833948e-5,1.1391654614441251e-5
t8199,5.0071208282658626e-8,3.591732446809993e-7,9.827538549512863e-6,1.0236783002476521e-5
t8200,4.353113196891351e-8,3.259948369671315e-7,8.49377617144269e-6,8.863302140378736e-6
t8201,3.7390136335064293e-8,2.7258136199590464e-7,6.937433138781792e-6,7.247404637112761e-6
t8202,4.155874212396027e-8,3.310811181945614e-7,1.0107379991538943e-5,1.0480019851857466e-5
t8203,4.524406103173997e-8,3.6814634765037763e-7,1.2649543319478174e-5,1.3062933728160291e-5
t8204,4.8994713040048705e-8,3.926739300495233e-7,1.4249379442609295e-5,1.4691048085698867e-5
t8205,5.3087114548334045e-8,4.087700464488686e-7,1.5982390891245886e-5,1.6444248052243087e-5
t8206,5.770446721557898e-8,4.1939496491150857e-7,1.780136559556912e-5,1.8278465027696208e-5
t8207,6.303746392271292e-8,4.265980082907189e-7,1.9603071782809164e-5,2.0092707255022597e-5
t8208,6.93327696712911e-8,4.318751777205444e-7,2.1239850492054053e-5,2.174105843944589e-5
t8209,7.693633079083636e-8,4.3637145980233076e-7,2.2532574033186043e-5,2.304588182377921e-5
t8210,8.640437602721097e-8,4.4133791031454266e-7,2.4002768898162345e-5,2.45305111845041e-5
t8211,9.858850491580186e-8,4.479337595669556e-7,2.6482703102921216e-5,2.7029225367403973e-5
t8212,1.1499256001940728e-7,4.5807465787137385e-7,3.0612491452433935e-5,3.118555867032472e-5
t8213,1.384739840038578e-7,4.7512864032448025e-7,3.7926048894298504e-5,3.853965151862684e-5
t8214,1.7523018804116155e-7,5.062009499280353e-7,5.305059461939071e-5,5.37320257573599e-5
t8215,2.419655959576646e-7,5.704771051877174e-7,9.924194075498469e-5,0.00010005438345613008
t8216,4.093781593324758e-7,7.477620705567002e-7,1.8139311909067763,1.8139323480470062
t8217,1.8771351258699308e-7,5.131664868495378e-7,4.121477377691093e-5,4.191565377634746e-5
t8218,1.2373589272633927e-7,4.389679991198735e-7,2.115552904569586e-5,2.1718232937542073e-5
t8219,9.49794493167836e-8,4.1030690026748486e-7,1.597786369837489e-5,1.648315004795916e-5
t8220,7.831687159716259e-8,3.9712711032535405e-7,1.3694173363556447e-5,1.4169617345478964e-5
t8221,6.686872230741708e-8,3.8853474491429e-7,1.2321212308970342e-5,1.277661577619205e-5
t8222,5.7930282928640145e-8,3.783500264494615e-7,1.1181738937226129e-5,1.161801924660423e-5
t8223,5.0316453250539264e-8,3.6038542181831114e-7,9.96411505643748e-6,1.037481693150633e-5
t8224,4.351346676996896e-8,3.2644976731756855e-7,8.533971382046924e-6,8.90393461613446e-6
t8225,3.7452678009774636e-8,2.738304354498088e-7,6.937094498757373e-6,7.248377612216956e-6
t8226,4.161750680654346e-8,3.3180159333980617e-7,1.0033882153145703e-5,1.0407301253292052e-5
t8227,4.5307060494348395e-8,3.686567246962557e-7,1.260274792882571e-5,1.3016711714016315e-5
t8228,4.9064440738520837e-8,3.9306448663031085e-7,1.4328931051191303e-5,1.4771059978560135e-5
t8229,5.3168978364366e-8,4.0913746977082455e-7,1.6203919900744764e-5,1.6666226348879956e-5
t8230,5.780345477056143e-8,4.1975503923086926e-7,1.8143492577619554e-5,1.8621051071620986e-5
t8231,6.316192447350733e-8,4.270055948595629e-7,2.000160659960061e-5,2.0491774118933683e-5
t8232,6.949380050208547e-8,4.323761126716423e-7,2.1569787016690787e-5,2.2071656929864513e-5
t8233,7.714818554770427e-8,4.37024859380535e-7,2.2635174661839566e-5,2.3149347706767805e-5
t8234,8.662331941344718e-8,4.4184733546223617e-7,2.381001046632984e-5,2.4338481121205525e-5
t8235,9.881848558531781e-8,4.484310369465898e-7,2.60223680198488e-5,2.656961754238071e-5
t8236,1.1508435661371516e-7,4.581020611486256e-7,2.9751582547181884e-5,3.0324768964944223e-5
t8237,1.3845744663498816e-7,4.75084764941349e-7,3.6560124108799744e-5,3.7173666320376084e-5
t8238,1.750426755106604e-7,5.06250700159014e-7,5.098137854067948e-5,5.166267191634915e-5
t8239,2.4099156587636173e-7,5.703437102479621e-7,9.612257838598139e-5,9.693391366210572e-5
t8240,4.0330179885318286e-7,7.458045528189509e-7,2.7447295253910577,2.7447306744974096
t8241,1.848669891952228e-7,5.135478503321377e-7,4.294117122967931e-5,4.363958606920667e-5
t8242,1.202980283930257e-7,4.394313978292729e-7,2.138853845457794e-5,2.194826788080024e-5
t8243,9.090205086005518e-8,4.106737336783357e-7,1.5894194447688925e-5,1.6395770232227318e-5
t8244,7.370509498994123e-8,3.972904952602049e-7,1.3359877431663681e-5,1.3830873021913828e-5
t8245,6.192313946308708e-8,3.885140019922306e-7,1.1690437715340468e-5,1.2140874856795786e-5
t8246,5.277042126613038e-8,3.762330954896811e-7,1.0116121370141274e-5,1.0545124886897085e-5
t8247,4.5223146630222934e-8,3.5405488234150304e-7,8.443290706838256e-6,8.842568735809982e-6
t8248,3.888791547527693e-8,3.1581105077805526e-7,6.719489400051252e-6,7.074188366304584e-6
t8249,3.32148245954413e-8,2.59733560676044e-7,5.112928882993501e-6,5.405877268264986e-6
t8250,3.8727542983410977e-8,3.208935854670596e-7,7.564010752971229e-6,7.9236318814217e-6
t8251,4.41275234266321e-8,3.6107461480886855e-7,1.0411560699019587e-5,1.0816762837255087e-5
t8252,4.938324148365021e-8,3.9003107664879266e-7,1.3569604918715662e-5,1.4009019236848104e-5
t8253,5.4699195974472196e-8,4.1146140585268855e-7,1.6987034629606737e-5,1.7453195231433898e-5
t8254,5.967955804629639e-8,4.280992872661949e-7,2.0414068076691424e-5,2.0901846922003914e-5
t8255,6.394376386596985e-8,4.4242313334138683e-7,2.297390658301563e-5,2.3480273480222987e-5
t8256,7.624710845553281e-8,4.568916307874577e-7,2.2896374713313508e-5,2.34295134525565e-5
t8257,7.567797433254833e-8,4.3047054807607186e-7,1.5671871111936548e-5,1.6178019634345168e-5
t8258,9.397830784086473e-8,4.4451248480415705e-7,1.2969790484142782e-5,1.3508281276787804e-5
t8259,1.0081904437940939e-7,4.589441104573873e-7,1.1719638960799724e-5,1.227940211563652e-5
t8260,1.1318157537616459e-7,4.768988555767481e-7,1.1258418470713784e-5,1.1848498901666697e-5
t8261,1.3629500025148698e-7,5.033851767211156e-7,1.1625654690795274e-5,1.2265334867767877e-5
t8262,1.8584684611207514e-7,5.484390152432802e-7,1.3623170504752847e-5,1.4357456366108203e-5
t8263,3.391883994766276e-7,6.396473833084788e-7,2.1592403735691932e-5,2.2571239518477038e-5
t8264,0.007203292312723888,9.070784014898844e-7,2.7497824823226122,2.756986681713738
t8265,5.664071029122284e-7,5.55115005660721e-7,0.0009711996551649588,0.0009723211772735317
t8266,1.799695860794344e-7,4.5323338359914794e-7,5.057329843392934e-5,5.120650140360792e-5
t8267,1.109657487708545e-7,4.1554216959199843e-7,2.1621320444854955e-5,2.214782836321781e-5
t8268,8.150228521336138e-8,3.9921535014676896e-7,1.5248523710602024e-5,1.5729241345962155e-5
t8269,6.455019100495243e-8,3.885453804967608e-7,1.2251267903361676e-5,1.270436347486339e-5
t8270,5.317383414971524e-8,3.760119228406374e-7,1.0149034825347913e-5,1.0578220582338266e-5
t8271,4.4744083236039743e-8,3.538825639139822e-7,8.256744491600215e-6,8.655371138750237e-6
t8272,3.804882677398761e-8,3.137819903016958e-7,6.439990752404085e-6,6.7918215694797685e-6
t8273,3.2267213247275465e-8,2.570074350433547e-7,4.912548575834873e-6,5.201823224125503e-6
t8274,3.9107670385962946e-8,3.1909955473194723e-7,7.269191520527877e-6,7.627398745645787e-6
t8275,4.682082226148513e-8,3.604430600769467e-7,1.0017767728848768e-5,1.04250316111872e-5
t8276,5.543991843925195e-8,3.9115410573557037e-7,1.3151435464627778e-5,1.35980294888026e-5
t8277,6.5232366386593e-8,4.1511238444812874e-7,1.6657662487418446e-5,1.7138007238253167e-5
t8278,7.556461699957762e-8,4.3531808765344315e-7,2.049249721575038e-5,2.10033799204034e-5
t8279,8.527929007267181e-8,4.5481246862694413e-7,2.385289870887459e-5,2.4392990467574206e-5
t8280,1.3289126233379686e-7,4.772128574890296e-7,2.441039644231914e-5,2.5020500562141966e-5
t8281,1.4361341885053592e-7,4.793497572652125e-7,1.8349718405563567e-5,1.8972681581679314e-5
t8282,1.456526770129537e-7,4.601093204232207e-7,1.4918074703410907e-5,1.5523836700847082e-5
t8283,1.4556680031325246e-7,4.4715158733222307e-7,1.2898402632110592e-5,1.3491121019756067e-5
t8284,1.4617420128440096e-7,4.4342825855679025e-7,1.1580235221144363e-5,1.2169837680985554e-5
t8285,1.641470810477563e-7,4.788877391873964e-7,1.1768601254362826e-5,1.2411636074597978e-5
t8286,2.126101967439569e-7,5.350409793246564e-7,1.3732826338015546e-5,1.4480477514084159e-5
t8287,3.737587690767474e-7,6.38338694382756e-7,2.184737939553748e-5,2.2859476858996984e-5
t8288,0.014863024878950876,9.341700608910361e-7,2.7502714604523004,2.7651354195013123
t8289,4.848460592672234e-7,5.540202352063879e-7,0.0004846357398656274,0.000485674606160101
t8290,1.717870103089747e-7,4.51780616006506e-7,4.481186968616756e-5,4.543543731248304e-5
t8291,1.0849288230979256e-7,4.1482518002038576e-7,2.0831856515658424e-5,2.1355174577988602e-5
t8292,8.062235802943048e-8,3.9917113949704544e-7,1.5060222676275273e-5,1.554001617380175e-5
t8293,6.423300687232593e-8,3.8853280458382604e-7,1.2211424432576047e-5,1.2664190244032199e-5
t8294,5.309676838426031e-8,3.757861569375942e-7,1.0160558390255816e-5,1.058944131557767e-5
t8295,4.4824142225587867e-8,3.5401386806328017e-7,8.310298505001013e-6,8.70913651528988e-6
t8296,3.822388363797126e-8,3.145584634906638e-7,6.509307520287212e-6,6.862089867415847e-6
t8297,3.2485215905325174e-8,2.5795401613414547e-7,4.965416335413881e-6,5.255855567453352e-6
t8298,3.9043806121932953e-8,3.1955842071141654e-7,7.334251660176018e-6,7.692853887009367e-6
t8299,4.6230851833410905e-8,3.6038540273954013e-7,1.0085251831931411e-5,1.0491868086504362e-5
t8300,5.40381567994471e-8,3.903693154339271e-7,1.3177590233995621e-5,1.3621997706228996e-5
t8301,6.267022205113513e-8,4.132704686518781e-7,1.6530669043015158e-5,1.7006609733718173e-5
t8302,7.151280661438979e-8,4.319370554828424e-7,1.9939159147770053e-5,2.0442609009867284e-5
t8303,7.967707258811406e-8,4.4908125321710274e-7,2.2426462657604144e-5,2.295522098340936e-5
t8304,1.1628240846112108e-7,4.676545754894812e-7,2.194591490326556e-5,2.2529851887216165e-5
t8305,1.405970909467667e-7,4.917286595879744e-7,1.8161119191004896e-5,1.8793444941539638e-5
t8306,1.4634493881223593e-7,4.682473501148007e-7,1.5009678261841046e-5,1.5624270550768083e-5
t8307,1.4877188889119308e-7,4.52073519845822e-7,1.3102925109014524e-5,1.3703770517751539e-5
t8308,1.4788371624753194e-7,4.3987909833114944e-7,1.1582589591994655e-5,1.2170352406573336e-5
t8309,1.6745694108569328e-7,4.787571476607353e-7,1.1841428055565344e-5,1.2487642144311773e-5
t8310,2.1715280791228942e-7,5.336587615046502e-7,1.3821513478314288e-5,1.4572325047731228e-5
t8311,3.823166419924607e-7,6.345462454488052e-7,2.1952708465825223e-5,2.296957135326649e-5
t8312,0.012320792464706791,9.213811049564286e-7,2.7501688052063966,2.7624905190522084
t8313,5.010147097362991e-7,5.578260394701297e-7,0.0005854787355805866,0.0005865375763297931
t8314,1.7735183429091624e-7,4.569600748607421e-7,4.76709032425305e-5,4.830521515168216e-5
t8315,1.1058892629622215e-7,4.168918648532152e-7,2.1183020783374364e-5,2.17105015745238e-5
t8316,8.178940944760129e-8,4.002273315051484e-7,1.5157204412424008e-5,1.5639221153376757e-5
t8317,6.49257416510751e-8,3.889227738437812e-7,1.222335149015656e-5,1.2677200005651417e-5
t8318,5.3388981114051577e-8,3.744385882643227e-7,1.0087502394706052e-5,1.0515329964084427e-5
t8319,4.5009000822932474e-8,3.5297474116355365e-7,8.273272768931245e-6,8.671256510917732e-6
t8320,3.8345423456057206e-8,3.139702953232596e-7,6.5004283996243385e-6,6.852744118403655e-6
t8321,3.2536524152064876e-8,2.57182205403041e-7,4.94950338998148e-6,5.239222119536586e-6
t8322,3.9057218922689785e-8,3.191223051253651e-7,7.3287507992086614e-6,7.686930323256717e-6
t8323,4.6161240399461184e-8,3.600626513588896e-7,1.0089511077870658e-5,1.049573496962901e-5
t8324,5.3837199920018085e-8,3.900936045372713e-7,1.3178619048489807e-5,1.3622549852947097e-5
t8325,6.229885530412579e-8,4.1300084757830535e-7,1.6528767676250485e-5,1.7004067379132915e-5
t8326,7.095812285918677e-8,4.315952902131445e-7,1.9932310436692606e-5,2.043486384976494e-5
t8327,7.908038707629881e-8,4.485850263950766e-7,2.243677635451605e-5,2.2964441767987425e-5
t8328,1.1447604224865357e-7,4.668852578561387e-7,2.2027710475911062e-5,2.2609071776015856e-5
t8329,1.4020419230377088e-7,4.906096576042197e-7,1.8318608349836025e-5,1.8949422199744015e-5
t8330,1.4530007299444257e-7,4.66507933310848e-7,1.5032608899852759e-5,1.564441690615805e-5
t8331,1.4904293936737715e-7,4.5368464266499776e-7,1.3229613335080927e-5,1.3832340917113301e-5
t8332,1.4856669399459335e-7,4.409200604297554e-7,1.1733481008591775e-5,1.2322967763016124e-5
t8333,1.6875637207826675e-7,4.797091080383738e-7,1.204540948361383e-5,1.2693874963730472e-5
t8334,2.1973122800643602e-7,5.34514823525437e-7,1.4129045356912607e-5,1.488329140844448e-5
t8335,3.876985448278315e-7,6.355425041476797e-7,2.261916044526536e-5,2.3642401494240874e-5
t8336,0.004685563599682971,9.233561039457428e-7,2.7502734216564826,2.7549599086122694
t8337,4.881513965067936e-7,5.536116830666225e-7,0.0004820592698510506,0.000483101032930624
t8338,1.7935783168083903e-7,4.5266259770394815e-7,4.5387542483273564e-5,4.6019562912658355e-5
t8339,1.1570497155115653e-7,4.1534644753554537e-7,2.1371869209156205e-5,2.190292062824291e-5
t8340,8.790173985467986e-8,3.999942388611865e-7,1.5829633732602e-5,1.6317529711317866e-5
t8341,7.158156209021855e-8,3.911398403157683e-7,1.3373393240705587e-5,1.3836114643111574e-5
t8342,5.999857197617949e-8,3.7926884486691214e-7,1.1649309396263182e-5,1.2088576813106273e-5
t8343,5.114246707366324e-8,3.608211045674717e-7,1.0179242755381181e-5,1.0591206327022315e-5
t8344,4.3860424501561044e-8,3.271279493214658e-7,8.65376706837587e-6,9.024755442198897e-6
t8345,3.7735527095885333e-8,2.753261119009248e-7,7.054684906086846e-6,7.367746545083656e-6
t8346,4.1867196827294714e-8,3.327687362512921e-7,1.0184483478068974e-5,1.055911941114756e-5
t8347,4.555936061892997e-8,3.692872087746046e-7,1.275763055149806e-5,1.3172477120891595e-5
t8348,4.9344239989818094e-8,3.9344063342964325e-7,1.448041350551493e-5,1.4923198378934391e-5
t8349,5.349104399291556e-8,4.0932852104425944e-7,1.6379598860165288e-5,1.684241842520246e-5
t8350,5.818294479829404e-8,4.1983338069867714e-7,1.840396006686549e-5,1.8881976392362464e-5
t8351,6.361700840491539e-8,4.269875284076097e-7,2.0440337683514012e-5,2.0930942220326535e-5
t8352,7.00505765843279e-8,4.322842110435965e-7,2.231715331371887e-5,2.2819488101346795e-5
t8353,7.785559233879851e-8,4.369466803610853e-7,2.3836779231438652e-5,2.4351581504138537e-5
t8354,8.758995925594435e-8,4.420344135139631e-7,2.5636156286854497e-5,2.6165780659624405e-5
t8355,1.0017628236440297e-7,4.489153591811087e-7,2.872257139929932e-5,2.9271663040844832e-5
t8356,1.1718483525813567e-7,4.594274040994543e-7,3.396050546210651e-5,3.45371177014641e-5
t8357,1.4174826666672384e-7,4.77332094762597e-7,4.378852480094978e-5,4.44076051623791e-5
t8358,1.8072734490007214e-7,5.103210238121173e-7,6.696016816497502e-5,6.765121653368721e-5
t8359,2.5323414954139113e-7,5.795098406397483e-7,0.00020170032608730941,0.00020253307007749054
t8360,3.9712270201417404e-7,7.296261853567581e-7,1.8149878865112532,1.8149890132601405
t8361,1.8599314643806738e-7,5.116898606902753e-7,4.064603403752366e-5,4.1343717044652e-5
t8362,1.2310374024721302e-7,4.385663032370665e-7,2.1024917147781014e-5,2.1586587191265293e-5
t8363,9.454852713618839e-8,4.0946302205542154e-7,1.5848461884794387e-5,1.6352473433985997e-5
t8364,7.817453232803099e-8,3.9683369652565975e-7,1.3637151938873938e-5,1.4112160167727629e-5
t8365,6.691849510958499e-8,3.890271501069291e-7,1.2327983102123965e-5,1.278392874734048e-5
t8366,5.788742218979005e-8,3.774547963882025e-7,1.1121399411645031e-5,1.1556741630223024e-5
t8367,5.034202871964397e-8,3.5996926721924394e-7,9.944899854483194e-6,1.0355211150422083e-5
t8368,4.352757835230539e-8,3.256897754475915e-7,8.524121442599785e-6,8.893338796399682e-6
t8369,3.7556565993941455e-8,2.7430333388026875e-7,7.002123351584507e-6,7.313983251458717e-6
t8370,4.1705066399613405e-8,3.321278181012848e-7,1.0137246250398839e-5,1.0511079134899737e-5
t8371,4.53870331134139e-8,3.6885747051967993e-7,1.266935507523681e-5,1.3083599578869904e-5
t8372,4.914094273673369e-8,3.93154601046596e-7,1.4309417881955396e-5,1.4751713425738726e-5
t8373,5.324144819886974e-8,4.0914467150490377e-7,1.6097543375018224e-5,1.6559929494721997e-5
t8374,5.786933702691681e-8,4.1971691935748845e-7,1.7976105482779035e-5,1.845369173916344e-5
t8375,6.321652608675929e-8,4.269140899219096e-7,1.983098835822386e-5,2.032111897423253e-5
t8376,6.953125754503597e-8,4.322526028561912e-7,2.1504127600432244e-5,2.200591146083347e-5
t8377,7.710821143296591e-8,4.3648631064787683e-7,2.2742368779065245e-5,2.325596330114609e-5
t8378,8.657477480280324e-8,4.4148493464203733e-7,2.419958246878139e-5,2.472764217822623e-5
t8379,9.870027662287642e-8,4.479238035084082e-7,2.664066303996649e-5,2.7187287120097773e-5
t8380,1.149888060608078e-7,4.578850629492053e-7,3.069440248319895e-5,3.126727635220896e-5
t8381,1.38317828504586e-7,4.749406302710317e-7,3.793917950141224e-5,3.855243796018786e-5
t8382,1.7472239632144625e-7,5.060062922855177e-7,5.2994141575546765e-5,5.367487026415373e-5
t8383,2.403801397544974e-7,5.701605753732978e-7,9.918455357659947e-5,9.999509429172727e-5
t8384,4.023310050905438e-7,7.466415989214418e-7,2.444265885196637,2.444267034169241
t8385,1.865904253891366e-7,5.164715459144134e-7,4.234481250143758e-5,4.3047874472741137e-5
t8386,1.2192965229719915e-7,4.428389125496068e-7,2.1502466614288473e-5,2.2067235179135278e-5
t8387,9.140539837226662e-8,4.1036971345732305e-7,1.5676173652408737e-5,1.6177948764238327e-5
t8388,7.407728418840855e-8,3.964177255637567e-7,1.3143754255838992e-5,1.3614249265591158e-5
t8389,6.22458659875798e-8,3.873429695115949e-7,1.1496098960544198e-5,1.1945687796043372e-5
t8390,5.302907438306777e-8,3.7484668683233485e-7,9.950851435571237e-6,1.037872719678664e-5
t8391,4.546078949801677e-8,3.537106868155789e-7,8.344513037073502e-6,8.743684513387098e-6
t8392,3.896114368094719e-8,3.1483276193719836e-7,6.622405053569048e-6,6.976198959187193e-6
t8393,3.3116586525151016e-8,2.576638491340538e-7,5.015165681903354e-6,5.305946117562559e-6
t8394,3.8818364620845465e-8,3.196330168544695e-7,7.438841939360666e-6,7.797293320835982e-6
t8395,4.44966546578241e-8,3.6022558950523496e-7,1.0235238765452055e-5,1.0639961009615115e-5
t8396,5.011101090885015e-8,3.895292062283239e-7,1.3310400852047606e-5,1.375004106918478e-5
t8397,5.586328362551823e-8,4.112995505008886e-7,1.664511374276858e-5,1.7112276576894984e-5
t8398,6.132083331917982e-8,4.2832317433983236e-7,2.0077609239823315e-5,2.0567253247482326e-5
t8399,6.600745896436474e-8,4.430820002660962e-7,2.2856935429159194e-5,2.3366024888389655e-5
t8400,8.355734811341547e-8,4.581280521762418e-7,2.3235248519361293e-5,2.377693391965095e-5
t8401,8.470711581909649e-8,4.4463826860929606e-7,1.717023810861147e-5,1.7699583493039863e-5
t8402,9.054476553505314e-8,4.3833258485919214e-7,1.3313115170988073e-5,1.3841992521382319e-5
t8403,9.691597941196962e-8,4.5476080927173225e-7,1.1898532111046828e-5,1.245020889973053e-5
t8404,1.0864768382424197e-7,4.7425913196386006e-7,1.1367435250489665e-5,1.1950342066277766e-5
t8405,1.3099903192118602e-7,5.020936055874509e-7,1.1711660581153158e-5,1.2344753218661795e-5
t8406,1.7916617414316786e-7,5.483918266834541e-7,1.371367633661655e-5,1.4441234337443172e-5
t8407,3.289061838582809e-7,6.414681099857349e-7,2.1768301869619473e-5,2.273867616346349e-5
