G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_48,G_49,G_50,G_51
2.379046293299325e-9,4.467476711372727e-9,2.3538734145570976e-9,0.0,3.966331548091721e-9,2.8844166929190437e-9,3.5312803564014345e-9,4.4650356981714275e-9,4.46744962379663e-9,4.615372680527632e-9,4.758469020303122e-9,3.6090194552228637e-9,0.0,3.0,90.0,72.0
2.3154314021667233e-9,4.630630757864989e-9,1.6441594963246613e-9,0.0,4.001044831010643e-9,3.2421784401832463e-9,3.3881479281177755e-9,4.596039355806931e-9,4.5987805439604035e-9,4.630628551549912e-9,4.630613919991576e-9,3.631450806185072e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.622441870304942e-9,9.48562400645484e-10,0.0,4.0102215427596214e-9,3.455386366972034e-9,3.381164571979063e-9,4.619017974737824e-9,4.622410772800009e-9,4.62649917877754e-9,4.63061899745692e-9,3.825048926822609e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.630634606787091e-9,2.6480680987097445e-10,0.0,4.010223651792348e-9,3.610468945618325e-9,3.2572240067598437e-9,4.619026523246192e-9,4.6224275672574805e-9,4.630632639888825e-9,4.6306140564835165e-9,4.05084217977462e-9,0.0,3.0,90.0,72.0
2.3154314021667233e-9,4.6224414882799055e-9,0.0,0.0,4.01022188874684e-9,3.670477841139345e-9,3.1905090169341665e-9,4.619002697705692e-9,4.6224240703275494e-9,4.626500007449791e-9,4.630616309280975e-9,3.998292989641083e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.630633338824558e-9,0.0,0.0,4.010223447732201e-9,3.7111587336858624e-9,3.6748303643419345e-9,4.618941008491647e-9,4.622420023809557e-9,4.630631699304739e-9,4.630613797256367e-9,3.9187813305724995e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.622440905592295e-9,5.101330057912146e-10,0.0,4.010221241501305e-9,3.742573510583069e-9,4.106806798227184e-9,4.618845770233278e-9,4.622420430017457e-9,4.626498685346459e-9,4.63062144698654e-9,3.894590484360728e-9,0.0,3.0,90.0,72.0
2.3154314021667233e-9,4.622478943149226e-9,1.1436830960784596e-9,0.0,4.010222720174834e-9,3.777609049215431e-9,4.300845730466443e-9,4.6185079289501445e-9,4.622541656705482e-9,4.6306285961165435e-9,4.630616318517066e-9,3.999972988073344e-9,0.0,3.0,90.0,72.0
2.3154314021667233e-9,4.622413042307896e-9,1.6453404888315718e-9,0.0,4.010220598932144e-9,3.8496879131921224e-9,4.307009281489501e-9,4.617532148391392e-9,4.6225377823083464e-9,4.626497270484826e-9,4.630625581198433e-9,3.977423643689208e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.550461541774258e-9,2.036730083388388e-9,0.0,3.980742480249001e-9,3.887079093233039e-9,4.251740359719553e-9,4.544245741427715e-9,4.550580201906541e-9,4.630628624868853e-9,4.630600784481334e-9,3.9378620894066024e-9,0.0,3.0,90.0,72.0
2.3595880804805347e-9,4.505488085405085e-9,2.4452496421340785e-9,0.0,3.979065879392663e-9,3.980073000007251e-9,4.045311525224895e-9,4.4610356192917684e-9,4.5022989851724274e-9,4.611619224687528e-9,4.71957454675728e-9,3.527923702997433e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7384056576250966e-9,0.0,3.95844594697646e-9,4.0960811572166745e-9,3.3415609985964926e-9,1.9842666375588268e-9,4.502280211535698e-9,4.630622105029909e-9,4.630622117669988e-9,2.6180086116987117e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.0214360106651054e-9,0.0,3.958446208082599e-9,4.006985804679695e-9,3.991133008643099e-9,0.0,4.502279078888233e-9,4.557695104364085e-9,4.630584734200287e-9,2.744064163162901e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.1129438593319446e-9,0.0,3.958446075540195e-9,3.909652354922428e-9,3.763886689996374e-9,0.0,4.502278819725569e-9,4.630622573480824e-9,4.63062048269437e-9,3.0551880921276525e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.1277072489817002e-9,0.0,3.9721746424966606e-9,3.892946876245615e-9,3.6231857148375006e-9,0.0,4.4824593038438744e-9,4.6138786657036056e-9,4.741654716267019e-9,3.2888043530546405e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.149916239072334e-9,0.0,3.9486793269757675e-9,3.86125835504052e-9,3.0472287530830908e-9,0.0,4.482458921078522e-9,4.630624773887494e-9,4.630611040172389e-9,3.4420381407593926e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.2840618420131585e-9,0.0,3.972176634273329e-9,3.862278461838056e-9,3.218633711981141e-9,0.0,4.482462711328496e-9,4.613883192009966e-9,4.741577125942476e-9,3.5106366627393254e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.388599308753649e-9,0.0,3.948679685371768e-9,3.80408346786735e-9,2.428649691348345e-9,0.0,4.482458743451398e-9,4.6306260463329216e-9,4.630603204277867e-9,3.3456972765098032e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.4916864102695644e-9,0.0,3.972176841416585e-9,3.7223964704475693e-9,3.1048610258304156e-9,0.0,4.482456979282777e-9,4.61388605666362e-9,4.74157535153253e-9,2.9696771694355378e-9,0.0,3.0,90.0,72.0
0.0,0.0,3.6186823643945342e-9,0.0,3.948679965806197e-9,3.635966642766797e-9,3.9074072233210295e-9,0.0,4.4824564739946666e-9,4.630627350151286e-9,4.63059969383217e-9,2.3489598366223575e-9,0.0,3.0,90.0,72.0
0.0,4.485817568495703e-9,3.82302108460797e-9,0.0,3.972176877234538e-9,3.6734188829382947e-9,4.047148634066319e-9,1.990362175958438e-9,4.482462238438272e-9,4.6138821295490955e-9,4.7415789795449056e-9,2.135942847027237e-9,0.0,3.0,90.0,72.0
0.0,4.482436457678665e-9,3.843923593718382e-9,0.0,3.9486795274788174e-9,3.6801956514215393e-9,3.80378245689663e-9,4.453846830162697e-9,4.482456202730416e-9,4.630626005963964e-9,4.630611096212606e-9,1.289566414421447e-9,0.0,3.0,90.0,72.0
0.0,4.237584552409032e-9,3.738007986124669e-9,0.0,3.831817049413862e-9,3.464818320749615e-9,3.816009503463581e-9,4.231444746191508e-9,4.237571898070891e-9,4.663176901649524e-9,5.050455319938796e-9,9.103673328904798e-10,0.0,3.0,90.0,72.0
2.3154314021667233e-9,4.630625604998186e-9,3.841883688926492e-9,0.0,3.971003224635112e-9,3.0163629616163863e-9,4.06817471774954e-9,4.52480283175978e-9,4.531959003758051e-9,4.630627777035897e-9,4.630599617678499e-9,6.507743147300194e-10,0.0,3.0,90.0,72.0
2.3742146026961564e-9,4.476026833345576e-9,3.906109838694371e-9,0.0,3.969733044986944e-9,3.042192407440577e-9,4.149369934102565e-9,4.473053868813911e-9,4.478743575781966e-9,4.6145044668642096e-9,4.7487812267726615e-9,4.6434383111063e-10,0.0,3.0,90.0,72.0
2.345160510230926e-9,4.6900392248787045e-9,4.0923131733201654e-9,0.0,3.986641207574132e-9,3.1627163366912997e-9,4.1608974985467764e-9,4.52614717639516e-9,4.531987657810581e-9,4.690051734738807e-9,4.690685149645416e-9,4.643467167424991e-10,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622441948561813e-9,4.178103249285739e-9,0.0,4.0102224651162896e-9,3.017167196017943e-9,4.146173390867543e-9,4.6185887096248315e-9,4.626239768665923e-9,4.6265013711530155e-9,4.630606811732989e-9,4.1594511405728325e-10,0.0,3.0,90.0,72.0
2.5609878662180563e-9,5.1213951229999135e-9,3.914901865460625e-9,0.0,3.796661251055041e-9,2.849418163582125e-9,3.807723639153401e-9,4.1864371775735e-9,4.1914345041434946e-9,5.121403765614963e-9,5.122111844894027e-9,4.158124987427824e-10,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.62244165761944e-9,4.1781034063008665e-9,0.0,4.0102226246965035e-9,2.7037766766855506e-9,4.033437144445131e-9,4.618797522620127e-9,4.625583325161413e-9,4.626501641571311e-9,4.630603529723984e-9,5.593561816847961e-10,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.630635858719661e-9,4.178105368970622e-9,0.0,4.010224344678769e-9,2.7037767543422517e-9,4.0238291751043355e-9,4.618689399614378e-9,4.622538817657411e-9,4.630633794407373e-9,4.630597131103697e-9,6.514107451153735e-10,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.622440957569497e-9,4.178103147957516e-9,0.0,4.0102223561720865e-9,2.7550872421736466e-9,4.111625492137963e-9,4.618075245777984e-9,4.6225447316857364e-9,4.6265010806593225e-9,4.630606751204953e-9,8.272792734527322e-10,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.630633556031074e-9,4.178105134047421e-9,0.0,4.010224100052427e-9,2.8951319498185798e-9,4.1661356460372714e-9,4.616036806145336e-9,4.6224258855529184e-9,4.6306328512786656e-9,4.630600784438346e-9,1.1852566290666164e-9,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.62243831613454e-9,4.178102971974905e-9,0.0,4.010222171227913e-9,3.124218786165328e-9,4.1782531896534e-9,4.6146903360024935e-9,4.622424902644954e-9,4.626500554215959e-9,4.630607325507718e-9,1.650704060558173e-9,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.528872533174689e-9,4.133507542923839e-9,0.0,3.971009458471861e-9,3.1814732474817797e-9,4.083905713073351e-9,4.517513465910253e-9,4.528873198561658e-9,4.630637811697535e-9,4.630377470666097e-9,2.0406941288617646e-9,0.0,3.0,90.0,72.0
2.3451534048035683e-9,4.532123016267941e-9,4.148176927100087e-9,0.0,3.9866396687456395e-9,3.399417311827332e-9,4.182442498306088e-9,4.4384720177586e-9,4.52887370356573e-9,4.591934550556292e-9,4.690677586300022e-9,2.9719666261691013e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.1335016396032785e-9,0.0,3.971003194288355e-9,3.572855444564837e-9,4.0489030821519695e-9,1.196210814477163e-9,4.528881031439367e-9,4.630627850661178e-9,4.630602136365889e-9,3.592182648296899e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133505933704e-9,0.0,3.97100802133025e-9,3.6598007086395085e-9,4.1512604011091e-9,0.0,4.528874250502418e-9,4.575020372222573e-9,4.630360190704621e-9,3.7487599394322885e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133501738699251e-9,0.0,3.9710033035054895e-9,3.823748341173456e-9,3.984220127179047e-9,0.0,4.52887626546759e-9,4.63062813340273e-9,4.630600324341644e-9,3.6576876608770877e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.147367791047158e-9,0.0,3.986091195082833e-9,3.805969987622298e-9,3.8773920085267165e-9,0.0,4.526681967566085e-9,4.59481267374125e-9,4.6930231364004e-9,3.56328127750477e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.131139527874817e-9,0.0,3.9689778878928695e-9,3.579221383683041e-9,3.8216498106099275e-9,0.0,4.524494145528378e-9,4.630630868391401e-9,4.6305854169280325e-9,3.123392256954742e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.146542096283787e-9,0.0,3.98553055725766e-9,3.800653091347919e-9,3.6618698559760663e-9,0.0,4.5244891128489266e-9,4.593854203149881e-9,4.695352982099697e-9,2.433953543558827e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.131140182238175e-9,0.0,3.957558003349308e-9,4.099409867556763e-9,3.439919473342022e-9,0.0,4.524489493382598e-9,4.630632825028367e-9,4.6305670940254676e-9,1.3257506295155482e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.146542312018846e-9,0.0,3.887915792005008e-9,4.191023553551099e-9,3.544392585197596e-9,0.0,4.5245089060468125e-9,4.593855975443179e-9,4.695349353363938e-9,5.591742412709824e-10,0.0,3.0,90.0,72.0
0.0,0.0,4.131140555524767e-9,0.0,3.777031663823664e-9,4.2310570036055206e-9,3.3140978692688863e-9,0.0,4.524507085683649e-9,4.630634458096716e-9,4.630561917050303e-9,2.6585419339972593e-10,0.0,3.0,90.0,72.0
0.0,4.527545734025321e-9,4.146542434947463e-9,0.0,3.6826495646343844e-9,4.199293805859204e-9,3.313588095009662e-9,1.9907202103411676e-9,4.524618035124431e-9,4.593856959043992e-9,4.695345755720056e-9,2.1444295554078175e-10,0.0,3.0,90.0,72.0
0.0,4.524492879850897e-9,4.131140040349981e-9,0.0,3.5383926503108895e-9,4.127742864104242e-9,3.04704688426101e-9,4.499634623773628e-9,4.524612779481219e-9,4.630633606047422e-9,4.630581317338564e-9,5.541514672126703e-11,0.0,3.0,90.0,72.0
0.0,4.478166596039439e-9,4.125207921501947e-9,0.0,3.4405113265808168e-9,3.922850662354475e-9,3.210074647042812e-9,4.4720644944846584e-9,4.481490134628819e-9,4.61429681621954e-9,4.746284113225695e-9,0.0,0.0,3.0,90.0,72.0
2.315438507594081e-9,4.630613579930386e-9,4.119543987547842e-9,0.0,3.2950823788670786e-9,3.7003820949057117e-9,3.0014850757833e-9,4.500141755716312e-9,4.506767073451812e-9,4.6306361124323005e-9,4.6305534250607e-9,0.0,0.0,3.0,90.0,72.0
2.345160510230926e-9,4.528899847377392e-9,4.148179271529501e-9,0.0,3.1812907240466046e-9,3.3535072929825255e-9,3.171469496500511e-9,4.526250946059419e-9,4.532000629720789e-9,4.591952912572384e-9,4.6905964875357125e-9,0.0,0.0,3.0,90.0,72.0
2.389519693224429e-9,4.778683608421168e-9,4.108833085467858e-9,0.0,3.048930381455857e-9,3.1716235229794494e-9,3.276807929502552e-9,4.447012414530098e-9,4.4522089107848755e-9,4.77870669581014e-9,4.779259527498039e-9,5.541787947929824e-11,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622438896701206e-9,4.178106287349224e-9,0.0,2.9525028241595042e-9,3.233398154587905e-9,3.4072870907625346e-9,4.619018455028544e-9,4.625670010063716e-9,4.6265073127321335e-9,4.63056120732855e-9,1.0920497385301243e-10,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.619713162423173e-9,4.176965956312966e-9,0.0,2.8697020693167567e-9,3.4441126665891085e-9,3.4616527426427864e-9,4.616495674379906e-9,4.62309353243902e-9,4.630645067262279e-9,4.630530018047115e-9,2.144660794306722e-10,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622438663442687e-9,4.178106935039128e-9,0.0,2.8701856538587796e-9,3.656132496334349e-9,3.4965581940097627e-9,4.618846365493747e-9,4.6262420002904005e-9,4.626508799701261e-9,4.6305499201415335e-9,3.6668987230174895e-10,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622458307946886e-9,4.178109025370187e-9,0.0,2.870185997491015e-9,3.7941359697529906e-9,3.394360303166363e-9,4.61881534659788e-9,4.626247194621713e-9,4.630646429986915e-9,4.630544405618491e-9,6.057336192175918e-10,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622438487432874e-9,4.178106860438147e-9,0.0,2.826206296208653e-9,3.922582751622782e-9,3.6022994722661314e-9,4.6187406701469615e-9,4.622421440990294e-9,4.6265084200383555e-9,4.63055131958272e-9,1.1479243351120725e-9,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622446272871699e-9,4.178108763158943e-9,0.0,2.7320058314033303e-9,4.1095163202198285e-9,3.624718158794849e-9,4.617962678357216e-9,4.622427383483058e-9,4.630644357994204e-9,4.630546778968563e-9,2.0247743390082354e-9,0.0,3.0,90.0,72.0
2.3154456130214385e-9,4.622412735919953e-9,4.1781065316706805e-9,0.0,2.681516704769018e-9,4.1794030406737446e-9,3.5075218292069948e-9,4.616887433958917e-9,4.622423704557801e-9,4.626507647652675e-9,4.630555092312801e-9,3.001696245715009e-9,0.0,3.0,90.0,72.0
2.3188775344351598e-9,4.528872311707138e-9,4.135385230956976e-9,0.0,2.615522158279528e-9,4.115728476343113e-9,3.243295303114665e-9,4.522819832237839e-9,4.528895786115468e-9,4.6374764752971536e-9,4.637016064913855e-9,3.830348775849938e-9,0.0,3.0,90.0,72.0
2.3451640629446047e-9,4.532222721695505e-9,4.14817959121555e-9,0.0,2.675080083017949e-9,4.186687795993578e-9,3.153791408584232e-9,4.4515274504052315e-9,4.528872311577435e-9,4.5954700251266096e-9,4.690574246335875e-9,4.18657011496702e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133503483649839e-9,0.0,2.6145935454720585e-9,4.247535049834222e-9,3.4525352473640917e-9,1.1962109135001896e-9,4.52887929877819e-9,4.6306355551034396e-9,4.630569578925691e-9,4.231956354793319e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.135374486468306e-9,0.0,2.5029079354663777e-9,4.243334399457314e-9,3.211552922866996e-9,0.0,4.528874198223985e-9,4.577581920809158e-9,4.637439150429518e-9,4.215468775915319e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133503637287619e-9,0.0,2.31057398250798e-9,4.228199103109106e-9,2.4162979876693495e-9,0.0,4.528875228784884e-9,4.630636193610593e-9,4.630566391450754e-9,4.163222621334118e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.1481794214780385e-9,0.0,2.0079891877743743e-9,4.236706873070585e-9,1.5804553186003382e-9,0.0,4.528872682894449e-9,4.595469005196463e-9,4.690581085816494e-9,4.145062922904998e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133504119406566e-9,0.0,1.823235837657136e-9,4.13475213159348e-9,1.1905547583294104e-9,0.0,4.528874722793823e-9,4.630638112116894e-9,4.630555028168619e-9,4.097554522146805e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.148179817813207e-9,0.0,2.0079893871186265e-9,4.03316126584019e-9,1.7051002367236607e-9,0.0,4.5288725281308115e-9,4.595471817398415e-9,4.6905725483317064e-9,4.068962004052707e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.1335049233365156e-9,0.0,1.8232360406145887e-9,3.878052823460633e-9,2.359015107798767e-9,0.0,4.5288743407569805e-9,4.630640057014799e-9,4.63052516979385e-9,3.907971593977004e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.148180072178277e-9,0.0,1.62439214812956e-9,3.731069607164173e-9,2.033689388336862e-9,0.0,4.52887063846938e-9,4.595473571337922e-9,4.6905634780667165e-9,3.80069000088374e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.1335055356407744e-9,0.0,1.396020739819901e-9,3.5960648458522658e-9,2.0042841605714366e-9,0.0,4.528893128502451e-9,4.630641856858114e-9,4.630506803430652e-9,3.708787636535919e-9,0.0,3.0,90.0,72.0
0.0,4.5319600126662504e-9,4.14818014206261e-9,0.0,1.2748791810217487e-9,3.2645510311209183e-9,1.9574242872942996e-9,2.5210359202215027e-9,4.528890965297465e-9,4.595474004436727e-9,4.690562853523697e-9,3.598368071464714e-9,0.0,3.0,90.0,72.0
0.0,4.528874680793627e-9,4.1335049790561295e-9,0.0,1.005885992145098e-9,2.939750641346426e-9,2.2362694042601042e-9,4.5030200251467535e-9,4.52888988953881e-9,4.630641205945468e-9,4.6305321243467726e-9,2.9617332936322024e-9,0.0,3.0,90.0,72.0
0.0,4.4785962565884475e-9,4.125434136491626e-9,0.0,7.071668357876628e-10,2.1798330169628316e-9,2.324595159733771e-9,4.4723611856417894e-9,4.481372721772838e-9,4.614257793457007e-9,4.7459607292924e-9,1.677931487979444e-9,0.0,3.0,90.0,72.0
2.3182096242635453e-9,4.636173555321494e-9,4.0258616522991275e-9,0.0,1.915378849104936e-10,1.904009818311251e-9,2.6086194607749496e-9,4.3533394642893565e-9,4.359439700859503e-9,4.636170572062455e-9,4.636062959347199e-9,1.7494892822731366e-9,0.0,3.0,90.0,72.0
2.5382291823916603e-9,4.250291633680438e-9,3.96608832272554e-9,0.0,0.0,2.4867907076616046e-9,3.0275239898527657e-9,4.248212070427952e-9,4.25326410260983e-9,4.6828800986384494e-9,5.075681395060583e-9,2.153543344334398e-9,0.0,3.0,90.0,72.0
2.3589166175952414e-9,4.7175303734483805e-9,4.1601148480206584e-9,0.0,0.0,3.1219589890742535e-9,3.554574988796147e-9,4.536649776363045e-9,4.5421539545347155e-9,4.717523143224726e-9,4.717326054241791e-9,2.540935314427021e-9,0.0,3.0,90.0,72.0
2.3689779027336044e-9,4.525833414964429e-9,4.155652904346892e-9,0.0,0.0,3.5638226307228766e-9,3.822155399115804e-9,4.523464069702768e-9,4.528897579596997e-9,4.632678741900914e-9,4.737513017513501e-9,3.0605936899363073e-9,0.0,3.0,90.0,72.0
2.5069368803087855e-9,5.0133454832750475e-9,4.005584031767713e-9,0.0,0.0,3.77924099489825e-9,3.770187041549727e-9,4.29794600991942e-9,4.300010708189841e-9,5.013341940278376e-9,5.0132069090225095e-9,3.7695600721434145e-9,0.0,3.0,90.0,72.0
2.3182238351182605e-9,4.622441055559785e-9,4.180269277791844e-9,0.0,0.0,4.107330476880497e-9,3.9142369699387194e-9,4.6193495746210736e-9,4.622426196466087e-9,4.629223413086819e-9,4.636052287722391e-9,4.090108320484837e-9,0.0,3.0,90.0,72.0
2.3182238351182605e-9,4.636194192089764e-9,4.180271568259467e-9,0.0,0.0,4.218222996489719e-9,3.955006298076075e-9,4.619311630631842e-9,4.622423004725965e-9,4.636192080092108e-9,4.6360431012854095e-9,3.905474015102931e-9,0.0,3.0,90.0,72.0
2.3182238351182605e-9,4.622439877386782e-9,4.18026874019759e-9,0.0,0.0,4.291488765738589e-9,3.98223809619593e-9,4.619241123157039e-9,4.622415377228516e-9,4.6292213854450944e-9,4.636054764235503e-9,3.4522363381542675e-9,0.0,3.0,90.0,72.0
2.318216729690903e-9,4.6224737715923675e-9,4.180270500000719e-9,0.0,0.0,4.333932624706468e-9,3.940527193493346e-9,4.6189426899460115e-9,4.622426667371202e-9,4.636185144700898e-9,4.6360481961342125e-9,3.1380982870570405e-9,0.0,3.0,90.0,72.0
2.318216729690903e-9,4.622437860664429e-9,4.180268358469054e-9,0.0,0.0,4.351115448640662e-9,3.8759664042197125e-9,4.617893359506162e-9,4.622410504611904e-9,4.629220081019437e-9,4.636058327784046e-9,3.101620366896424e-9,0.0,3.0,90.0,72.0
2.318216729690903e-9,4.622414959735885e-9,4.180269184915531e-9,0.0,0.0,4.345396100738759e-9,3.766790297917637e-9,4.614428760739457e-9,4.622413812435231e-9,4.636178760925563e-9,4.636070561664661e-9,3.927028460181198e-9,0.0,3.0,90.0,72.0
2.365602824738744e-9,4.530024940682998e-9,4.155001195213285e-9,0.0,0.0,4.295495150093082e-9,3.6176060088877557e-9,4.479155001397015e-9,4.526681432418756e-9,4.613735985008293e-9,4.730686309662107e-9,4.124565853153155e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133640440917312e-9,0.0,0.0,4.298731469170164e-9,3.3295567041792734e-9,1.986621853792735e-9,4.526687709501966e-9,4.63546212795077e-9,4.635372545261414e-9,4.050347704488141e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133830977144413e-9,0.0,0.0,4.263913169087148e-9,3.194325635916451e-9,0.0,4.526683538992076e-9,4.57556466261032e-9,4.636036277351554e-9,4.1348711004440435e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133640167958172e-9,0.0,0.0,4.23448911129071e-9,3.2800179812103072e-9,0.0,4.5266854355754115e-9,4.635462976297933e-9,4.635389382785862e-9,4.192063610533854e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.155000621800492e-9,0.0,0.0,4.187966008206989e-9,3.1607320704304586e-9,0.0,4.526681489468071e-9,4.613730482669008e-9,4.730708216893346e-9,4.211898389349418e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133831900986564e-9,0.0,0.0,4.098504160923605e-9,2.8714410722940897e-9,0.0,4.526682884762011e-9,4.636173313082677e-9,4.6360767494803145e-9,4.1719564714676375e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.155001309946755e-9,0.0,0.0,3.931816767844758e-9,2.223557985685218e-9,0.0,4.526679743934943e-9,4.613737483016026e-9,4.730683457270383e-9,4.179687563268489e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133832415729616e-9,0.0,0.0,3.722378871311132e-9,1.6719229533593096e-9,0.0,4.526704680690495e-9,4.636175288229211e-9,4.636061431279953e-9,4.162763416353936e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.155001581793935e-9,0.0,0.0,3.536615521857186e-9,1.4138815357078317e-9,0.0,4.526700806868185e-9,4.613740180178281e-9,4.730674729658845e-9,4.2290280195401294e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.133833446871158e-9,0.0,0.0,2.9794294577197356e-9,9.896962777224514e-10,0.0,4.526695618907684e-9,4.636178251115297e-9,4.6360231266884655e-9,4.220824558112471e-9,0.0,3.0,90.0,72.0
