Constraint,CapRes_1
t7950,1.186253355297613e-9
t7951,9.094714334584576e-10
t7952,1.1668540579845792e-9
t7953,9.159918375215706e-10
t7954,1.1486922346119866e-9
t7955,9.807116667039043e-10
t7956,1.1646722558264455e-9
t7957,9.78367158262903e-10
t7958,1.1838034907922848e-9
t7959,9.69397817891455e-10
t7960,1.1912841652887306e-9
t7961,9.615387138559012e-10
t7962,1.2427554661014569e-9
t7963,9.358060532054443e-10
t7964,1.2434700929014055e-9
t7965,1.089103816214693e-9
t7966,1.331325433544331e-9
t7967,9.568644820113844e-10
t7968,1.2273908081265376e-9
t7969,9.762714080469348e-10
t7970,1.1944687953401152e-9
t7971,9.796712462531262e-10
t7972,1.1917867287038353e-9
t7973,9.738378471967473e-10
t7974,1.2011623102785603e-9
t7975,9.053068920087084e-10
t7976,1.4148956122463676e-9
t7977,9.294025917123855e-10
t7978,1.1719821545169357e-9
t7979,9.560336318895662e-10
t7980,1.3650116580643843e-9
t7981,1.8726946897905844e-9
t7982,1.3740949898242376e-9
t7983,1.9652496252126366e-9
t7984,2.0531425587737465e-9
t7985,9.280594033487572e-10
t7986,1.3883603946313136e-9
t7987,9.594172128822777e-10
t7988,1.2404832926253387e-9
t7989,1.0814856417672906e-9
t7990,1.3787118034347193e-9
t7991,9.626155451607043e-10
t7992,1.3865866008386423e-9
t7993,9.615849420844182e-10
t7994,1.2083632045891816e-9
t7995,9.851495829544779e-10
t7996,1.2095649015357289e-9
t7997,9.628014490952121e-10
t7998,1.2155108640068604e-9
t7999,9.291797335462954e-10
t8000,1.363942731018101e-9
t8001,1.1054285190824119e-9
t8002,1.378088458519035e-9
t8003,1.092105936231098e-9
t8004,1.3623840059327596e-9
t8005,1.170713795442758e-9
t8006,1.839717471822564e-9
t8007,1.9216791046294876e-9
t8008,2.013305176876932e-9
t8009,9.610863532631658e-10
t8010,1.2123759001104741e-9
t8011,9.372496563068081e-10
t8012,1.2123325560621187e-9
t8013,9.315623662142862e-10
t8014,1.2095147796529033e-9
t8015,9.473478482578809e-10
t8016,1.2018858304021187e-9
t8017,9.97637231193412e-10
t8018,1.2088606866932424e-9
t8019,1.0100358695767066e-9
t8020,1.1902230145465739e-9
t8021,1.0104570119267544e-9
t8022,1.1911222766706652e-9
t8023,9.922718460848957e-10
t8024,1.1770813650981545e-9
t8025,9.785752510660562e-10
t8026,1.2503068753741082e-9
t8027,1.0654179342441553e-9
t8028,1.3210957403470006e-9
t8029,1.0984471864848962e-9
t8030,1.3216436709571803e-9
t8031,1.0432790293713363e-9
t8032,1.2105897335025194e-9
t8033,9.879164280580672e-10
t8034,1.1845234971570845e-9
t8035,9.43673459070451e-10
t8036,1.1905639909515822e-9
t8037,9.356573999376989e-10
t8038,1.1905215077958807e-9
t8039,9.51268969705709e-10
t8040,1.1791629306833805e-9
t8041,9.711157090126236e-10
t8042,1.1989040040972432e-9
t8043,9.78942417845815e-10
t8044,1.1918767272410498e-9
t8045,9.672098801410305e-10
t8046,1.1859192223861839e-9
t8047,9.073137965750588e-10
t8048,1.1796490236870523e-9
t8049,8.723522673145206e-10
t8050,1.1444859539376384e-9
t8051,9.42218204715119e-10
t8052,1.1876303269372449e-9
t8053,9.891255247414811e-10
t8054,1.1957071329801781e-9
t8055,9.687682758029236e-10
t8056,1.147555159815989e-9
t8057,9.282929195223216e-10
t8058,1.1979288632456182e-9
t8059,9.101800778396468e-10
t8060,1.1962273969203347e-9
t8061,9.103760441420731e-10
t8062,1.197930417036905e-9
t8063,9.24312973619e-10
t8064,1.1850571440299033e-9
t8065,9.702574740848724e-10
t8066,1.1996279390469978e-9
t8067,9.838143368712067e-10
t8068,1.3471760265778748e-9
t8069,9.705357345175072e-10
t8070,1.2075201075583167e-9
t8071,9.041240420313592e-10
t8072,1.3676358139224216e-9
t8073,1.0187207023413475e-9
t8074,1.3381875676340058e-9
t8075,1.012815739226714e-9
t8076,1.3269486619626794e-9
t8077,1.930823671093801e-9
t8078,2.009929639817957e-9
t8079,1.9557526544840915e-9
t8080,2.04773330817862e-9
t8081,9.136473638368137e-10
t8082,1.203931660808286e-9
t8083,9.096939180117978e-10
t8084,1.2031234084090978e-9
t8085,9.085817485786508e-10
t8086,1.1990789777693439e-9
t8087,9.351238062856344e-10
t8088,1.3219358421567092e-9
t8089,1.0623056617459472e-9
t8090,1.2103551484824518e-9
t8091,9.88119406963956e-10
t8092,1.1871305898139488e-9
t8093,1.054778692808458e-9
t8094,1.1935651197354513e-9
t8095,9.319692637197136e-10
t8096,1.3815734650043947e-9
t8097,1.1024681122310834e-9
t8098,2.094816145905293e-9
t8099,2.0126439352781164e-9
t8100,2.078330939684524e-9
t8101,2.012573142691359e-9
t8102,2.0802618052750372e-9
t8103,2.0175032616398907e-9
t8104,2.0836505343097715e-9
t8105,9.094673509895432e-10
t8106,1.2183969405229013e-9
t8107,9.068521965146408e-10
t8108,1.2115709080722954e-9
t8109,9.130095346736875e-10
t8110,1.2067898454721602e-9
t8111,9.379023609188835e-10
t8112,1.2194591630055951e-9
t8113,1.0051567376535389e-9
t8114,1.2058144935956722e-9
t8115,9.97023096323147e-10
t8116,1.2031726331647422e-9
t8117,9.987617631987568e-10
t8118,1.2108506744091242e-9
t8119,9.358821050680286e-10
t8120,1.2088139894694088e-9
t8121,8.800854745817802e-10
t8122,1.188502173678e-9
t8123,1.0228041375322188e-9
t8124,1.3197470654112777e-9
t8125,1.1006312478853015e-9
t8126,1.3372825602350285e-9
t8127,1.053365039412569e-9
t8128,1.355276244261645e-9
t8129,9.303606135949641e-10
t8130,1.222430662739906e-9
t8131,9.20498456389446e-10
t8132,1.2248036612128241e-9
t8133,9.204723874256052e-10
t8134,1.244795349021125e-9
t8135,9.60620452661821e-10
t8136,1.240202321397459e-9
t8137,1.0113122113716501e-9
t8138,1.3561392790017476e-9
t8139,1.0163281665825418e-9
t8140,1.2159347372250313e-9
t8141,1.0280618229229328e-9
t8142,1.2235700731899332e-9
t8143,9.464957938437845e-10
t8144,1.4029205489555074e-9
t8145,1.9637732135448525e-9
t8146,2.108264230401239e-9
t8147,1.9609257820056115e-9
t8148,2.109875749306854e-9
t8149,2.0376150750275384e-9
t8150,2.104935679740023e-9
t8151,2.035140148420951e-9
t8152,2.099741113929799e-9
t8153,9.009149124081293e-10
t8154,1.2166069288182585e-9
t8155,9.033294587408565e-10
t8156,1.2169892363578335e-9
t8157,9.091350403087098e-10
t8158,1.2171498946060033e-9
t8159,9.351208297238682e-10
t8160,1.2317354854151985e-9
t8161,1.0148889446645075e-9
t8162,1.3814196806499166e-9
t8163,1.1378001619583392e-9
t8164,1.3660173703259134e-9
t8165,1.0586495594717496e-9
t8166,1.1959036974357692e-9
t8167,9.686072437791443e-10
t8168,1.170283160208227e-9
t8169,9.310182853410759e-10
t8170,1.1693007910886099e-9
t8171,9.886470297870892e-10
t8172,1.1929321718703216e-9
t8173,1.164916123538385e-9
t8174,1.2396992922182681e-9
t8175,1.075936657861305e-9
t8176,1.8927797887170506e-9
t8177,9.484648512966889e-10
t8178,1.1946797656404722e-9
t8179,9.335583741966928e-10
t8180,1.1934399173030657e-9
t8181,9.27207126561793e-10
t8182,1.1916445361252753e-9
t8183,9.495464495527867e-10
t8184,1.208839897798815e-9
t8185,1.0953762731631934e-9
t8186,1.2085702934645703e-9
t8187,1.0071751015791934e-9
t8188,1.2059789049788041e-9
t8189,1.0092458779715741e-9
t8190,1.2067166763157674e-9
t8191,9.563002440789427e-10
t8192,1.1726897671520761e-9
t8193,9.166939715433844e-10
t8194,1.1358837505865242e-9
t8195,9.87221688479065e-10
t8196,1.1840379967740152e-9
t8197,1.0505489113616122e-9
t8198,1.2446863452359284e-9
t8199,1.004725857133055e-9
t8200,1.1647005227976803e-9
t8201,9.5511199844985e-10
t8202,1.1883239816180249e-9
t8203,9.267314276615059e-10
t8204,1.1876417345349248e-9
t8205,9.286552630707142e-10
t8206,1.2139879824775217e-9
t8207,9.779777733592321e-10
t8208,1.2019107407405767e-9
t8209,9.882933519735913e-10
t8210,1.2013407723935909e-9
t8211,1.0003563200845505e-9
t8212,1.2035319848970453e-9
t8213,1.001482023769816e-9
t8214,1.210504569053464e-9
t8215,9.305318024047904e-10
t8216,1.2243608614431272e-9
t8217,1.0479174131171864e-9
t8218,1.382499712068438e-9
t8219,1.0988314737650453e-9
t8220,1.45026712190031e-9
t8221,1.1240263890335488e-9
t8222,1.379148097849483e-9
t8223,1.9450402431111325e-9
t8224,1.6001177621694751e-9
t8225,1.1463178011759873e-9
t8226,1.3772176856930546e-9
t8227,9.829203856791082e-10
t8228,1.3150813043597292e-9
t8229,1.0784751995955365e-9
t8230,1.2367118209037804e-9
t8231,9.395043565368757e-10
t8232,1.2014815690461318e-9
t8233,1.0854279892150509e-9
t8234,1.3883618852587915e-9
t8235,1.1440885960555958e-9
t8236,1.382377002879694e-9
t8237,1.0806474654481474e-9
t8238,1.2242004826545093e-9
t8239,9.153778993467556e-10
t8240,1.2294247672109067e-9
t8241,8.859435430531029e-10
t8242,1.1861115070449623e-9
t8243,9.930664667073027e-10
t8244,1.2387178738614047e-9
t8245,1.0270472080679206e-9
t8246,1.302504811320304e-9
t8247,1.0136201957820788e-9
t8248,1.2847297467835223e-9
t8249,9.566591477384932e-10
t8250,1.2234384708107208e-9
t8251,9.304523768751393e-10
t8252,1.2248703666766622e-9
t8253,9.321660231638014e-10
t8254,1.2220459483721235e-9
t8255,9.459091739069206e-10
t8256,1.208941656288925e-9
t8257,1.0599460167883072e-9
t8258,1.4082184509574047e-9
t8259,1.1379000652767725e-9
t8260,1.4376320248751205e-9
t8261,1.1403080275399017e-9
t8262,1.216281658125142e-9
t8263,9.187283864070266e-10
t8264,1.3059861735605494e-9
t8265,8.840672386100805e-10
t8266,1.1944037226207795e-9
t8267,9.194445578844658e-10
t8268,1.1877258271329716e-9
t8269,9.847942140611408e-10
t8270,1.1828714371819105e-9
t8271,1.0226684120918826e-9
t8272,1.4304975685535474e-9
t8273,1.0072430059574282e-9
t8274,1.2478196929851195e-9
t8275,9.260222120997694e-10
t8276,1.3303154043307717e-9
t8277,1.0152705992351244e-9
t8278,1.2501748453690396e-9
t8279,9.473804434087368e-10
t8280,1.236349126061904e-9
t8281,1.1590165202565313e-9
t8282,1.4367215261568181e-9
t8283,1.2015484785496793e-9
t8284,1.4329131459136878e-9
t8285,1.1550088331476883e-9
t8286,1.233877236509276e-9
t8287,9.45253134943564e-10
t8288,1.310817170583102e-9
t8289,8.902881156466941e-10
t8290,1.163042574286679e-9
t8291,9.722462292718629e-10
t8292,1.2140503204673779e-9
t8293,1.014952594463437e-9
t8294,1.212144478860422e-9
t8295,9.796327491754102e-10
t8296,1.3219683559108112e-9
t8297,1.006673219661636e-9
t8298,1.2531731746978608e-9
t8299,1.0150657772918606e-9
t8300,1.3331925008710168e-9
t8301,1.0902935694978796e-9
t8302,1.398438508735099e-9
t8303,9.431453941370637e-10
t8304,1.2377572586963363e-9
t8305,9.859511679672739e-10
t8306,1.3724293630871686e-9
t8307,1.125107877696866e-9
t8308,1.4273837944299004e-9
t8309,1.1521751738823075e-9
t8310,1.402306823110292e-9
t8311,1.0078549242589273e-9
t8312,1.2265068452859502e-9
t8313,8.87597999296707e-10
t8314,1.3139738457019697e-9
t8315,1.0586467563539075e-9
t8316,1.3514513852390866e-9
t8317,1.1155670355857814e-9
t8318,1.4135581066074083e-9
t8319,1.3804820959966094e-9
t8320,1.9179865505697625e-9
t8321,1.0022505611612962e-9
t8322,1.3211009638237293e-9
t8323,9.296560964266712e-10
t8324,1.3199595268593427e-9
t8325,1.154292757858626e-9
t8326,1.3930762041719724e-9
t8327,1.0749189391456284e-9
t8328,1.364636556085888e-9
t8329,1.0649819503537456e-9
t8330,1.2182911251421515e-9
t8331,1.0034021485564008e-9
t8332,1.3537980985281328e-9
t8333,1.0836554205109714e-9
t8334,1.2232157408375502e-9
t8335,9.396534476092547e-10
t8336,1.1866235241398021e-9
t8337,9.116350207013762e-10
t8338,1.1586573132983798e-9
t8339,1.004221160900526e-9
t8340,1.2764191050023164e-9
t8341,1.0663284610420072e-9
t8342,1.3168898130107674e-9
t8343,1.1341234682819886e-9
t8344,1.880903738568087e-9
t8345,9.791512697376201e-10
t8346,1.2375729015278634e-9
t8347,9.387404900849782e-10
t8348,1.209455122173598e-9
t8349,9.528526325881995e-10
t8350,1.373795254415246e-9
t8351,9.776363694204306e-10
t8352,1.223111300802592e-9
t8353,1.0007451827820815e-9
t8354,1.2158387461942684e-9
t8355,1.14147340677442e-9
t8356,1.3813036212245677e-9
t8357,1.0119828441512378e-9
t8358,1.1916926409889157e-9
t8359,9.913564623231935e-10
t8360,1.2035349621827057e-9
t8361,9.425097528038211e-10
t8362,1.167409434329958e-9
t8363,9.90210195997036e-10
t8364,1.2858100834478731e-9
t8365,1.041729909928517e-9
t8366,1.2782207355615301e-9
t8367,1.0244361173366653e-9
t8368,1.3971375861410335e-9
t8369,9.974602690565397e-10
t8370,1.237988518048035e-9
t8371,9.586923088985681e-10
t8372,1.2391088571478082e-9
t8373,1.0240931541062188e-9
t8374,1.2973964146462098e-9
t8375,9.743400696575024e-10
t8376,1.2228983282445405e-9
t8377,9.978069984142703e-10
t8378,1.3554080866650164e-9
t8379,1.0688437134549568e-9
t8380,1.3553974994132042e-9
t8381,1.0080603490695284e-9
t8382,1.2264113676046374e-9
t8383,9.386389158363464e-10
t8384,1.3634380746142321e-9
t8385,8.919135910739528e-10
t8386,1.316602063268038e-9
t8387,1.0445803048665685e-9
t8388,1.4467160898397498e-9
t8389,1.3663112752225726e-9
t8390,1.5496240110271819e-9
t8391,1.11408390208718e-9
t8392,1.3954218808025917e-9
t8393,1.0602755258925926e-9
t8394,1.2223762640005862e-9
t8395,9.36548346001586e-10
t8396,1.220105555461477e-9
t8397,9.323439655151705e-10
t8398,1.223629284720152e-9
t8399,9.244833317710226e-10
t8400,1.1898526091935115e-9
t8401,9.69315771512182e-10
t8402,1.2905906599159312e-9
t8403,1.0183216603443158e-9
t8404,1.4134444677701069e-9
t8405,1.1019291369260228e-9
t8406,1.3604188993287142e-9
t8407,1.0733338891599214e-9
t8408,1.3594133471276896e-9
t8409,8.787647190351672e-10
t8410,1.1807709266907563e-9
t8411,1.0781082716335517e-9
t8412,1.4355306480415586e-9
t8413,1.354296794378783e-9
t8414,1.3334875650142826e-9
t8415,1.948048108737558e-9
t8416,2.043358785195263e-9
t8417,1.0628770913797859e-9
t8418,1.366490642713929e-9
t8419,1.0579851235604254e-9
t8420,1.3678767664334523e-9
t8421,1.0985837449419443e-9
t8422,1.3703651356762578e-9
t8423,1.1506548833087876e-9
t8424,1.2860214501454363e-9
t8425,9.563868606719936e-10
t8426,1.2094132997247806e-9
t8427,9.682397458315518e-10
t8428,1.2062514305454981e-9
t8429,9.42931136542195e-10
t8430,1.189136374042219e-9
t8431,8.921428917389137e-10
t8432,1.206690137014793e-9
t8433,8.713433979039317e-10
t8434,1.1563523558656808e-9
t8435,9.008648880913827e-10
t8436,1.175929545298875e-9
t8437,1.0205910386263838e-9
t8438,1.2985806580417658e-9
t8439,1.0851229719991877e-9
t8440,1.4824500132385066e-9
t8441,1.0729570435507408e-9
t8442,1.318703855727318e-9
t8443,9.209751194821037e-10
t8444,1.3198087636955916e-9
t8445,1.0815973160166726e-9
t8446,1.4164408356607138e-9
t8447,1.1149660632543477e-9
t8448,1.2271821568990041e-9
t8449,9.717465148940334e-10
t8450,1.2144450799973984e-9
t8451,9.901506544748564e-10
t8452,1.2109844808299256e-9
t8453,9.846973661076234e-10
t8454,1.2170375722692469e-9
t8455,9.332017997511286e-10
t8456,1.2134127963034212e-9
t8457,8.629317166536412e-10
t8458,1.1637086090795206e-9
t8459,8.800467837238297e-10
t8460,1.1624149561001068e-9
t8461,9.135290195005444e-10
t8462,1.1777812696129656e-9
t8463,9.231758944064765e-10
t8464,1.3827980234170212e-9
t8465,1.0684215709000295e-9
t8466,1.3100287169435196e-9
t8467,1.0688293811202865e-9
t8468,1.3654607458236503e-9
t8469,1.1085405702854706e-9
t8470,1.4318832087762256e-9
t8471,1.1426979920583719e-9
t8472,1.3783552004859354e-9
t8473,1.0569970936466251e-9
t8474,1.206863951858206e-9
t8475,9.698441839087949e-10
t8476,1.337532630498559e-9
t8477,9.76242971710211e-10
t8478,1.2138444765542258e-9
t8479,9.078324078752182e-10
t8480,1.233644640580584e-9
t8481,8.763174565240421e-10
t8482,1.2469136458196187e-9
t8483,9.915118586629174e-10
t8484,1.3315452824871291e-9
t8485,1.0770145628952623e-9
t8486,1.4449139588982808e-9
t8487,1.2155432065405222e-9
t8488,1.5898563896994631e-9
t8489,9.418522230554668e-10
t8490,1.4084793748977711e-9
t8491,1.164946191427691e-9
t8492,1.4119787931587427e-9
t8493,1.0848351386214988e-9
t8494,1.3778456462610874e-9
t8495,1.0731921779884637e-9
t8496,1.3607562542885845e-9
t8497,9.89927017585213e-10
t8498,1.3429385826582353e-9
t8499,1.0574425888428744e-9
t8500,1.3428877919692097e-9
t8501,1.059719622239839e-9
t8502,1.2125913692816356e-9
t8503,9.268011822405004e-10
t8504,1.1833664516228253e-9
t8505,1.0220056756936233e-9
t8506,1.3617662832065213e-9
t8507,1.085741262272038e-9
t8508,1.3548894600702427e-9
t8509,1.3841550779901688e-9
t8510,1.5666397913267625e-9
t8511,1.392551890952739e-9
t8512,2.06504754137012e-9
t8513,9.388369022071845e-10
t8514,1.2724722507707327e-9
t8515,9.335783033498384e-10
t8516,1.2260847787766344e-9
t8517,1.0743430037259393e-9
t8518,1.2290451033965323e-9
t8519,9.397479060872192e-10
t8520,1.2194856114000106e-9
t8521,9.687583464618056e-10
t8522,1.216821114252741e-9
t8523,9.758344157116426e-10
t8524,1.2188213684997554e-9
t8525,9.784018321262627e-10
t8526,1.2220890592295032e-9
t8527,9.767428689927275e-10
t8528,1.2108637574438786e-9
t8529,9.260377759632154e-10
t8530,1.1811035830460242e-9
t8531,1.0113826137250016e-9
t8532,1.3217826235745033e-9
t8533,1.0616641385433383e-9
t8534,1.3283378223873725e-9
t8535,1.0492563458838076e-9
t8536,1.1931646831699319e-9
t8537,9.702365182915767e-10
t8538,1.207078508255231e-9
t8539,9.307944544071967e-10
t8540,1.2134719982293955e-9
t8541,9.173684418086924e-10
t8542,1.2341988015752565e-9
t8543,9.616475017006256e-10
t8544,1.3704795164296556e-9
t8545,1.0696301665228988e-9
t8546,1.3538478217905299e-9
t8547,1.064928553067817e-9
t8548,1.3514251732320376e-9
t8549,1.0190649387701988e-9
t8550,1.2169975403258658e-9
t8551,9.42850675659236e-10
t8552,1.2158908531654995e-9
t8553,9.002039707474191e-10
t8554,1.3782805748050694e-9
t8555,1.2257904249807576e-9
t8556,2.0575986542002126e-9
t8557,1.9883157038481793e-9
t8558,2.0525094779696407e-9
t8559,1.9686048759655306e-9
t8560,2.037444781634055e-9
t8561,1.0684207380986878e-9
t8562,1.2379336086591454e-9
t8563,9.385559438563394e-10
t8564,1.2119227738584886e-9
t8565,9.393332909792525e-10
t8566,1.2330414069891263e-9
t8567,9.41376315973071e-10
t8568,1.195307176306511e-9
t8569,1.0646538383629126e-9
t8570,1.3504821962620605e-9
t8571,1.0636284308139236e-9
t8572,1.3425466343447572e-9
t8573,1.058076492563996e-9
t8574,1.3531577168176413e-9
t8575,9.170798373917226e-10
t8576,1.2109205309701564e-9
t8577,8.768086170022388e-10
t8578,1.1801542398443562e-9
t8579,9.087165180462982e-10
t8580,1.921798434879508e-9
t8581,1.9790501294396555e-9
t8582,2.0426472567990294e-9
t8583,1.9557523235659988e-9
t8584,2.0426331630516335e-9
t8585,9.338670800206105e-10
t8586,1.2077942142241775e-9
t8587,9.165956716631765e-10
t8588,1.222894048804541e-9
t8589,1.1059313136887416e-9
t8590,1.360409603900495e-9
t8591,1.0859806941986652e-9
t8592,1.3425431011667181e-9
t8593,1.0996095981173547e-9
t8594,1.431934396073599e-9
t8595,1.0928406891511738e-9
t8596,1.339013136458884e-9
t8597,1.0566315280443309e-9
t8598,1.2774535105847605e-9
t8599,9.264252442966308e-10
t8600,1.3577168254056605e-9
t8601,8.652801093591828e-10
t8602,1.1729765739299465e-9
t8603,8.951193151445752e-10
t8604,1.3322173931454402e-9
t8605,1.412102541808496e-9
t8606,1.617675457103958e-9
t8607,1.4161641991165638e-9
t8608,2.0888751100386573e-9
t8609,1.0202317774575845e-9
t8610,1.2434955406064304e-9
t8611,9.201167288680351e-10
t8612,1.2329727388088305e-9
t8613,9.275111953833818e-10
t8614,1.3774205847055113e-9
t8615,1.1441435614126298e-9
t8616,1.4607640138869605e-9
t8617,1.098247012698045e-9
t8618,1.3553372345275667e-9
t8619,1.0909406488156231e-9
t8620,1.3544764953792225e-9
t8621,1.0940926793332544e-9
t8622,1.3219684010192038e-9
t8623,9.202971078330446e-10
t8624,1.2059698769237068e-9
t8625,8.663124858370088e-10
t8626,1.1631699208790958e-9
t8627,9.425186723090038e-10
t8628,1.1681233320285267e-9
t8629,9.78762950631324e-10
t8630,1.1818532675273294e-9
t8631,9.581365491481712e-10
t8632,1.151540056360949e-9
t8633,9.198603452789852e-10
t8634,1.2041682012817656e-9
t8635,9.076109557005115e-10
t8636,1.200033337647328e-9
t8637,9.038824063459563e-10
t8638,1.2050200186312598e-9
t8639,9.370526318246712e-10
t8640,1.2180448562783037e-9
t8641,1.0974218636939344e-9
t8642,1.2950821502838548e-9
t8643,1.0947077706952834e-9
t8644,1.3722761639752303e-9
t8645,1.1383865909977897e-9
t8646,1.3533476503229575e-9
t8647,9.499609633950214e-10
t8648,1.1966319649404916e-9
t8649,8.884361597213704e-10
t8650,1.161749011560893e-9
t8651,9.91770183273284e-10
t8652,1.208384323793105e-9
t8653,1.0160118668844085e-9
t8654,1.2258298770150809e-9
t8655,9.931221406312703e-10
t8656,1.1862360734854602e-9
t8657,9.20603555244405e-10
t8658,1.211405508835358e-9
t8659,9.138212089939137e-10
t8660,1.2076670976338198e-9
t8661,9.149330041046391e-10
t8662,1.2054436814556468e-9
t8663,9.491309568310532e-10
t8664,1.216456962966008e-9
t8665,9.896404051979989e-10
t8666,1.407687827970526e-9
t8667,1.0370594055802083e-9
t8668,1.4095791722722796e-9
