Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
3.9623798461008164e-5,8.810285896004891e-5,0.0,0.0,2.4434993296058198e-5,3.537195438331215e-6,1.3060491464865476e-5,7.392269421180259e-6,2.408798105449968e-5,8.828718137606356e-5,3.5668025019173614e-5,0.0,0.0,4.4108518942209685e-5,4.411256892922211e-5
4.65649878336194e-5,0.00010194358721712624,0.0,0.0,2.340777491242151e-5,3.860950385193147e-6,5.529201572299767e-5,4.884349329442796e-6,2.3205664990081598e-5,0.00010216208755624557,3.7029931600450984e-5,0.0,5.07392625858083e-5,5.11335556794279e-5,5.116546781636089e-5
4.8758508230051234e-5,0.00010631662713177665,0.0,0.0,2.262683634338767e-5,4.1797525940662955e-6,8.880279348630612e-5,3.875817853966502e-6,2.3661259467986348e-5,0.0001065508105883102,3.781780531662689e-5,0.0,0.0,5.334595278583265e-5,5.337571626284898e-5
5.0373526061520124e-5,0.00010952717743871365,0.0,0.0,2.3502696005916522e-5,4.181433736527119e-6,9.629462750104372e-5,3.6923783215619954e-6,2.6370609074194458e-5,0.0001097758635362298,3.799924813261848e-5,0.0,5.356109890666816e-5,5.4970153570366165e-5,5.499510879047875e-5
5.1691227163530584e-5,0.00011213938558267379,0.0,0.0,2.40347975076367e-5,4.22798595115737e-6,8.687979191715291e-5,3.7859032666271e-6,2.704365781808024e-5,0.00011239903577927851,3.799852013217435e-5,0.0,5.569620275391873e-5,5.6296369422170756e-5,5.631183163501419e-5
5.140588483953934e-5,0.00011155171788541754,0.0,0.0,2.4206724302076742e-5,4.498917583396661e-6,8.748744601713274e-5,3.9243356941778455e-6,2.787967213294634e-5,0.00011181763666354833,3.7466065002937905e-5,0.0,5.5262440743164554e-5,5.6010002147388604e-5,5.6026223091976135e-5
4.934455876792754e-5,0.00010740503021140932,0.0,0.0,2.433507438827505e-5,4.8119388017865e-6,8.893032402106988e-5,3.783972689982433e-6,2.8064907960024105e-5,0.00010767508858176504,3.7146450739087384e-5,0.0,5.208577732694619e-5,5.392398645653884e-5,5.3958789337116286e-5
4.4239592032369046e-5,9.711758849842058e-5,0.0,0.0,2.533808629092883e-5,4.938511077309644e-6,7.981245407158098e-5,4.560129016923745e-6,2.5073130449933152e-5,9.744497508464708e-5,3.664503566768695e-5,0.0,4.7761238074206513e-5,4.8756776699576676e-5,4.876341662196637e-5
6.081266862967283e-6,2.106132479315368e-5,0.0,0.0,1.5596652773705323e-5,5.573337513065843e-6,1.767349753561041e-5,5.395076136536206e-6,1.419018226007532e-5,2.1168311226336286e-5,1.7499000065087434e-5,0.0,9.672070746868933e-6,9.802070841224975e-6,9.80453745391685e-6
0.0,0.0,0.0,0.0,1.572713449444472e-5,7.4463779510649265e-6,0.0,5.873472356114367e-6,1.3103594707415656e-5,0.0,1.7565846141096776e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6145621154764586e-5,8.714833811531311e-6,0.0,5.946044409090956e-6,1.2539462920504567e-5,0.0,1.7568445072110662e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6398240728534665e-5,9.162046302345726e-6,0.0,5.837315058915341e-6,1.2686380928274013e-5,0.0,1.756062788362206e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6666028076893037e-5,9.999534251197622e-6,0.0,6.232531480881525e-6,1.3092383619903467e-5,0.0,1.7558905771703477e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6839034769575734e-5,1.1120286853959523e-5,0.0,7.711867044894589e-6,1.2061116380776058e-5,0.0,1.7514364946272728e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.68170243068268e-5,1.216985182260996e-5,0.0,9.256328999776504e-6,1.1094496723758672e-5,0.0,1.7377262728545245e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6817044598512886e-5,1.3060111905643867e-5,0.0,1.0603236532853293e-5,1.0563738731822268e-5,0.0,1.7783672735208946e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6976375182963935e-5,1.4345978432119682e-5,0.0,1.2076908192381618e-5,9.791142846999583e-6,0.0,1.872032332219271e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6562939206945918e-5,1.4606768196371839e-5,0.0,1.3318338793525976e-5,7.666545474210037e-6,0.0,1.8781839501472684e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.635952964878114e-5,1.4977340341870042e-5,0.0,1.3960470923747718e-5,5.793324174406546e-6,0.0,1.8794665717478478e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.570625517121178e-5,1.537997098344501e-5,0.0,1.413397282508307e-5,3.5739290598200175e-6,0.0,1.8696181870162683e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.433051772991363e-5,1.4600403588707007e-5,0.0,1.353319866930976e-5,2.023534466080934e-6,0.0,1.7374472413501096e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4385259490910994e-5,1.4629121161750056e-5,0.0,1.3911968528823766e-5,8.600407362325817e-7,0.0,1.736089680754945e-5,0.0,0.0,0.0,0.0
0.0,2.0889699534244952e-5,0.0,0.0,1.530757555944336e-5,1.4705359859847013e-5,0.0,1.4253854773068006e-5,0.0,0.0,1.7432024802738112e-5,0.0,0.0,0.0,0.0
6.079723370966406e-6,2.122707732796779e-5,0.0,0.0,1.5721115706768515e-5,1.4736367201403327e-5,8.049173633585747e-6,1.4545235660325181e-5,0.0,2.1186386214332454e-5,1.746101384139754e-5,0.0,0.0,9.833075271359348e-6,9.829343220246756e-6
3.997763491980777e-5,8.876820144516186e-5,0.0,0.0,2.517522119684396e-5,2.2957045367448853e-5,4.5437282495194804e-5,2.2775907753416344e-5,0.0,8.895625265616745e-5,3.5735153620030084e-5,0.0,4.324228302243077e-5,4.446984274153465e-5,4.44722404751019e-5
4.3755520199084685e-5,9.6311418379129e-5,0.0,0.0,2.1717204977175965e-5,2.3325102218648657e-5,3.837025492139358e-5,2.187418912119668e-5,0.0,9.653827151294798e-5,3.544702377665047e-5,0.0,4.755020891528128e-5,4.829178260479239e-5,4.830947128198204e-5
4.56326510711591e-5,0.00010007265015502423,0.0,0.0,2.1321605647970385e-5,2.3685995185819075e-5,3.780712227442398e-5,2.346936852558599e-5,0.0,0.00010029270304673575,3.5199312029463194e-5,0.0,4.950684889817869e-5,5.01862833672817e-5,5.021269942773188e-5
4.73905226989757e-5,0.00010358271969646024,0.0,0.0,2.3628156340901937e-5,2.411338798227407e-5,3.5741020481131225e-5,2.5772947634833244e-5,0.0,0.00010380824601911203,3.634087121142704e-5,0.0,5.143732802487255e-5,5.195596026652538e-5,5.197530191480837e-5
4.8741668280172235e-5,0.00010625433957747588,0.0,0.0,2.868917335267398e-5,2.49723510631037e-5,3.9653417861004067e-5,2.6981830928375434e-5,0.0,0.00010649860731939624,3.7038163064403804e-5,0.0,5.2170813581775555e-5,5.332366728083571e-5,5.333963297715627e-5
4.789968141238887e-5,0.00010455628188998316,0.0,0.0,3.221232459767611e-5,2.5972712609211817e-5,3.435232891777244e-5,2.9068804313521344e-5,0.0,0.00010480481988698532,3.617811004817174e-5,0.0,5.184278084130467e-5,5.247465793445372e-5,5.2486001663965e-5
4.5346773553944786e-5,9.944022150289716e-5,0.0,0.0,3.3068086596748384e-5,2.618277121729184e-5,4.602004414009726e-5,3.1640163265004105e-5,0.0,9.969171336133335e-5,3.4412028478673035e-5,0.0,4.940143122450502e-5,4.989005726230289e-5,4.991052567504539e-5
4.156193007176512e-5,9.174040966163433e-5,0.0,0.0,3.067690582144247e-5,2.817936340495879e-5,5.10599626841855e-5,3.288780174266577e-5,8.683089813416063e-7,9.21067505985624e-5,3.28714832301779e-5,0.0,4.5113422088918775e-5,4.605276736668884e-5,4.6047972375617974e-5
6.697997633420272e-6,2.2251515732971148e-5,0.0,0.0,1.720863060000078e-5,1.6902609231010507e-5,9.856870198511404e-6,1.7876891690855356e-5,2.7898976855059647e-6,2.2409544620063913e-5,1.7537894468150225e-5,0.0,0.0,1.0439242318582842e-5,1.0438521292677194e-5
0.0,0.0,0.0,0.0,1.7256693195291362e-5,1.7495221039026768e-5,0.0,1.7935200545192757e-5,4.111272450259089e-6,0.0,1.7524031359046734e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7356667551162647e-5,1.7696488919948894e-5,0.0,1.7776568556278406e-5,4.11122345285088e-6,0.0,1.7788210834704794e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7308124465578605e-5,1.7457563276080654e-5,0.0,1.7661286355623268e-5,3.7365094919993464e-6,0.0,1.786264867946581e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7102883303095306e-5,1.710916614522266e-5,0.0,1.7556739723410092e-5,2.932243225620387e-6,0.0,1.7894895460500002e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6694234520950043e-5,1.7200075728341066e-5,0.0,1.741581166433205e-5,2.7537510801381174e-6,0.0,1.7812445136147592e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6336645702654106e-5,1.752976649393942e-5,0.0,1.743953888083994e-5,3.3204150579968357e-6,0.0,1.772000161273969e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.624387973828967e-5,1.7395628403166368e-5,0.0,1.738483032244072e-5,3.7022827554521516e-6,0.0,1.774795502234044e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.750138635893401e-5,1.874435419187275e-5,0.0,1.8353101085051298e-5,3.232157814114081e-6,0.0,1.8951065185831195e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7776665239271967e-5,1.909878511425204e-5,0.0,1.821888840204733e-5,2.6208839351123183e-6,0.0,1.899156556447447e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7815958923577324e-5,1.912876127219228e-5,0.0,1.7687849829684694e-5,2.693543380913406e-6,0.0,1.9144009960967027e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7621373452207197e-5,1.9083875901439114e-5,0.0,1.6730381713757236e-5,3.303420075514984e-6,0.0,1.932553644750405e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7580265721000394e-5,1.919857143787494e-5,0.0,1.6247967754265012e-5,3.9688476503486666e-6,0.0,1.9432586370829306e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6131679078460424e-5,1.757892141584287e-5,0.0,1.4861871272229918e-5,4.513519856297549e-6,0.0,1.820269945541862e-5,0.0,0.0,0.0,0.0
0.0,2.2121024418257086e-5,0.0,0.0,1.5379092973993924e-5,1.799894135820804e-5,0.0,1.481969375396544e-5,5.764774236604841e-6,2.216774658319925e-5,1.805332149270118e-5,0.0,0.0,0.0,0.0
8.497744664826001e-6,2.609288704426338e-5,0.0,0.0,1.7142864212715556e-5,2.04309884948948e-5,1.5866745252349887e-5,1.5691056514927787e-5,6.624555096176887e-6,2.6102860525813833e-5,1.949907590154491e-5,0.0,0.0,1.2336979880345211e-5,1.2330678474725687e-5
3.998038067365428e-5,8.880432628204991e-5,0.0,0.0,2.411951577016405e-5,3.623918433124158e-5,6.660851392462483e-5,2.2213424442811175e-5,7.536589918165303e-6,8.900156174401873e-5,3.058873526072482e-5,0.0,4.397490211965893e-5,4.447551594211063e-5,4.447348657521388e-5
4.442419403538622e-5,9.767142158396115e-5,0.0,0.0,2.269074412254777e-5,3.683744473312556e-5,7.67493751782816e-5,2.2021759327296933e-5,6.058896277890453e-6,9.787743915048673e-5,3.167530471835875e-5,0.0,4.890559390990923e-5,4.8979690880912585e-5,4.8994970867966003e-5
4.6039634085559555e-5,0.00010089566533525052,0.0,0.0,2.3093785852375497e-5,3.664724938473203e-5,8.456404795898329e-5,2.2522350943808636e-5,6.440279750330851e-6,0.00010110179263513494,3.2663317918704765e-5,0.0,5.05257957634786e-5,5.061128005934279e-5,5.062526888366392e-5
4.724533450684021e-5,0.00010329409716349778,0.0,0.0,2.249160234387527e-5,3.588956249717006e-5,8.24728804673202e-5,2.2535806022992606e-5,1.001333786287334e-5,0.00010351066469910949,3.217230241297944e-5,0.0,5.170413591226719e-5,5.181887863869861e-5,5.183528914187718e-5
4.844450493735053e-5,0.00010566642580998038,0.0,0.0,2.338497951386957e-5,3.435966147491512e-5,8.602594059716318e-5,2.445508700760962e-5,1.3570111414921297e-5,0.00010590465093849354,3.091715052878203e-5,0.0,5.2896845490035815e-5,5.303268003586936e-5,5.3037357389484896e-5
4.8745550238038504e-5,0.00010624505507198164,0.0,0.0,2.7090137865812502e-5,3.388889422303096e-5,8.523847180225658e-5,2.7207247160252828e-5,1.757361869644392e-5,0.00010649737048715984,2.8194922853072418e-5,0.0,5.323220698039144e-5,5.333481753666547e-5,5.334078689145372e-5
4.6658433991098036e-5,0.00010204279497463726,0.0,0.0,3.058485025480415e-5,3.53619548866607e-5,8.81303893602544e-5,2.7295018230296794e-5,2.0459741099458472e-5,0.00010231466343470868,2.4217213667112387e-5,0.0,5.1163694679390304e-5,5.122157035231112e-5,5.1244828277674515e-5
4.2491415378265174e-5,9.36337203269614e-5,0.0,0.0,2.9889148318749265e-5,3.624679532207404e-5,7.821198252073239e-5,2.748570600743398e-5,2.3469707588206034e-5,9.396244887519525e-5,2.1023221156296972e-5,0.0,4.68750133009177e-5,4.699654483175664e-5,4.699325805290755e-5
6.324939174628952e-6,2.1555635864251375e-5,0.0,0.0,1.6940020834071143e-5,1.7836382859511174e-5,1.9156038937834847e-5,1.540933357084514e-5,1.5934175415226083e-5,2.1663248125359227e-5,1.3633030534044654e-5,0.0,9.98781730149334e-6,1.0057486777625968e-5,1.0054507280976566e-5
0.0,0.0,0.0,0.0,1.7393990404668458e-5,1.7908276115850374e-5,0.0,1.6346419909589138e-5,1.6421202967926077e-5,0.0,1.2897393645382021e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.738968205903543e-5,1.783409447206971e-5,0.0,1.707826106381626e-5,1.6575265651361436e-5,0.0,1.3285864490658572e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7278556185549503e-5,1.7748434983720854e-5,0.0,1.7426032291856806e-5,1.659961980089048e-5,0.0,1.4421932101033176e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7190041783649375e-5,1.77762879944907e-5,0.0,1.7656469098297304e-5,1.642976674051183e-5,0.0,1.4550472119229143e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7243160407521248e-5,1.7873895474394397e-5,0.0,1.7549570522005145e-5,1.6546815661123557e-5,0.0,1.3814093232605906e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7072566743056407e-5,1.7968350936010308e-5,0.0,1.751401943567766e-5,1.6639868855003912e-5,0.0,1.2632043325588167e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7241196923652535e-5,1.811875895401762e-5,0.0,1.7853681084770257e-5,1.636649663293656e-5,0.0,1.1932218583912532e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7200898269970354e-5,1.8014593116946667e-5,0.0,1.769088945993869e-5,1.5981504011549315e-5,0.0,1.148123131930483e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.83686768427092e-5,1.95142443396947e-5,0.0,1.905222786644123e-5,1.6142866321611293e-5,0.0,1.115879555825215e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.666790821709231e-5,1.7977616259830835e-5,0.0,1.726527706360022e-5,1.4771540805563912e-5,0.0,1.1879579698618741e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6288293290481437e-5,1.7884482622545152e-5,0.0,1.7085041641398046e-5,1.4250337492875034e-5,0.0,1.1695503402474527e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5937951700596792e-5,1.7810663630987078e-5,0.0,1.684499046311985e-5,1.3390412696895626e-5,0.0,1.0937520311641068e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.528943119248985e-5,1.7522512025297906e-5,0.0,1.6888358867257788e-5,1.4342490664650748e-5,0.0,1.0724606261253349e-5,0.0,0.0,0.0,0.0
0.0,2.06867463388286e-5,0.0,0.0,1.474228387772605e-5,1.7411087953339148e-5,0.0,1.686339659253351e-5,1.4977596516306981e-5,2.1419151042419138e-5,1.1073942201726816e-5,0.0,0.0,0.0,0.0
6.293914943222845e-6,2.1574295062504713e-5,0.0,0.0,1.47521292061792e-5,1.7099162445509674e-5,1.8625353822467434e-5,1.6516652317428744e-5,1.5344940966638775e-5,2.1660525652632227e-5,1.1983058406141938e-5,0.0,0.0,1.0053559160283498e-5,1.0047362616560918e-5
3.884665420450517e-5,8.622612344351164e-5,0.0,0.0,2.2764002114410248e-5,2.8705051749452983e-5,7.863576465568908e-5,2.8687107115159954e-5,2.369747188506096e-5,8.673349130180599e-5,1.3990124433745263e-5,0.0,4.299435821109032e-5,4.332606140877715e-5,4.331199379237205e-5
4.2992596519297877e-5,9.459668914330475e-5,0.0,0.0,2.3684734856286095e-5,2.5010330378820167e-5,8.798813773607946e-5,2.749214801773824e-5,2.378150406296464e-5,9.50174241003499e-5,1.3357194279977268e-5,0.0,4.740747925335853e-5,4.752297058274735e-5,4.7448826334672844e-5
4.515560462259316e-5,9.893334033385163e-5,0.0,0.0,2.330294133481591e-5,2.1995744802293504e-5,9.228853189200487e-5,2.5489112768213447e-5,2.33617611691605e-5,9.93397059369014e-5,1.2880320712373207e-5,0.0,4.966069271317153e-5,4.9711027571675004e-5,4.9658039117161934e-5
4.625190401696955e-5,0.00010116217020365314,0.0,0.0,2.3067390342662193e-5,1.9708399562325258e-5,9.476185822317683e-5,2.442006753770643e-5,2.4373959994961775e-5,0.00010153120399270377,1.0566344988727667e-5,0.0,5.066983006951631e-5,5.0813624348222675e-5,5.082033084846671e-5
4.759723669778282e-5,0.0001038324296705316,0.0,0.0,2.3456191628923606e-5,1.891595644424423e-5,9.739587613884805e-5,2.3175442386796328e-5,2.8863696663519842e-5,0.00010421018914635104,8.597601461740018e-6,0.0,5.206137928337462e-5,5.217122932776874e-5,5.2110541393091125e-5
4.628490260927265e-5,0.00010121148730365206,0.0,0.0,2.4006349232738523e-5,1.7758594803662143e-5,9.531685374988144e-5,2.2063859032382417e-5,2.9122480766815285e-5,0.00010157885224027531,6.178002425801091e-6,0.0,5.067925178470212e-5,5.085184398723186e-5,5.076460029940222e-5
4.4587358122072374e-5,9.78664618795226e-5,0.0,0.0,2.504608616530355e-5,1.7553134604847497e-5,9.18925837220766e-5,1.9984456945548088e-5,2.9245253122088738e-5,9.817492849099783e-5,4.860862128397075e-6,0.0,4.8923442010684326e-5,4.913639252634994e-5,4.906442843477521e-5
4.059819848123425e-5,8.969222112745385e-5,0.0,0.0,2.391886667711701e-5,1.4629532766162358e-5,8.369162488083591e-5,1.684355926475807e-5,2.8227949302761856e-5,9.018219268152633e-5,5.846591594377758e-6,0.0,4.487457512225568e-5,4.5085926885235494e-5,4.499210741837345e-5
6.326827004077273e-6,2.150045218596813e-5,0.0,0.0,1.5479924337286788e-5,1.1727338924504835e-5,2.0627970911981175e-5,1.3388297151421146e-5,1.5782323403440098e-5,2.1667560177344616e-5,6.547125001492432e-6,0.0,9.982952264842027e-6,1.0061100821801006e-5,1.0027691957903428e-5
0.0,0.0,0.0,0.0,1.586586892143248e-5,1.0088689578341268e-5,0.0,1.3736433140102292e-5,1.585470655403239e-5,0.0,7.457118875909627e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5693453724551217e-5,1.070133360543732e-5,0.0,1.3393909893122536e-5,1.5908601718934255e-5,0.0,9.523606844229025e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5693622445689233e-5,9.241183722807377e-6,0.0,1.319697290767609e-5,1.5833658106508744e-5,0.0,1.0890752455551603e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5780700203125205e-5,8.525990756039615e-6,0.0,1.3043970643087179e-5,1.5629359590410344e-5,0.0,1.244816446310347e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.53770306213012e-5,1.1699442485868258e-5,0.0,1.2887838024968408e-5,1.5284248049606e-5,0.0,1.5054250248938232e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4947858053775469e-5,1.692216476130115e-5,0.0,1.2618669559682692e-5,1.470669132538613e-5,0.0,1.6807662112900206e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4929410891261437e-5,1.6546013537651374e-5,0.0,1.2317975296171715e-5,1.4870458309771824e-5,0.0,1.7538354549741136e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.57428710038514e-5,1.5750707415140284e-5,0.0,1.2484588784469426e-5,1.563166620210526e-5,0.0,1.897412877044576e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4971946314262478e-5,1.4340403287815408e-5,0.0,1.2265127393022262e-5,1.5156696110093306e-5,0.0,1.8002389403593827e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5046384764235829e-5,1.3885066468657677e-5,0.0,1.181957319942901e-5,1.5318157759386312e-5,0.0,1.7993293584605007e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5769867112658637e-5,1.2936372630877012e-5,0.0,1.1562877889061654e-5,1.542807948574778e-5,0.0,1.7815301614543164e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.633594877822155e-5,1.1053722368137282e-5,0.0,1.1253975998763454e-5,1.5298280928631494e-5,0.0,1.7459645094476504e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6599479132876445e-5,1.0343816840029145e-5,0.0,1.0765940763736436e-5,1.5316822577591715e-5,0.0,1.7295602617393618e-5,0.0,0.0,0.0,0.0
0.0,2.133658699868894e-5,0.0,0.0,1.7191547014072055e-5,9.991405177741296e-6,0.0,1.0645275241275083e-5,1.5556534944774046e-5,2.147303460784309e-5,1.7147876847943504e-5,0.0,0.0,0.0,0.0
3.550678664543394e-5,8.003307221873463e-5,0.0,0.0,3.1451942380991873e-5,1.0029399308171259e-5,4.1535541468942276e-5,1.2525727834133999e-5,2.434449110033352e-5,8.024736383114537e-5,2.7823518484579917e-5,0.0,0.0,3.999194930237593e-5,3.998358313594963e-5
3.9620999658041e-5,8.81026325937426e-5,0.0,0.0,3.169487273480199e-5,8.22867173062292e-6,7.861296841240887e-5,1.1495246199971379e-5,2.4634529449657003e-5,8.82923816559192e-5,2.748809204689764e-5,0.0,4.38925278879454e-5,4.411637885937125e-5,4.4116089135570746e-5
4.444906335621113e-5,9.773331626800146e-5,0.0,0.0,3.1348304992051246e-5,9.90449066789506e-6,8.827949429743485e-5,9.061343444468506e-6,2.332570264605369e-5,9.793567915846009e-5,2.734229317146155e-5,0.0,4.8833339459042335e-5,4.9007442555648595e-5,4.904362756263936e-5
4.5693626319120995e-5,0.00010021388122864999,0.0,0.0,3.05955125466862e-5,1.2093606746543576e-5,9.079852292682991e-5,8.001924683616966e-6,2.2713840671530623e-5,0.00010042276744929302,2.721576054281452e-5,0.0,5.0083169248704706e-5,5.026154105536307e-5,5.0286809035071656e-5
4.8040298263885006e-5,0.00010488045805385208,0.0,0.0,2.9288943105406987e-5,1.6623553903364466e-5,9.367755675089944e-5,7.87803492869225e-6,2.401624082855747e-5,0.00010510935437373837,2.7963882228742863e-5,0.0,5.253548613870507e-5,5.262572132380683e-5,5.2644794401146555e-5
5.0422942933892045e-5,0.0001096132206575907,0.0,0.0,2.8523963776693318e-5,1.9553572312527048e-5,9.635861869888115e-5,7.572492950429033e-6,2.435134287407711e-5,0.00010986336921836666,2.9373261534154852e-5,0.0,5.491803245094573e-5,5.502344549768168e-5,5.5042854164355504e-5
5.097641150797472e-5,0.00011069792956446226,0.0,0.0,2.8558680266024883e-5,2.2185378614885454e-5,9.736194642610034e-5,6.85152229979359e-6,2.227212252737718e-5,0.00011095746049120412,3.10488799573052e-5,0.0,5.551221683908203e-5,5.557906818154379e-5,5.560206525245803e-5
4.7721010236756456e-5,0.00010417451638202902,0.0,0.0,2.5368640025419343e-5,2.310246509193249e-5,9.085438475442548e-5,6.298959786651683e-6,1.8745244476727255e-5,0.00010443823124147857,3.245926001755907e-5,0.0,5.2275400568735364e-5,5.229292194286472e-5,5.2334834563794175e-5
4.28987080418608e-5,9.443998290451137e-5,0.0,0.0,2.153168935044673e-5,2.532927322239719e-5,8.315724168845463e-5,6.6005124097486265e-6,1.3242313574655543e-5,9.477669635449143e-5,3.311593375982755e-5,0.0,4.731807571589641e-5,4.73979000830127e-5,4.7408979234830895e-5
7.5627756070950625e-6,2.400506168865655e-5,0.0,0.0,1.4328451220200703e-5,1.8114113820115638e-5,2.195893482058957e-5,5.781515722875067e-6,7.62449082682807e-6,2.4138380096547056e-5,1.8709335240401228e-5,0.0,1.12203191681981e-5,1.133134222808252e-5,1.1332780777806306e-5
0.0,0.0,0.0,0.0,1.4691191803780314e-5,1.8946535091989816e-5,0.0,6.7461532406359656e-6,7.708199533184729e-6,0.0,1.8980589177843206e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.498479250593108e-5,1.9418757256740413e-5,0.0,9.736710148668052e-6,8.911420944001696e-6,0.0,1.9244808079328777e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.516292974877793e-5,1.9273018970965698e-5,0.0,1.280633997328044e-5,1.0558695796989454e-5,0.0,1.9588777482148272e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5974459313276727e-5,1.9213061930471517e-5,0.0,1.403566736932434e-5,1.25361305760199e-5,0.0,1.9598776743450458e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6303680001329743e-5,1.9061818238231977e-5,0.0,1.4872318531743314e-5,1.4739983274175613e-5,0.0,1.951261584771759e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6513134746394502e-5,1.9048282438527177e-5,0.0,1.4791943152538971e-5,1.5285362732513765e-5,0.0,1.9430192134207614e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6799443063249344e-5,1.8925754710871983e-5,0.0,1.4693567113508499e-5,1.5424960080990888e-5,0.0,1.9349935650159893e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7111563951073753e-5,1.8629191338996663e-5,0.0,1.5274609544263672e-5,1.5502780493489315e-5,0.0,1.9022047165251273e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7684499400549077e-5,1.7651811295240818e-5,0.0,1.554477960366946e-5,1.551647142809199e-5,0.0,1.886967705751129e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8194782137392998e-5,1.7762022951987506e-5,0.0,1.5160050428138206e-5,1.5172168828122318e-5,0.0,1.8865186262746105e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.906201867334101e-5,1.9635649810275715e-5,0.0,1.5545802600337076e-5,1.585307047173874e-5,0.0,1.9852940452647052e-5,0.0,0.0,0.0,0.0
